UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-07-15 00:00:00,1538.0,107.0,53.0,477.0,71.0,372.0
2023-07-15 01:00:00,1536.0,132.0,54.0,480.0,54.0,292.0
2023-07-15 02:00:00,1537.0,98.0,55.0,479.0,25.0,291.0
2023-07-15 03:00:00,1536.0,128.0,56.0,476.0,2.0,330.0
2023-07-15 04:00:00,1545.0,117.0,58.0,480.0,0.0,346.0
2023-07-15 05:00:00,1538.0,87.0,60.0,475.0,0.0,287.0
2023-07-15 06:00:00,1523.0,86.0,60.0,481.0,0.0,114.0
2023-07-15 07:00:00,1520.0,87.0,60.0,476.0,0.0,93.0
2023-07-15 08:00:00,1517.0,87.0,59.0,476.0,0.0,130.0
2023-07-15 09:00:00,1488.0,62.0,58.0,471.0,0.0,145.0
2023-07-15 10:00:00,1513.0,41.0,59.0,474.0,0.0,152.0
2023-07-15 11:00:00,1517.0,42.0,59.0,470.0,0.0,191.0
2023-07-15 12:00:00,1522.0,41.0,60.0,468.0,1.0,198.0
2023-07-15 13:00:00,1517.0,40.0,59.0,473.0,5.0,140.0
2023-07-15 14:00:00,1536.0,33.0,60.0,471.0,31.0,110.0
2023-07-15 15:00:00,1536.0,31.0,57.0,464.0,60.0,84.0
2023-07-15 16:00:00,1537.0,31.0,59.0,461.0,79.0,46.0
2023-07-15 17:00:00,1534.0,41.0,56.0,460.0,90.0,82.0
2023-07-15 18:00:00,1537.0,41.0,56.0,462.0,92.0,107.0
2023-07-15 19:00:00,1536.0,42.0,52.0,455.0,92.0,119.0
2023-07-15 20:00:00,1538.0,92.0,49.0,455.0,83.0,149.0
2023-07-15 21:00:00,1535.0,95.0,47.0,452.0,91.0,160.0
2023-07-15 22:00:00,1533.0,124.0,45.0,453.0,92.0,160.0
2023-07-15 23:00:00,1531.0,136.0,43.0,451.0,92.0,155.0
