UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-04-28 00:00:00,1437.0,20.0,59.0,442.0,25.0,638.0
2023-04-28 01:00:00,1445.0,33.0,59.0,445.0,10.0,615.0
2023-04-28 02:00:00,1446.0,47.0,60.0,444.0,6.0,555.0
2023-04-28 03:00:00,1445.0,96.0,59.0,443.0,1.0,492.0
2023-04-28 04:00:00,1443.0,92.0,60.0,449.0,0.0,352.0
2023-04-28 05:00:00,1439.0,96.0,60.0,442.0,0.0,336.0
2023-04-28 06:00:00,1483.0,89.0,60.0,442.0,0.0,332.0
2023-04-28 07:00:00,1486.0,63.0,60.0,446.0,0.0,327.0
2023-04-28 08:00:00,1490.0,28.0,61.0,445.0,0.0,372.0
2023-04-28 09:00:00,1487.0,17.0,62.0,449.0,0.0,501.0
2023-04-28 10:00:00,1493.0,16.0,61.0,446.0,0.0,521.0
2023-04-28 11:00:00,1491.0,18.0,60.0,444.0,0.0,389.0
2023-04-28 12:00:00,1490.0,33.0,60.0,446.0,0.0,316.0
2023-04-28 13:00:00,1490.0,39.0,61.0,445.0,5.0,292.0
2023-04-28 14:00:00,1483.0,35.0,60.0,448.0,51.0,229.0
2023-04-28 15:00:00,1488.0,20.0,60.0,437.0,89.0,182.0
2023-04-28 16:00:00,1488.0,15.0,60.0,448.0,93.0,179.0
2023-04-28 17:00:00,1487.0,30.0,60.0,446.0,93.0,185.0
2023-04-28 18:00:00,1487.0,16.0,61.0,448.0,92.0,200.0
2023-04-28 19:00:00,1484.0,15.0,59.0,448.0,93.0,182.0
2023-04-28 20:00:00,1484.0,17.0,60.0,449.0,93.0,178.0
2023-04-28 21:00:00,1482.0,18.0,57.0,443.0,89.0,177.0
2023-04-28 22:00:00,1484.0,16.0,58.0,453.0,89.0,240.0
2023-04-28 23:00:00,1486.0,29.0,59.0,451.0,72.0,297.0
