Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
40536,2023-08-17 00:00:00,2024-07-17 00:00:00,3.1,539.38,1517.0,113.0,52.0,378.0,42.0,398.0
40537,2023-08-17 01:00:00,2024-07-17 00:00:00,3.1,555.05,1516.0,106.0,52.0,369.0,24.0,352.0
40538,2023-08-17 02:00:00,2024-07-17 00:00:00,3.1,572.99,1517.0,87.0,52.0,362.0,10.0,298.0
40539,2023-08-17 03:00:00,2024-07-17 00:00:00,3.1,580.11,1512.0,122.0,53.0,371.0,0.0,262.0
40540,2023-08-17 04:00:00,2024-07-17 00:00:00,3.1,553.44,1457.0,81.0,54.0,371.0,0.0,354.0
40541,2023-08-17 05:00:00,2024-07-17 00:00:00,3.1,586.8,1502.0,83.0,57.0,372.0,0.0,237.0
40542,2023-08-17 06:00:00,2024-07-17 00:00:00,3.1,607.98,1499.0,79.0,58.0,374.0,0.0,155.0
40543,2023-08-17 07:00:00,2024-07-17 00:00:00,3.1,617.15,1491.0,82.0,59.0,375.0,0.0,118.0
40544,2023-08-17 08:00:00,2024-07-17 00:00:00,3.1,623.31,1489.0,77.0,58.0,374.0,0.0,98.0
40545,2023-08-17 09:00:00,2024-07-17 00:00:00,3.1,625.91,1489.0,78.0,60.0,374.0,0.0,89.0
40546,2023-08-17 10:00:00,2024-07-17 00:00:00,3.1,629.64,1492.0,79.0,60.0,369.0,0.0,82.0
40547,2023-08-17 11:00:00,2024-07-17 00:00:00,3.1,619.39,1490.0,77.0,60.0,376.0,0.0,110.0
40548,2023-08-17 12:00:00,2024-07-17 00:00:00,3.1,606.35,1498.0,77.0,60.0,370.0,0.0,165.0
40549,2023-08-17 13:00:00,2024-07-17 00:00:00,3.1,592.36,1492.0,77.0,60.0,372.0,1.0,212.0
40550,2023-08-17 14:00:00,2024-07-17 00:00:00,3.1,577.95,1503.0,78.0,58.0,375.0,24.0,248.0
40551,2023-08-17 15:00:00,2024-07-17 00:00:00,3.1,563.2,1497.0,56.0,56.0,371.0,60.0,279.0
40552,2023-08-17 16:00:00,2024-07-17 00:00:00,3.1,568.08,1496.0,39.0,56.0,373.0,82.0,238.0
40553,2023-08-17 17:00:00,2024-07-17 00:00:00,3.1,561.51,1495.0,36.0,52.0,372.0,90.0,258.0
40554,2023-08-17 18:00:00,2024-07-17 00:00:00,3.1,552.76,1492.0,64.0,49.0,372.0,91.0,289.0
40555,2023-08-17 19:00:00,2024-07-17 00:00:00,3.1,554.52,1491.0,75.0,47.0,365.0,90.0,287.0
40556,2023-08-17 20:00:00,2024-07-17 00:00:00,3.1,530.76,1493.0,77.0,44.0,368.0,90.0,392.0
40557,2023-08-17 21:00:00,2024-07-17 00:00:00,3.1,532.05,1490.0,77.0,39.0,367.0,89.0,385.0
40558,2023-08-17 22:00:00,2024-07-17 00:00:00,3.1,537.69,1487.0,77.0,35.0,369.0,83.0,360.0
40559,2023-08-17 23:00:00,2024-07-17 00:00:00,3.1,543.8,1483.0,74.0,35.0,366.0,75.0,341.0
