UTC time,coal,nat_gas,hydro,solar,wind,other
2023-07-13 00:00:00,3721.0,1648.0,237.0,1504.0,1081.0,18.0
2023-07-13 01:00:00,4257.0,1785.0,236.0,1336.0,752.0,19.0
2023-07-13 02:00:00,4366.0,1846.0,237.0,815.0,626.0,21.0
2023-07-13 03:00:00,4726.0,1887.0,234.0,120.0,440.0,20.0
2023-07-13 04:00:00,4788.0,1857.0,235.0,0.0,386.0,22.0
2023-07-13 05:00:00,4842.0,1703.0,238.0,0.0,416.0,25.0
2023-07-13 06:00:00,4676.0,1717.0,237.0,0.0,384.0,24.0
2023-07-13 07:00:00,4242.0,1680.0,234.0,0.0,311.0,25.0
2023-07-13 08:00:00,3895.0,1676.0,237.0,0.0,216.0,24.0
2023-07-13 09:00:00,3696.0,1649.0,235.0,0.0,124.0,25.0
2023-07-13 10:00:00,3675.0,1646.0,238.0,0.0,88.0,24.0
2023-07-13 11:00:00,3647.0,1648.0,236.0,0.0,89.0,26.0
2023-07-13 12:00:00,3595.0,1651.0,236.0,0.0,112.0,24.0
2023-07-13 13:00:00,3552.0,1634.0,236.0,67.0,105.0,26.0
2023-07-13 14:00:00,3539.0,1408.0,239.0,741.0,87.0,24.0
2023-07-13 15:00:00,3500.0,1402.0,233.0,1421.0,72.0,24.0
2023-07-13 16:00:00,3515.0,1416.0,234.0,1588.0,122.0,24.0
2023-07-13 17:00:00,3532.0,1318.0,232.0,1633.0,303.0,22.0
2023-07-13 18:00:00,3460.0,1306.0,237.0,1642.0,651.0,20.0
2023-07-13 19:00:00,3499.0,1422.0,234.0,1651.0,839.0,19.0
2023-07-13 20:00:00,3458.0,1579.0,234.0,1665.0,1020.0,18.0
2023-07-13 21:00:00,3233.0,1662.0,235.0,1631.0,1240.0,18.0
2023-07-13 22:00:00,3105.0,1703.0,238.0,1598.0,1420.0,17.0
2023-07-13 23:00:00,3403.0,1729.0,236.0,1565.0,1481.0,17.0
