,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
0,2023-08-14 00:00:00,2023-08-21 20:44:56,3.0,571.36,4323.0,1923.0,167.0,969.0,593.0,119.0
1,2023-08-14 01:00:00,2023-08-21 20:44:56,3.0,573.81,4239.0,2019.0,167.0,795.0,670.0,118.0
2,2023-08-14 02:00:00,2023-08-21 20:44:56,3.0,616.89,4353.0,2044.0,166.0,244.0,655.0,121.0
3,2023-08-14 03:00:00,2023-08-21 20:44:56,3.0,652.2,4471.0,2039.0,164.0,3.0,500.0,124.0
4,2023-08-14 04:00:00,2023-08-21 20:44:56,3.0,657.02,4575.0,2011.0,166.0,0.0,480.0,126.0
5,2023-08-14 05:00:00,2023-08-21 20:44:56,3.0,657.64,4498.0,1786.0,168.0,0.0,510.0,126.0
6,2023-08-14 06:00:00,2023-08-21 20:44:56,3.0,669.81,4394.0,1758.0,165.0,0.0,366.0,128.0
7,2023-08-14 07:00:00,2023-08-21 20:44:56,3.0,686.51,4168.0,1521.0,168.0,0.0,219.0,130.0
8,2023-08-14 08:00:00,2023-08-21 20:44:56,3.0,693.52,4010.0,1464.0,167.0,0.0,144.0,129.0
9,2023-08-14 09:00:00,2023-08-21 20:44:56,3.0,692.87,3977.0,1435.0,164.0,0.0,155.0,131.0
10,2023-08-14 10:00:00,2023-08-21 20:44:56,3.0,684.38,3978.0,1429.0,168.0,0.0,227.0,131.0
11,2023-08-14 11:00:00,2023-08-21 20:44:56,3.0,679.98,3913.0,1434.0,166.0,0.0,253.0,133.0
12,2023-08-14 12:00:00,2023-08-21 20:44:56,3.0,673.03,3919.0,1442.0,167.0,0.0,313.0,132.0
13,2023-08-14 13:00:00,2023-08-21 20:44:56,3.0,667.65,3924.0,1436.0,168.0,6.0,358.0,131.0
14,2023-08-14 14:00:00,2023-08-21 20:44:56,3.0,636.74,3884.0,1426.0,167.0,302.0,367.0,129.0
15,2023-08-14 15:00:00,2023-08-21 20:44:56,3.0,577.7,3930.0,1307.0,167.0,1104.0,305.0,129.0
16,2023-08-14 16:00:00,2023-08-21 20:44:56,3.0,563.4,3924.0,1340.0,168.0,1298.0,294.0,127.0
17,2023-08-14 17:00:00,2023-08-21 20:44:56,3.0,551.44,3872.0,1364.0,171.0,1454.0,274.0,125.0
18,2023-08-14 18:00:00,2023-08-21 20:44:56,3.0,553.15,3960.0,1351.0,173.0,1564.0,190.0,122.0
19,2023-08-14 19:00:00,2023-08-21 20:44:56,3.0,564.83,4061.0,1490.0,173.0,1464.0,156.0,120.0
20,2023-08-14 20:00:00,2023-08-21 20:44:56,3.0,578.31,4224.0,1676.0,172.0,1340.0,136.0,117.0
21,2023-08-14 21:00:00,2023-08-21 20:44:56,3.0,609.04,4446.0,1725.0,174.0,1000.0,129.0,114.0
22,2023-08-14 22:00:00,2023-08-21 20:44:56,3.0,605.95,4667.0,1758.0,175.0,1109.0,138.0,116.0
23,2023-08-14 23:00:00,2023-08-21 20:44:56,3.0,616.68,4824.0,1894.0,174.0,995.0,130.0,118.0
