,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
0,2023-08-23 00:00:00,2023-08-25 17:59:20,3.0,455.11,3874.0,1860.0,197.0,794.0,1291.0,131.0
1,2023-08-23 01:00:00,2023-08-25 17:59:20,3.0,494.25,3743.0,1957.0,198.0,496.0,848.0,131.0
2,2023-08-23 02:00:00,2023-08-25 17:59:20,3.0,517.12,4262.0,1963.0,198.0,262.0,998.0,131.0
3,2023-08-23 03:00:00,2023-08-25 17:59:20,3.0,534.33,4278.0,1986.0,198.0,9.0,999.0,131.0
4,2023-08-23 04:00:00,2023-08-25 17:59:20,3.0,532.1,4271.0,1989.0,200.0,0.0,1034.0,132.0
5,2023-08-23 05:00:00,2023-08-25 17:59:20,3.0,534.9,4299.0,1966.0,200.0,0.0,1013.0,133.0
6,2023-08-23 06:00:00,2023-08-25 17:59:20,3.0,551.08,4294.0,1929.0,198.0,0.0,802.0,137.0
7,2023-08-23 07:00:00,2023-08-25 17:59:20,3.0,541.68,4132.0,1769.0,196.0,0.0,917.0,135.0
8,2023-08-23 08:00:00,2023-08-25 17:59:20,3.0,532.91,3772.0,1665.0,199.0,0.0,910.0,135.0
9,2023-08-23 09:00:00,2023-08-25 17:59:20,3.0,534.16,3511.0,1659.0,197.0,0.0,788.0,137.0
10,2023-08-23 10:00:00,2023-08-25 17:59:20,3.0,535.39,3223.0,1641.0,196.0,0.0,659.0,133.0
11,2023-08-23 11:00:00,2023-08-25 17:59:20,3.0,516.08,2801.0,1549.0,197.0,0.0,704.0,137.0
12,2023-08-23 12:00:00,2023-08-25 17:59:20,3.0,519.74,2898.0,1375.0,199.0,0.0,759.0,136.0
13,2023-08-23 13:00:00,2023-08-25 17:59:20,3.0,557.62,3835.0,1195.0,195.0,1.0,798.0,135.0
14,2023-08-23 14:00:00,2023-08-25 17:59:20,3.0,546.87,3930.0,1092.0,197.0,122.0,865.0,109.0
15,2023-08-23 15:00:00,2023-08-25 17:59:20,3.0,505.8,3819.0,1038.0,194.0,635.0,825.0,98.0
16,2023-08-23 16:00:00,2023-08-25 17:59:20,3.0,425.19,3210.0,1016.0,193.0,1067.0,1171.0,100.0
17,2023-08-23 17:00:00,2023-08-25 17:59:20,3.0,352.52,2622.0,1038.0,194.0,1211.0,1758.0,128.0
18,2023-08-23 18:00:00,2023-08-25 17:59:20,3.0,312.24,2093.0,1058.0,189.0,1292.0,1823.0,127.0
19,2023-08-23 19:00:00,2023-08-25 17:59:20,3.0,364.44,2923.0,1163.0,192.0,1243.0,1827.0,124.0
20,2023-08-23 20:00:00,2023-08-25 17:59:20,3.0,397.08,3547.0,1225.0,191.0,1258.0,1764.0,122.0
21,2023-08-23 21:00:00,2023-08-25 17:59:20,3.0,411.2,3713.0,1302.0,191.0,1227.0,1650.0,123.0
22,2023-08-23 22:00:00,2023-08-25 17:59:20,3.0,425.84,3824.0,1526.0,189.0,1176.0,1479.0,124.0
23,2023-08-23 23:00:00,2023-08-25 17:59:20,3.0,457.27,4050.0,1616.0,183.0,1059.0,1163.0,125.0
