datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-06 03:00:00,3.534002747331864,294.64823859633594,275.6799132060436,758.8087985254949,1.1357080678545264,3617.44411,1423.1725,220.08736,1759.24379,1305.81025,264.88796
2023-08-06 04:00:00,2.8355326544878103,292.258129402718,276.04786082798125,135.42173865456198,1.421715917250009,3612.0388,1377.33215,220.87514,0.0,1292.23592,262.99175
2023-08-06 05:00:00,2.8355326544878103,292.258129402718,276.04786082798125,135.42173865456198,1.421715917250009,3570.37667,1389.838,221.56997,0.0,1276.28655,251.19913
2023-08-06 06:00:00,2.8355326544878103,292.258129402718,276.04786082798125,135.42173865456198,1.421715917250009,3523.13616,1415.10466,221.76706,0.0,1242.30694,258.14665
2023-08-06 07:00:00,2.364206730804958,290.5899670172687,276.1331448777912,67.71070800864766,1.5564374818758615,3503.60587,1438.557,221.40937,468.68149,1215.89092,255.58009
2023-08-06 08:00:00,2.364206730804958,290.5899670172687,276.1331448777912,67.71070800864766,1.5564374818758615,3540.37975,1473.1784,223.68248,880.03066,1191.83251,272.94017
2023-08-06 09:00:00,2.364206730804958,290.5899670172687,276.1331448777912,67.71070800864766,1.5564374818758615,3548.64851,1486.3973,217.85781,483.43873,1194.2051,266.09759
2023-08-06 10:00:00,2.0774523681939607,289.2058809979588,276.19928053086306,0.0,1.5896366468419088,3506.19715,1478.94154,219.69711,73.49995,1165.95263,265.10279
2023-08-06 11:00:00,2.0774523681939607,289.2058809979588,276.19928053086306,0.0,1.5896366468419088,3411.83655,1455.75723,217.47286,291.8605,1132.01375,265.45014
2023-08-06 12:00:00,2.0774523681939607,289.2058809979588,276.19928053086306,0.0,1.5896366468419088,3349.74959,1494.45175,219.59469,1407.90863,1070.50013,257.59296
2023-08-06 13:00:00,2.1291412887563337,294.1259807443259,276.6787161028943,0.0003360769090648,1.6125866629372536,3237.74012,1516.99936,218.36285,2733.05068,1002.09039,257.09762
2023-08-06 14:00:00,2.1291412887563337,294.1259807443259,276.6787161028943,0.0003360769090648,1.6125866629372536,3067.39546,1477.46512,219.11144,4395.72379,956.43502,263.6425
2023-08-06 15:00:00,2.1291412887563337,294.1259807443259,276.6787161028943,0.0003360769090648,1.6125866629372536,2923.17472,1448.43128,220.73688,6973.80701,954.92683,267.84013
2023-08-06 16:00:00,3.7969893051962833,299.120030172867,275.7475125220466,165.17371014783112,1.6537609887901763,2795.12118,1425.12699,220.63315,8933.81636,932.69886,245.09961
2023-08-06 17:00:00,3.7969893051962833,299.120030172867,275.7475125220466,165.17371014783112,1.6537609887901763,2770.25834,1428.85627,220.25886,9870.95543,930.05328,253.59258
2023-08-06 18:00:00,3.7969893051962833,299.120030172867,275.7475125220466,165.17371014783112,1.6537609887901763,2867.01338,1443.59824,220.01411,10059.88348,915.83906,256.30434
2023-08-06 19:00:00,5.694046745650009,301.5638555326016,274.5059615003472,430.73617463607945,1.748953650233114,2968.01864,1422.82283,219.43142,10071.57148,910.8457,263.87882
2023-08-06 20:00:00,5.694046745650009,301.5638555326016,274.5059615003472,430.73617463607945,1.748953650233114,3121.41347,1441.66859,225.12364,9337.56793,947.88781,266.89712
2023-08-06 21:00:00,5.694046745650009,301.5638555326016,274.5059615003472,430.73617463607945,1.748953650233114,3251.7652,1454.46547,224.07481,9527.20147,988.25107,254.61701
2023-08-06 22:00:00,6.506975971483266,300.3199689841938,274.55079018821755,901.0894287092934,1.8964549991531208,3371.88115,1444.76765,224.37663,9779.15841,1020.38771,266.48594
2023-08-06 23:00:00,6.506975971483266,300.3199689841938,274.55079018821755,901.0894287092934,1.8964549991531208,3417.01748,1392.54193,225.88954,9875.06292,1059.9648,248.60814
2023-08-07 00:00:00,6.506975971483266,300.3199689841938,274.55079018821755,901.0894287092934,1.8964549991531208,3677.38612,1365.73676,224.19799,7955.18,778.34185,265.79827
2023-08-07 01:00:00,3.789841898816935,294.83198824613885,276.00221500724655,758.8150590001011,2.304575489440894,3696.2368,1374.55036,223.89655,6052.46021,772.80511,265.17093
2023-08-07 02:00:00,3.789841898816935,294.83198824613885,276.00221500724655,758.8150590001011,2.304575489440894,3617.6477,1364.66205,222.88741,3672.09456,748.32108,262.33821
2023-08-07 03:00:00,3.789841898816935,294.83198824613885,276.00221500724655,758.8150590001011,2.304575489440894,3488.45566,1370.19896,220.5505,1518.46441,731.1641,259.21434
2023-08-07 04:00:00,2.790110308375997,292.4872252578631,276.5549448516969,131.3991387464571,2.7430974632583864,3457.13812,1326.49279,221.3439,0.0,737.69342,247.86046
2023-08-07 05:00:00,2.790110308375997,292.4872252578631,276.5549448516969,131.3991387464571,2.7430974632583864,3418.853,1339.91871,222.03704,0.0,724.3986,253.02052
2023-08-07 06:00:00,2.790110308375997,292.4872252578631,276.5549448516969,131.3991387464571,2.7430974632583864,3387.47255,1364.88408,222.23521,0.0,690.87264,253.95311
2023-08-07 07:00:00,2.3524482161328804,290.7854966042558,276.8767112673077,65.69939657708802,2.9273283494887354,3399.92591,1386.2558,221.8758,312.27931,664.5446,253.75938
2023-08-07 08:00:00,2.3524482161328804,290.7854966042558,276.8767112673077,65.69939657708802,2.9273283494887354,3464.1697,1418.64151,224.15098,651.54736,651.48774,254.32088
2023-08-07 09:00:00,2.3524482161328804,290.7854966042558,276.8767112673077,65.69939657708802,2.9273283494887354,3493.70275,1431.05697,218.31635,372.38352,645.58277,253.7695
2023-08-07 10:00:00,2.2433748998902754,289.48689927005944,276.96915626904445,0.0,2.9683323649179187,3467.15411,1423.31861,220.16046,68.75056,604.10345,254.36118
2023-08-07 11:00:00,2.2433748998902754,289.48689927005944,276.96915626904445,0.0,2.9683323649179187,3401.56594,1400.6264,217.93328,162.24267,576.68352,255.42449
2023-08-07 12:00:00,2.2433748998902754,289.48689927005944,276.96915626904445,0.0,2.9683323649179187,3350.40463,1438.64361,220.05863,891.55901,533.98136,255.02982
2023-08-07 13:00:00,2.8365416480600967,294.3842367732002,277.4419775483675,6.087233205812636e-05,2.998906847135755,3245.91167,1459.31049,218.82496,1754.50205,487.30338,256.63426
2023-08-07 14:00:00,2.8365416480600967,294.3842367732002,277.4419775483675,6.087233205812636e-05,2.998906847135755,3078.49688,1420.20378,219.57535,2970.58391,465.92363,253.86145
2023-08-07 15:00:00,2.8365416480600967,294.3842367732002,277.4419775483675,6.087233205812636e-05,2.998906847135755,2946.84696,1393.46923,221.20041,5056.51041,467.00471,251.11703
2023-08-07 16:00:00,5.029862740374972,299.0640774147394,276.0434136338532,159.8432678125726,3.030833480679325,2846.95968,1372.41899,221.0903,6808.02026,454.0019,244.76168
2023-08-07 17:00:00,5.029862740374972,299.0640774147394,276.0434136338532,159.8432678125726,3.030833480679325,2865.94901,1375.58652,220.71695,7776.0937,438.42277,249.02322
2023-08-07 18:00:00,5.029862740374972,299.0640774147394,276.0434136338532,159.8432678125726,3.030833480679325,3003.65308,1390.03983,220.47243,8139.59295,418.94446,249.77272
2023-08-07 19:00:00,6.936128686141087,300.9465080978945,274.8880021855872,419.1319356233648,3.120231176819435,3151.32102,1370.75262,219.88702,8304.00977,425.21885,250.71096
2023-08-07 20:00:00,6.936128686141087,300.9465080978945,274.8880021855872,419.1319356233648,3.120231176819435,3322.21406,1390.6342,225.59243,7759.00804,459.42751,250.66607
2023-08-07 21:00:00,6.936128686141087,300.9465080978945,274.8880021855872,419.1319356233648,3.120231176819435,3441.39228,1403.56088,224.54474,7881.05701,498.55243,250.94211
2023-08-07 22:00:00,7.316236674743502,299.6710656815333,274.9757603681818,843.582044424691,3.2541155872660936,3534.37043,1393.3525,224.84996,8016.82374,533.07689,254.2928
2023-08-07 23:00:00,7.316236674743502,299.6710656815333,274.9757603681818,843.582044424691,3.2541155872660936,3533.53016,1343.1277,226.37241,8049.50109,570.60907,253.10278
2023-08-08 00:00:00,7.316236674743502,299.6710656815333,274.9757603681818,843.582044424691,3.2541155872660936,3679.74681,1319.53594,223.33097,6291.34446,778.34185,259.28078
2023-08-08 01:00:00,4.297714798885817,294.5113703571973,276.06065343831693,707.2811490668621,3.502007565452516,3696.5114,1326.91924,223.02342,4806.73586,772.80511,258.70382
2023-08-08 02:00:00,4.297714798885817,294.5113703571973,276.06065343831693,707.2811490668621,3.502007565452516,3627.36262,1317.09788,222.02433,2942.67851,748.32108,255.94273
2023-08-08 03:00:00,4.297714798885817,294.5113703571973,276.06065343831693,707.2811490668621,3.502007565452516,3510.60315,1321.586,219.69664,1250.77318,731.1641,252.90097
2023-08-08 04:00:00,3.02237296090564,292.2597126986872,276.3513004435502,120.8587626130093,3.7119620931538098,3485.06894,1279.83821,220.47968,0.0,737.69342,242.05013
2023-08-08 05:00:00,3.02237296090564,292.2597126986872,276.3513004435502,120.8587626130093,3.7119620931538098,3452.83148,1294.10849,221.17591,0.0,724.3986,246.85589
2023-08-08 06:00:00,3.02237296090564,292.2597126986872,276.3513004435502,120.8587626130093,3.7119620931538098,3425.1758,1318.7973,221.37212,0.0,690.87264,247.76518
2023-08-08 07:00:00,2.661633894705737,290.7761121444579,276.5090192302732,60.42960968508223,3.816509521669234,3430.49498,1338.25978,221.01586,210.95947,664.5446,247.58902
2023-08-08 08:00:00,2.661633894705737,290.7761121444579,276.5090192302732,60.42960968508223,3.816509521669234,3481.83315,1368.59381,223.28727,484.01447,651.48774,248.13534
2023-08-08 09:00:00,2.661633894705737,290.7761121444579,276.5090192302732,60.42960968508223,3.816509521669234,3499.37564,1380.27193,217.47097,283.96762,645.58277,247.60566
2023-08-08 10:00:00,2.5221409473595773,289.6574149627637,276.289132645238,0.0,3.887449575766599,3471.9141,1372.27418,219.30622,61.30908,604.10345,248.18519
2023-08-08 11:00:00,2.5221409473595773,289.6574149627637,276.289132645238,0.0,3.887449575766599,3409.98968,1350.03358,217.08442,93.02605,576.68352,249.23538
2023-08-08 12:00:00,2.5221409473595773,289.6574149627637,276.289132645238,0.0,3.887449575766599,3371.39405,1387.42942,219.20331,576.73306,533.98136,248.85826
2023-08-08 13:00:00,3.323305680802461,294.46246570602136,276.20737974924725,0.0001096180531256,3.9777625759023656,3282.78356,1406.3701,217.97302,1146.89288,487.30338,250.42831
2023-08-08 14:00:00,3.323305680802461,294.46246570602136,276.20737974924725,0.0001096180531256,3.9777625759023656,3135.81467,1367.65582,218.72005,2036.81665,465.92363,247.7195
2023-08-08 15:00:00,3.323305680802461,294.46246570602136,276.20737974924725,0.0001096180531256,3.9777625759023656,3027.87154,1343.03148,220.34584,3680.76465,467.00471,245.04449
2023-08-08 16:00:00,5.725328486770412,298.87439206967576,274.64151600987003,145.5831845556392,4.102753345593051,2943.12542,1324.04966,220.24749,5149.91713,454.0019,238.8288
2023-08-08 17:00:00,5.725328486770412,298.87439206967576,274.64151600987003,145.5831845556392,4.102753345593051,2973.92724,1326.70164,219.87241,6025.68035,438.42277,243.0438
2023-08-08 18:00:00,5.725328486770412,298.87439206967576,274.64151600987003,145.5831845556392,4.102753345593051,3115.5135,1340.89007,219.62747,6425.88743,418.94446,243.7609
2023-08-08 19:00:00,7.350685641102549,300.87263220345625,273.6869689372932,390.4615109647648,4.240641282224785,3256.54139,1322.96847,219.04703,6640.63441,425.21885,244.68261
2023-08-08 20:00:00,7.350685641102549,300.87263220345625,273.6869689372932,390.4615109647648,4.240641282224785,3411.73502,1343.80079,224.72816,6239.16944,459.42751,244.63934
2023-08-08 21:00:00,7.350685641102549,300.87263220345625,273.6869689372932,390.4615109647648,4.240641282224785,3505.31908,1356.84648,223.67838,6321.39399,498.55243,244.92139
2023-08-08 22:00:00,7.373334227053117,300.1669940079649,273.4417572582256,841.6472425144859,4.401527308731884,3574.05582,1346.16963,223.97734,6392.67245,533.07689,248.209
2023-08-08 23:00:00,7.373334227053117,300.1669940079649,273.4417572582256,841.6472425144859,4.401527308731884,3552.248,1297.78097,225.48217,6393.68917,570.60907,247.05059
