UTC time,coal,nat_gas,hydro,solar,wind,other
2023-10-10 00:00:00,3710.0,997.0,68.0,821.0,361.0,130.0
2023-10-10 01:00:00,4070.0,994.0,67.0,116.0,333.0,131.0
2023-10-10 02:00:00,4248.0,978.0,66.0,0.0,420.0,137.0
2023-10-10 03:00:00,4063.0,1007.0,66.0,0.0,544.0,136.0
2023-10-10 04:00:00,3673.0,1069.0,69.0,0.0,557.0,137.0
2023-10-10 05:00:00,3401.0,1099.0,66.0,0.0,478.0,137.0
2023-10-10 06:00:00,3203.0,1057.0,70.0,0.0,361.0,140.0
2023-10-10 07:00:00,3190.0,951.0,67.0,0.0,350.0,139.0
2023-10-10 08:00:00,3238.0,970.0,71.0,0.0,312.0,140.0
2023-10-10 09:00:00,3269.0,961.0,68.0,0.0,253.0,142.0
2023-10-10 10:00:00,3249.0,965.0,70.0,0.0,290.0,144.0
2023-10-10 11:00:00,3224.0,964.0,67.0,0.0,371.0,142.0
2023-10-10 12:00:00,3271.0,890.0,68.0,0.0,349.0,140.0
2023-10-10 13:00:00,3460.0,947.0,69.0,0.0,221.0,141.0
2023-10-10 14:00:00,3583.0,959.0,68.0,9.0,253.0,140.0
2023-10-10 15:00:00,3384.0,929.0,66.0,482.0,407.0,138.0
2023-10-10 16:00:00,3185.0,881.0,68.0,1175.0,372.0,139.0
2023-10-10 17:00:00,3169.0,871.0,65.0,1455.0,364.0,138.0
2023-10-10 18:00:00,3162.0,901.0,67.0,1461.0,441.0,133.0
2023-10-10 19:00:00,3143.0,770.0,68.0,1443.0,601.0,133.0
2023-10-10 20:00:00,3160.0,756.0,68.0,1396.0,851.0,130.0
2023-10-10 21:00:00,3137.0,809.0,70.0,1393.0,932.0,127.0
2023-10-10 22:00:00,3164.0,833.0,77.0,1378.0,1030.0,130.0
2023-10-10 23:00:00,3174.0,866.0,75.0,1236.0,1123.0,129.0
