datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-09-04 00:00:00,2023-09-06 01:46:43,3.0,4.066324702733676,291.96762580441464,280.74377490823633,57.18113671133563,0.5564624880185324,3213.06345,1422.44757,169.99163,7206.3299,3369.01005,523.81184
2023-09-04 01:00:00,2023-09-06 01:46:43,3.0,4.066324702733676,291.96762580441464,280.74377490823633,57.18113671133563,0.5564624880185324,3321.64192,1433.01686,169.30952,2266.99,3557.00989,553.04195
2023-09-04 02:00:00,2023-09-06 01:46:43,3.0,4.066324702733676,291.96762580441464,280.74377490823633,57.18113671133563,0.5564624880185324,3376.69217,1423.04615,168.92895,39.77,3553.59999,552.51178
2023-09-04 03:00:00,2023-09-06 01:46:43,3.0,4.066324702733676,291.96762580441464,280.74377490823633,57.18113671133563,0.5564624880185324,3358.2411,1429.87061,167.16748,0.0,3519.84003,547.2628
2023-09-04 04:00:00,2023-09-06 01:46:43,3.0,3.3804770235378463,290.10303356831776,280.83637713477754,57.18113671133563,0.5564624880185324,3391.59829,1383.7604,167.31385,0.0,3567.71996,554.70714
2023-09-04 05:00:00,2023-09-06 01:46:43,3.0,3.3804770235378463,290.10303356831776,280.83637713477754,57.18113671133563,0.5564624880185324,3389.67906,1396.14994,168.19998,0.0,3655.79015,568.40025
2023-09-04 06:00:00,2023-09-06 01:46:43,3.0,3.3804770235378463,290.10303356831776,280.83637713477754,57.18113671133563,0.5564624880185324,3371.62545,1421.45472,168.27619,0.0,3720.48985,578.45972
2023-09-04 07:00:00,2023-09-06 01:46:43,3.0,3.048700904506107,288.69062310883686,280.7082021824083,28.590708728773595,1.0023024755800294,3337.61484,1445.17023,168.11296,0.0,3721.80006,578.66343
2023-09-04 08:00:00,2023-09-06 01:46:43,3.0,3.048700904506107,288.69062310883686,280.7082021824083,28.590708728773595,1.0023024755800294,3332.99094,1480.07434,170.15196,0.0,3730.90995,580.07984
2023-09-04 09:00:00,2023-09-06 01:46:43,3.0,3.048700904506107,288.69062310883686,280.7082021824083,28.590708728773595,1.0023024755800294,3313.38963,1493.39464,165.4644,0.0,3656.38016,568.49198
