datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-08 00:00:00,2023-08-08 18:44:47,3.0,4.0732036556141225,293.3481631439395,277.34687236740376,117.76515914381837,0.256213911674968,4549.15324,1368.27428,204.82395,10235.61019,2815.64002,437.77417
2023-08-08 01:00:00,2023-08-08 18:44:47,3.0,4.0732036556141225,293.3481631439395,277.34687236740376,117.76515914381837,0.256213911674968,4569.36908,1377.16639,204.38643,5271.90984,2814.87996,437.65599
2023-08-08 02:00:00,2023-08-08 18:44:47,3.0,4.0732036556141225,293.3481631439395,277.34687236740376,117.76515914381837,0.256213911674968,4510.87622,1367.2743,203.60195,931.16999,2741.79005,426.29201
2023-08-08 03:00:00,2023-08-08 18:44:47,3.0,4.0732036556141225,293.3481631439395,277.34687236740376,117.76515914381837,0.256213911674968,4413.68376,1372.86887,201.47071,0.0,2812.53,437.29062
2023-08-08 04:00:00,2023-08-08 18:44:47,3.0,3.031266188270332,291.1667279958737,277.86763567146204,117.76515914381837,0.256213911674968,4423.42056,1329.05515,202.03287,0.0,2986.47009,464.33473
2023-08-08 05:00:00,2023-08-08 18:44:47,3.0,3.031266188270332,291.1667279958737,277.86763567146204,117.76515914381837,0.256213911674968,4407.16115,1342.43474,202.79498,0.0,3035.65014,471.98122
2023-08-08 06:00:00,2023-08-08 18:44:47,3.0,3.031266188270332,291.1667279958737,277.86763567146204,117.76515914381837,0.256213911674968,4378.19458,1367.41512,202.94955,0.0,2951.32994,458.87116
2023-08-08 07:00:00,2023-08-08 18:44:47,3.0,2.8529563207215185,289.6392807823421,278.19795166038534,58.88243973930509,0.4149670429319721,4353.12154,1388.89191,202.66025,0.0,2932.48011,455.9404
2023-08-08 08:00:00,2023-08-08 18:44:47,3.0,2.8529563207215185,289.6392807823421,278.19795166038534,58.88243973930509,0.4149670429319721,4373.3787,1421.39025,204.85103,0.0,2812.33002,437.25953
2023-08-08 09:00:00,2023-08-08 18:44:47,3.0,2.8529563207215185,289.6392807823421,278.19795166038534,58.88243973930509,0.4149670429319721,4347.6598,1433.8461,199.42637,0.0,2724.10998,423.54313
2023-08-08 10:00:00,2023-08-08 18:44:47,3.0,2.5627404849831663,288.5119990408648,278.44411431683204,0.0,0.5533453964202955,4263.64001,1426.1221,201.0721,0.0,2688.64994,418.02982
2023-08-08 11:00:00,2023-08-08 18:44:47,3.0,2.5627404849831663,288.5119990408648,278.44411431683204,0.0,0.5533453964202955,4142.26068,1403.40495,198.96561,0.0,2665.31008,414.40095
2023-08-08 12:00:00,2023-08-08 18:44:47,3.0,2.5627404849831663,288.5119990408648,278.44411431683204,0.0,0.5533453964202955,4106.14913,1441.45639,200.94643,0.08,2556.77004,397.52521
2023-08-08 13:00:00,2023-08-08 18:44:47,3.0,3.254187583090853,292.5947571712753,278.7961064306778,0.0001096180531256,0.743774534452813,4024.41848,1462.21798,199.78839,1253.95005,2350.69992,365.48554
2023-08-08 14:00:00,2023-08-08 18:44:47,3.0,3.254187583090853,292.5947571712753,278.7961064306778,0.0001096180531256,0.743774534452813,3892.54039,1423.08978,200.46365,6058.62006,2052.03008,319.04851
2023-08-08 15:00:00,2023-08-08 18:44:47,3.0,3.254187583090853,292.5947571712753,278.7961064306778,0.0001096180531256,0.743774534452813,3826.60742,1396.23936,202.10537,10786.83033,1773.99995,275.82054
2023-08-08 16:00:00,2023-08-08 18:44:47,3.0,5.198420841841503,297.09349183930124,277.23975285525285,137.72631642353218,0.9776173492256336,3779.0915,1375.07562,202.25732,12591.16028,1613.56997,250.87698
2023-08-08 17:00:00,2023-08-08 18:44:47,3.0,5.198420841841503,297.09349183930124,277.23975285525285,137.72631642353218,0.9776173492256336,3862.31315,1378.27133,201.84522,13240.53971,1556.00997,241.92758
2023-08-08 18:00:00,2023-08-08 18:44:47,3.0,5.198420841841503,297.09349183930124,277.23975285525285,137.72631642353218,0.9776173492256336,4056.19152,1392.73923,201.59152,13557.68996,1671.14999,259.82948
2023-08-08 19:00:00,2023-08-08 18:44:47,3.0,6.744562510310237,298.8454265727811,276.1207007948724,383.936611388424,1.1279763356488792,4209.93899,1373.37696,201.11702,13659.36008,1951.23995,303.37772
2023-08-08 20:00:00,2023-08-08 18:44:47,3.0,6.744562510310237,298.8454265727811,276.1207007948724,383.936611388424,1.1279763356488792,4365.1491,1393.20649,206.28067,13587.83032,2287.27998,355.62504
2023-08-08 21:00:00,2023-08-08 18:44:47,3.0,6.744562510310237,298.8454265727811,276.1207007948724,383.936611388424,1.1279763356488792,4400.01725,1406.12648,205.18554,13345.05022,2603.37997,404.77209
2023-08-08 22:00:00,2023-08-08 18:44:47,3.0,6.779564844966729,297.4733254684129,276.4824817850812,792.2655017285442,1.3226696341968724,4410.51736,1395.94379,205.35071,12838.57999,2854.30006,443.78501
2023-08-08 23:00:00,2023-08-08 18:44:47,3.0,6.779564844966729,297.4733254684129,276.4824817850812,792.2655017285442,1.3226696341968724,4314.01991,1345.61824,206.47981,11966.58996,3028.98002,470.94415
2023-08-09 00:00:00,2023-08-08 18:44:47,3.0,6.779564844966729,297.4733254684129,276.4824817850812,792.2655017285442,1.3226696341968724,4591.22173,1322.13113,206.80878,9408.09341,1397.08679,400.75515
2023-08-09 01:00:00,2023-08-08 18:44:47,3.0,4.257792483657049,292.8030682636148,277.42979768926665,664.1471502845259,1.6649443343359829,4617.83625,1329.59488,206.38522,7070.90254,1377.95292,399.08508
2023-08-09 02:00:00,2023-08-08 18:44:47,3.0,4.257792483657049,292.8030682636148,277.42979768926665,664.1471502845259,1.6649443343359829,4531.32535,1319.76985,205.57771,4217.79716,1336.70316,394.76869
2023-08-09 03:00:00,2023-08-08 18:44:47,3.0,4.257792483657049,292.8030682636148,277.42979768926665,664.1471502845259,1.6649443343359829,4390.69924,1324.31682,203.4254,1680.0028,1291.50806,389.94485
2023-08-09 04:00:00,2023-08-08 18:44:47,3.0,3.107767464233806,290.4341552239516,277.8703228527313,120.5868041444685,1.925298483194409,4373.08223,1282.45899,204.01124,0.0,1278.4522,368.17402
2023-08-09 05:00:00,2023-08-08 18:44:47,3.0,3.107767464233806,290.4341552239516,277.8703228527313,120.5868041444685,1.925298483194409,4326.50189,1296.68186,204.76629,0.0,1262.53556,380.67054
2023-08-09 06:00:00,2023-08-08 18:44:47,3.0,3.107767464233806,290.4341552239516,277.8703228527313,120.5868041444685,1.925298483194409,4275.55632,1321.38622,204.92533,0.0,1228.52367,382.08578
2023-08-09 07:00:00,2023-08-08 18:44:47,3.0,2.615562461998004,289.0647854989593,277.9428872563154,60.29329978580602,2.140539862114752,4257.33503,1340.95594,204.62884,457.04499,1202.06935,381.52828
2023-08-09 08:00:00,2023-08-08 18:44:47,3.0,2.615562461998004,289.0647854989593,277.9428872563154,60.29329978580602,2.140539862114752,4304.29716,1371.40519,206.82826,858.51693,1178.26984,382.40428
2023-08-09 09:00:00,2023-08-08 18:44:47,3.0,2.615562461998004,289.0647854989593,277.9428872563154,60.29329978580602,2.140539862114752,4305.90641,1383.12467,201.36161,473.80523,1180.38136,381.40331
