datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-09-05 00:00:00,2023-09-06 23:37:32,3.0,3.9965449644852447,289.6182544447,277.3061292308521,61.98192089926879,0.4441403789987321,2421.78009,1387.56268,174.41231,8444.50003,1591.29005,247.41291
2023-09-05 01:00:00,2023-09-06 23:37:32,3.0,3.9965449644852447,289.6182544447,277.3061292308521,61.98192089926879,0.4441403789987321,2477.75971,1397.05197,173.76123,2696.56003,1998.86003,310.78166
2023-09-05 02:00:00,2023-09-06 23:37:32,3.0,3.9965449644852447,289.6182544447,277.3061292308521,61.98192089926879,0.4441403789987321,2465.19632,1387.13191,173.32939,38.7,2308.45994,358.91809
2023-09-05 03:00:00,2023-09-06 23:37:32,3.0,3.9965449644852447,289.6182544447,277.3061292308521,61.98192089926879,0.4441403789987321,2367.18723,1393.16438,171.52099,0.0,2431.52999,378.05295
2023-09-05 04:00:00,2023-09-06 23:37:32,3.0,3.143284739344075,287.7561238185972,277.6160144874962,61.98192089926879,0.4441403789987321,2308.61363,1348.53297,171.72015,0.0,2352.37006,365.74521
2023-09-05 05:00:00,2023-09-06 23:37:32,3.0,3.143284739344075,287.7561238185972,277.6160144874962,61.98192089926879,0.4441403789987321,2249.2705,1361.56008,172.59053,0.0,2186.29004,339.92318
2023-09-05 06:00:00,2023-09-06 23:37:32,3.0,3.143284739344075,287.7561238185972,277.6160144874962,61.98192089926879,0.4441403789987321,2206.2937,1386.65601,172.67669,0.0,2042.02002,317.49215
2023-09-05 07:00:00,2023-09-06 23:37:32,3.0,2.6154086791247053,286.484872996925,277.59825182155566,30.99084847844533,0.7920970387505767,2187.29478,1408.92976,172.49747,0.0,1764.26993,274.30772
2023-09-05 08:00:00,2023-09-06 23:37:32,3.0,2.6154086791247053,286.484872996925,277.59825182155566,30.99084847844533,0.7920970387505767,2202.13367,1442.28477,174.55572,0.0,1633.60001,253.99123
2023-09-05 09:00:00,2023-09-06 23:37:32,3.0,2.6154086791247053,286.484872996925,277.59825182155566,30.99084847844533,0.7920970387505767,2211.81822,1455.04839,169.77461,0.0,1431.91,222.63258
2023-09-05 10:00:00,2023-09-06 23:37:32,3.0,2.2317847365693395,285.45296125909323,277.45429877437937,0.0,0.9312878321119176,2258.75767,1447.4326,171.10893,0.0,1197.46001,186.18043
