UTC time,coal,nat_gas,hydro,solar,wind,other
2023-09-18 00:00:00,1983.0,1581.0,157.0,1085.0,1016.0,123.0
2023-09-18 01:00:00,2699.0,1798.0,158.0,527.0,733.0,125.0
2023-09-18 02:00:00,3396.0,1827.0,157.0,31.0,540.0,128.0
2023-09-18 03:00:00,3637.0,1868.0,157.0,0.0,558.0,130.0
2023-09-18 04:00:00,3686.0,1859.0,155.0,0.0,516.0,131.0
2023-09-18 05:00:00,3636.0,1809.0,156.0,0.0,451.0,133.0
2023-09-18 06:00:00,3429.0,1701.0,158.0,0.0,540.0,136.0
2023-09-18 07:00:00,2580.0,1529.0,157.0,0.0,640.0,135.0
2023-09-18 08:00:00,2275.0,1474.0,157.0,0.0,689.0,135.0
2023-09-18 09:00:00,2020.0,1382.0,158.0,0.0,718.0,136.0
2023-09-18 10:00:00,1581.0,1339.0,157.0,0.0,658.0,137.0
2023-09-18 11:00:00,1342.0,1311.0,156.0,0.0,653.0,136.0
2023-09-18 12:00:00,1358.0,1361.0,157.0,0.0,636.0,134.0
2023-09-18 13:00:00,1847.0,1496.0,159.0,0.0,631.0,135.0
2023-09-18 14:00:00,2816.0,1431.0,160.0,49.0,720.0,132.0
2023-09-18 15:00:00,2913.0,1320.0,159.0,531.0,866.0,100.0
2023-09-18 16:00:00,2084.0,1327.0,157.0,1004.0,1024.0,97.0
2023-09-18 17:00:00,1841.0,1291.0,160.0,1263.0,1082.0,94.0
2023-09-18 18:00:00,1586.0,1359.0,159.0,1264.0,1230.0,92.0
2023-09-18 19:00:00,1421.0,1363.0,160.0,1333.0,1325.0,90.0
2023-09-18 20:00:00,1453.0,1362.0,159.0,1326.0,1209.0,90.0
2023-09-18 21:00:00,1605.0,1379.0,160.0,1105.0,1301.0,87.0
2023-09-18 22:00:00,1616.0,1430.0,159.0,1060.0,1474.0,87.0
2023-09-18 23:00:00,1677.0,1516.0,159.0,1102.0,1622.0,89.0
