UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-19 00:00:00,2024-07-17 00:00:00,3.1,5.272665945316294,298.16078559969355,279.83541634286235,560.2338328043114,0.8915665265834791,3591.81656,1836.22188,203.15702,460.4772,1935.72587,121.57312
2023-08-19 01:00:00,2024-07-17 00:00:00,3.1,3.504525097527149,293.7539197046317,281.00354587112656,66.20937503532599,0.3792062602995739,3585.88614,1900.24116,200.38782,302.0805,1931.38953,122.68887
2023-08-19 02:00:00,2024-07-17 00:00:00,3.1,3.504525097527149,293.7539197046317,281.00354587112656,66.20937503532599,0.3792062602995739,3504.28554,1948.33048,203.36806,179.46559,1879.03488,122.74054
2023-08-19 03:00:00,2024-07-17 00:00:00,3.1,3.504525097527149,293.7539197046317,281.00354587112656,66.20937503532599,0.3792062602995739,3400.96818,2004.99086,201.90638,128.27461,1830.19161,121.6199
2023-08-19 04:00:00,2024-07-17 00:00:00,3.1,3.1512440146493867,292.2119166198904,281.500620195177,33.10466364661448,0.7406825922240026,3353.28675,1912.43179,200.88288,33.2895,1810.14173,122.52946
2023-08-19 05:00:00,2024-07-17 00:00:00,3.1,3.1512440146493867,292.2119166198904,281.500620195177,33.10466364661448,0.7406825922240026,3279.78325,1881.13234,201.66949,0.0,1728.39653,122.19953
2023-08-19 06:00:00,2024-07-17 00:00:00,3.1,3.1512440146493867,292.2119166198904,281.500620195177,33.10466364661448,0.7406825922240026,3313.05677,1793.26473,201.47937,0.0,1709.81699,120.41534
2023-08-19 07:00:00,2024-07-17 00:00:00,3.1,3.094728592363968,291.01365892529327,281.8953067751147,0.0,0.3784405579291876,3326.24831,1646.18064,199.75387,0.0,1632.46018,119.61963
2023-08-19 08:00:00,2024-07-17 00:00:00,3.1,3.094728592363968,291.01365892529327,281.8953067751147,0.0,0.3784405579291876,3389.31127,1628.45937,200.08739,0.0,1511.2961,120.49773
2023-08-19 09:00:00,2024-07-17 00:00:00,3.1,3.094728592363968,291.01365892529327,281.8953067751147,0.0,0.3784405579291876,3425.32553,1562.96022,197.95273,0.0,1421.84242,120.90606
2023-08-19 10:00:00,2024-07-17 00:00:00,3.1,2.93084993184998,290.0033187396521,281.9864186483832,0.0,0.9274450340466804,3356.74473,1519.71225,199.15843,0.0,1383.75603,122.00389
2023-08-19 11:00:00,2024-07-17 00:00:00,3.1,2.93084993184998,290.0033187396521,281.9864186483832,0.0,0.9274450340466804,3334.59263,1494.40175,199.39295,0.0,1349.59872,122.25996
2023-08-19 12:00:00,2024-07-17 00:00:00,3.1,2.93084993184998,290.0033187396521,281.9864186483832,0.0,0.9274450340466804,3241.61286,1497.07544,201.6131,11.9148,1311.13831,122.75931
2023-08-19 13:00:00,2024-07-17 00:00:00,3.1,3.784735225227622,292.976922569468,282.4438973761806,94.69596828838598,0.6705981544834374,3170.92641,1473.88486,198.50461,184.35491,1289.35755,123.25621
2023-08-19 14:00:00,2024-07-17 00:00:00,3.1,3.784735225227622,292.976922569468,282.4438973761806,94.69596828838598,0.6705981544834374,3055.88388,1352.1697,199.72658,386.32859,1276.27315,123.55535
2023-08-19 15:00:00,2024-07-17 00:00:00,3.1,3.784735225227622,292.976922569468,282.4438973761806,94.69596828838598,0.6705981544834374,2920.18338,1322.75682,199.81488,610.75428,1193.93063,124.3604
2023-08-19 16:00:00,2024-07-17 00:00:00,3.1,5.76206919483886,296.83869057928314,281.29015642044567,272.53586333081387,1.3714926983332028,2835.45442,1284.98128,201.97091,833.46575,1129.25547,124.53808
2023-08-19 17:00:00,2024-07-17 00:00:00,3.1,5.76206919483886,296.83869057928314,281.29015642044567,272.53586333081387,1.3714926983332028,2827.40116,1291.05317,201.26288,1075.34145,1102.28415,125.18595
2023-08-19 18:00:00,2024-07-17 00:00:00,3.1,5.76206919483886,296.83869057928314,281.29015642044567,272.53586333081387,1.3714926983332028,2840.42123,1303.34347,202.5963,1219.97356,1075.80321,125.78565
2023-08-19 19:00:00,2024-07-17 00:00:00,3.1,7.055694011779963,298.6677199210144,280.4005048812824,579.6555951855795,0.7312745675400932,2957.52056,1314.82774,200.23223,1188.83791,1031.27487,124.77348
2023-08-19 20:00:00,2024-07-17 00:00:00,3.1,7.055694011779963,298.6677199210144,280.4005048812824,579.6555951855795,0.7312745675400932,3104.06419,1413.6196,202.39318,1067.90181,1041.13029,124.06971
2023-08-19 21:00:00,2024-07-17 00:00:00,3.1,7.055694011779963,298.6677199210144,280.4005048812824,579.6555951855795,0.7312745675400932,3220.58003,1567.24046,201.24328,960.46302,1055.63272,124.60896
2023-08-19 22:00:00,2024-07-17 00:00:00,3.1,7.364032225455436,297.95623157973847,280.53487804848044,483.2482049563294,1.5380821978887314,3341.83432,1710.67971,201.78653,823.94613,1064.42315,125.76293
2023-08-19 23:00:00,2024-07-17 00:00:00,3.1,7.364032225455436,297.95623157973847,280.53487804848044,483.2482049563294,1.5380821978887314,3433.41098,1779.25902,204.9005,692.98511,1084.66309,122.85988
2023-08-20 00:00:00,2024-07-17 00:00:00,3.1,7.364032225455436,297.95623157973847,280.53487804848044,483.2482049563294,1.5380821978887314,3320.51016,1783.75632,198.27498,383.45117,1054.62944,122.25157
2023-08-20 01:00:00,2024-07-17 00:00:00,3.1,5.414264913940287,293.84573058707485,281.38765447902904,63.00315472564171,0.8937343094130756,3322.14024,1851.81686,195.52114,261.95746,1065.95093,123.3686
2023-08-20 02:00:00,2024-07-17 00:00:00,3.1,5.414264913940287,293.84573058707485,281.38765447902904,63.00315472564171,0.8937343094130756,3282.78842,1903.7469,198.47857,172.88927,1043.74758,123.41661
2023-08-20 03:00:00,2024-07-17 00:00:00,3.1,5.414264913940287,293.84573058707485,281.38765447902904,63.00315472564171,0.8937343094130756,3230.29916,1959.47124,197.05197,124.99844,1031.41089,122.29222
2023-08-20 04:00:00,2024-07-17 00:00:00,3.1,5.014477110125307,292.195961861398,281.838785367558,31.501443722142245,1.538618697740683,3226.21024,1870.00853,196.04364,37.9694,1032.03797,123.20019
2023-08-20 05:00:00,2024-07-17 00:00:00,3.1,5.014477110125307,292.195961861398,281.838785367558,31.501443722142245,1.538618697740683,3183.6496,1833.56439,196.80435,0.0,999.87488,122.8669
2023-08-20 06:00:00,2024-07-17 00:00:00,3.1,5.014477110125307,292.195961861398,281.838785367558,31.501443722142245,1.538618697740683,3216.94198,1739.49369,196.60415,0.0,1005.60576,121.07528
2023-08-20 07:00:00,2024-07-17 00:00:00,3.1,4.256259969358491,291.02563291631645,282.00581933908154,0.0,0.5074512393521285,3225.67447,1586.3712,194.93277,0.0,970.7447,120.27327
2023-08-20 08:00:00,2024-07-17 00:00:00,3.1,4.256259969358491,291.02563291631645,282.00581933908154,0.0,0.5074512393521285,3263.68838,1559.26161,195.25085,2.62248,909.34769,121.15278
2023-08-20 09:00:00,2024-07-17 00:00:00,3.1,4.256259969358491,291.02563291631645,282.00581933908154,0.0,0.5074512393521285,3277.21564,1485.42087,193.17049,0.803,862.03323,121.56215
2023-08-20 10:00:00,2024-07-17 00:00:00,3.1,3.689665654394153,290.1909090730577,281.9746106257845,0.0,0.8551887745809711,3204.46573,1437.09548,194.37166,0.0,843.04172,122.66178
2023-08-20 11:00:00,2024-07-17 00:00:00,3.1,3.689665654394153,290.1909090730577,281.9746106257845,0.0,0.8551887745809711,3178.69223,1406.71221,194.5633,0.0,836.48943,122.91955
2023-08-20 12:00:00,2024-07-17 00:00:00,3.1,3.689665654394153,290.1909090730577,281.9746106257845,0.0,0.8551887745809711,3100.93167,1408.69445,196.76124,0.0,823.92682,123.41734
2023-08-20 13:00:00,2024-07-17 00:00:00,3.1,5.008619610066436,293.9720026756312,282.2430508964143,118.67627573746014,0.2134031630006184,3060.9761,1384.88445,193.71057,0.0,821.7791,123.9159
2023-08-20 14:00:00,2024-07-17 00:00:00,3.1,5.008619610066436,293.9720026756312,282.2430508964143,118.67627573746014,0.2134031630006184,2993.96544,1266.40928,194.90316,97.2753,818.45518,124.21089
2023-08-20 15:00:00,2024-07-17 00:00:00,3.1,5.008619610066436,293.9720026756312,282.2430508964143,118.67627573746014,0.2134031630006184,2907.21214,1236.21617,194.99095,313.98343,773.47893,125.01702
2023-08-20 16:00:00,2024-07-17 00:00:00,3.1,7.1701705489115,298.4210231098625,280.97489790490806,347.854993070373,0.4263878299787625,2860.46269,1203.05478,197.11022,579.91892,733.8867,125.1909
2023-08-20 17:00:00,2024-07-17 00:00:00,3.1,7.1701705489115,298.4210231098625,280.97489790490806,347.854993070373,0.4263878299787625,2877.94403,1211.42704,196.42333,851.27268,717.58681,125.84655
2023-08-20 18:00:00,2024-07-17 00:00:00,3.1,7.1701705489115,298.4210231098625,280.97489790490806,347.854993070373,0.4263878299787625,2886.69136,1229.6889,197.69762,1008.65949,702.22329,126.44699
2023-08-20 19:00:00,2024-07-17 00:00:00,3.1,7.751269619825118,300.43004416115093,279.75254556745074,741.103103677495,0.1497216776597711,2964.00146,1247.66071,195.3735,1007.0703,674.20613,125.42864
2023-08-20 20:00:00,2024-07-17 00:00:00,3.1,7.751269619825118,300.43004416115093,279.75254556745074,741.103103677495,0.1497216776597711,3045.49191,1348.76158,197.53237,916.32079,679.73086,124.72203
2023-08-20 21:00:00,2024-07-17 00:00:00,3.1,7.751269619825118,300.43004416115093,279.75254556745074,741.103103677495,0.1497216776597711,3098.38432,1502.56721,196.39493,818.46623,691.46296,125.26305
