Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
37296,2023-04-04 00:00:00,2024-07-17 00:00:00,3.1,308.67,1492.0,1054.0,58.0,365.0,2081.0,131.0
37297,2023-04-04 01:00:00,2024-07-17 00:00:00,3.1,335.65,1573.0,1354.0,57.0,208.0,1955.0,130.0
37298,2023-04-04 02:00:00,2024-07-17 00:00:00,3.1,378.02,1809.0,1659.0,60.0,28.0,1772.0,129.0
37299,2023-04-04 03:00:00,2024-07-17 00:00:00,3.1,408.39,1981.0,1779.0,55.0,0.0,1536.0,129.0
37300,2023-04-04 04:00:00,2024-07-17 00:00:00,3.1,427.4,2180.0,1680.0,58.0,0.0,1457.0,128.0
37301,2023-04-04 05:00:00,2024-07-17 00:00:00,3.1,408.4,1989.0,1549.0,56.0,0.0,1563.0,128.0
37302,2023-04-04 06:00:00,2024-07-17 00:00:00,3.1,386.0,1918.0,1692.0,53.0,0.0,1797.0,126.0
37303,2023-04-04 07:00:00,2024-07-17 00:00:00,3.1,373.13,1798.0,1605.0,54.0,0.0,1866.0,128.0
37304,2023-04-04 08:00:00,2024-07-17 00:00:00,3.1,376.09,1864.0,1691.0,57.0,0.0,1886.0,128.0
37305,2023-04-04 09:00:00,2024-07-17 00:00:00,3.1,359.22,1693.0,1607.0,57.0,0.0,1957.0,128.0
37306,2023-04-04 10:00:00,2024-07-17 00:00:00,3.1,363.63,1607.0,1683.0,56.0,0.0,1799.0,127.0
37307,2023-04-04 11:00:00,2024-07-17 00:00:00,3.1,375.56,1588.0,1653.0,58.0,0.0,1610.0,126.0
37308,2023-04-04 12:00:00,2024-07-17 00:00:00,3.1,398.35,1660.0,1706.0,56.0,0.0,1386.0,127.0
37309,2023-04-04 13:00:00,2024-07-17 00:00:00,3.1,398.38,1987.0,1624.0,57.0,0.0,1686.0,124.0
37310,2023-04-04 14:00:00,2024-07-17 00:00:00,3.1,396.68,2176.0,1669.0,55.0,23.0,1859.0,125.0
37311,2023-04-04 15:00:00,2024-07-17 00:00:00,3.1,387.17,2127.0,1687.0,55.0,346.0,1634.0,127.0
37312,2023-04-04 16:00:00,2024-07-17 00:00:00,3.1,342.26,1898.0,1394.0,57.0,875.0,1584.0,127.0
37313,2023-04-04 17:00:00,2024-07-17 00:00:00,3.1,338.04,1924.0,1118.0,57.0,1163.0,1377.0,128.0
37314,2023-04-04 18:00:00,2024-07-17 00:00:00,3.1,330.24,1943.0,1062.0,59.0,1280.0,1413.0,129.0
37315,2023-04-04 19:00:00,2024-07-17 00:00:00,3.1,353.01,2017.0,1035.0,58.0,1355.0,1044.0,130.0
37316,2023-04-04 20:00:00,2024-07-17 00:00:00,3.1,351.56,2023.0,968.0,62.0,1381.0,1040.0,129.0
37317,2023-04-04 21:00:00,2024-07-17 00:00:00,3.1,356.4,2032.0,982.0,60.0,1421.0,938.0,131.0
37318,2023-04-04 22:00:00,2024-07-17 00:00:00,3.1,336.69,1910.0,949.0,60.0,1340.0,1188.0,131.0
37319,2023-04-04 23:00:00,2024-07-17 00:00:00,3.1,312.7,1716.0,976.0,61.0,1218.0,1466.0,133.0
