UTC time,creation_time (UTC),version,coal,nat_gas,hydro,solar,wind,other
2023-09-02 00:00:00,2023-09-04 18:10:14,3.0,3641.0,1554.0,163.0,213.0,1288.0,128.0
2023-09-02 01:00:00,2023-09-04 18:10:14,3.0,3976.0,1746.0,165.0,100.0,835.0,128.0
2023-09-02 02:00:00,2023-09-04 18:10:14,3.0,4304.0,1709.0,166.0,13.0,580.0,129.0
2023-09-02 03:00:00,2023-09-04 18:10:14,3.0,3923.0,1704.0,162.0,0.0,1108.0,129.0
2023-09-02 04:00:00,2023-09-04 18:10:14,3.0,3717.0,1700.0,165.0,0.0,1127.0,131.0
2023-09-02 05:00:00,2023-09-04 18:10:14,3.0,3829.0,1778.0,164.0,0.0,838.0,131.0
2023-09-02 06:00:00,2023-09-04 18:10:14,3.0,3889.0,1674.0,164.0,0.0,680.0,130.0
2023-09-02 07:00:00,2023-09-04 18:10:14,3.0,3759.0,1535.0,163.0,0.0,615.0,132.0
2023-09-02 08:00:00,2023-09-04 18:10:14,3.0,3596.0,1486.0,163.0,0.0,497.0,133.0
2023-09-02 09:00:00,2023-09-04 18:10:14,3.0,3112.0,1452.0,164.0,0.0,768.0,133.0
2023-09-02 10:00:00,2023-09-04 18:10:14,3.0,3029.0,1517.0,163.0,0.0,708.0,133.0
2023-09-02 11:00:00,2023-09-04 18:10:14,3.0,3060.0,1489.0,162.0,0.0,683.0,135.0
2023-09-02 12:00:00,2023-09-04 18:10:14,3.0,3138.0,1481.0,163.0,0.0,628.0,134.0
2023-09-02 13:00:00,2023-09-04 18:10:14,3.0,3399.0,1500.0,164.0,0.0,719.0,134.0
2023-09-02 14:00:00,2023-09-04 18:10:14,3.0,3121.0,1550.0,163.0,37.0,759.0,134.0
2023-09-02 15:00:00,2023-09-04 18:10:14,3.0,2861.0,1487.0,166.0,315.0,756.0,134.0
2023-09-02 16:00:00,2023-09-04 18:10:14,3.0,2588.0,1447.0,167.0,709.0,1278.0,132.0
2023-09-02 17:00:00,2023-09-04 18:10:14,3.0,2722.0,1557.0,167.0,952.0,1781.0,130.0
2023-09-02 18:00:00,2023-09-04 18:10:14,3.0,2700.0,1551.0,166.0,1096.0,1812.0,127.0
2023-09-02 19:00:00,2023-09-04 18:10:14,3.0,2916.0,1510.0,165.0,1277.0,1593.0,124.0
2023-09-02 20:00:00,2023-09-04 18:10:14,3.0,3033.0,1591.0,166.0,1296.0,1527.0,124.0
2023-09-02 21:00:00,2023-09-04 18:10:14,3.0,2959.0,1609.0,166.0,1251.0,1761.0,124.0
2023-09-02 22:00:00,2023-09-04 18:10:14,3.0,2865.0,1625.0,167.0,1195.0,1900.0,124.0
2023-09-02 23:00:00,2023-09-04 18:10:14,3.0,3050.0,1665.0,166.0,809.0,1800.0,123.0
