UTC time,creation_time (UTC),version,coal,nat_gas,hydro,solar,wind,other
2023-08-07 00:00:00,2023-08-08 18:44:47,3.0,4636.0,1674.0,231.0,1420.0,348.0,120.0
2023-08-07 01:00:00,2023-08-08 18:44:47,3.0,4674.0,1762.0,231.0,1230.0,371.0,119.0
2023-08-07 02:00:00,2023-08-08 18:44:47,3.0,4691.0,1776.0,228.0,574.0,419.0,122.0
2023-08-07 03:00:00,2023-08-08 18:44:47,3.0,4437.0,1787.0,232.0,30.0,517.0,124.0
2023-08-07 04:00:00,2023-08-08 18:44:47,3.0,4426.0,1791.0,230.0,0.0,586.0,126.0
2023-08-07 05:00:00,2023-08-08 18:44:47,3.0,4289.0,1785.0,231.0,0.0,765.0,129.0
2023-08-07 06:00:00,2023-08-08 18:44:47,3.0,4460.0,1761.0,230.0,0.0,452.0,130.0
2023-08-07 07:00:00,2023-08-08 18:44:47,3.0,4635.0,1370.0,212.0,0.0,213.0,130.0
2023-08-07 08:00:00,2023-08-08 18:44:47,3.0,4667.0,1279.0,213.0,0.0,98.0,130.0
2023-08-07 09:00:00,2023-08-08 18:44:47,3.0,4661.0,1288.0,214.0,0.0,179.0,100.0
2023-08-07 10:00:00,2023-08-08 18:44:47,3.0,4603.0,1266.0,215.0,0.0,235.0,124.0
2023-08-07 11:00:00,2023-08-08 18:44:47,3.0,4560.0,1257.0,211.0,0.0,297.0,134.0
2023-08-07 12:00:00,2023-08-08 18:44:47,3.0,4609.0,1246.0,213.0,0.0,268.0,130.0
2023-08-07 13:00:00,2023-08-08 18:44:47,3.0,4648.0,1256.0,216.0,10.0,201.0,130.0
2023-08-07 14:00:00,2023-08-08 18:44:47,3.0,4636.0,1146.0,211.0,467.0,183.0,129.0
2023-08-07 15:00:00,2023-08-08 18:44:47,3.0,4587.0,1151.0,212.0,1261.0,205.0,123.0
2023-08-07 16:00:00,2023-08-08 18:44:47,3.0,4612.0,1332.0,212.0,1523.0,321.0,126.0
2023-08-07 17:00:00,2023-08-08 18:44:47,3.0,4675.0,1337.0,208.0,1608.0,423.0,122.0
2023-08-07 18:00:00,2023-08-08 18:44:47,3.0,4343.0,1290.0,204.0,1650.0,759.0,119.0
2023-08-07 19:00:00,2023-08-08 18:44:47,3.0,4086.0,1373.0,202.0,1656.0,1097.0,117.0
2023-08-07 20:00:00,2023-08-08 18:44:47,3.0,4141.0,1328.0,196.0,1636.0,1217.0,116.0
2023-08-07 21:00:00,2023-08-08 18:44:47,3.0,4149.0,1461.0,195.0,1592.0,1227.0,114.0
2023-08-07 22:00:00,2023-08-08 18:44:47,3.0,4092.0,1498.0,193.0,1538.0,1256.0,113.0
2023-08-07 23:00:00,2023-08-08 18:44:47,3.0,4260.0,1519.0,197.0,1535.0,1102.0,114.0
