,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
0,2023-08-25 00:00:00,2023-08-27 18:30:16,3.0,539.4,4359.0,1888.0,180.0,746.0,272.0,124.0
1,2023-08-25 01:00:00,2023-08-27 18:30:16,3.0,545.68,4370.0,2010.0,181.0,562.0,333.0,126.0
2,2023-08-25 02:00:00,2023-08-27 18:30:16,3.0,578.6,4388.0,2022.0,183.0,188.0,275.0,126.0
3,2023-08-25 03:00:00,2023-08-27 18:30:16,3.0,594.93,4389.0,2022.0,177.0,1.0,271.0,128.0
4,2023-08-25 04:00:00,2023-08-27 18:30:16,3.0,588.75,4402.0,2052.0,179.0,0.0,336.0,130.0
5,2023-08-25 05:00:00,2023-08-27 18:30:16,3.0,560.84,4073.0,1921.0,179.0,0.0,617.0,131.0
6,2023-08-25 06:00:00,2023-08-27 18:30:16,3.0,523.47,3596.0,1909.0,179.0,0.0,899.0,130.0
7,2023-08-25 07:00:00,2023-08-27 18:30:16,3.0,544.58,3692.0,1762.0,175.0,0.0,728.0,133.0
8,2023-08-25 08:00:00,2023-08-27 18:30:16,3.0,566.81,3688.0,1627.0,174.0,0.0,520.0,133.0
9,2023-08-25 09:00:00,2023-08-27 18:30:16,3.0,563.51,3143.0,1595.0,174.0,0.0,377.0,135.0
10,2023-08-25 10:00:00,2023-08-27 18:30:16,3.0,577.32,3403.0,1499.0,174.0,0.0,364.0,136.0
11,2023-08-25 11:00:00,2023-08-27 18:30:16,3.0,574.29,3510.0,1662.0,174.0,0.0,370.0,136.0
12,2023-08-25 12:00:00,2023-08-27 18:30:16,3.0,582.16,3551.0,1611.0,175.0,0.0,321.0,136.0
13,2023-08-25 13:00:00,2023-08-27 18:30:16,3.0,578.54,3683.0,1599.0,176.0,1.0,401.0,135.0
14,2023-08-25 14:00:00,2023-08-27 18:30:16,3.0,560.24,3594.0,1558.0,179.0,182.0,395.0,136.0
15,2023-08-25 15:00:00,2023-08-27 18:30:16,3.0,469.89,3013.0,1304.0,185.0,974.0,454.0,134.0
16,2023-08-25 16:00:00,2023-08-27 18:30:16,3.0,400.86,2245.0,1399.0,183.0,1375.0,403.0,132.0
17,2023-08-25 17:00:00,2023-08-27 18:30:16,3.0,408.88,2717.0,1428.0,183.0,1485.0,581.0,127.0
18,2023-08-25 18:00:00,2023-08-27 18:30:16,3.0,373.91,2329.0,1257.0,184.0,1506.0,770.0,127.0
19,2023-08-25 19:00:00,2023-08-27 18:30:16,3.0,377.73,2029.0,1279.0,181.0,1466.0,446.0,126.0
20,2023-08-25 20:00:00,2023-08-27 18:30:16,3.0,417.53,2574.0,1514.0,182.0,1368.0,435.0,122.0
21,2023-08-25 21:00:00,2023-08-27 18:30:16,3.0,465.12,3627.0,1591.0,183.0,1313.0,507.0,122.0
22,2023-08-25 22:00:00,2023-08-27 18:30:16,3.0,475.96,4038.0,1660.0,183.0,1199.0,684.0,124.0
23,2023-08-25 23:00:00,2023-08-27 18:30:16,3.0,463.26,3925.0,1748.0,182.0,1156.0,854.0,123.0
