UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-07-19 00:00:00,2024-07-17 00:00:00,3.1,5.701709890184626,302.28053293908687,277.5852547125012,742.3149551420581,0.3632136671989012,3525.79893,1809.2706,230.26347,728.98014,1219.17124,18.3408
2023-07-19 01:00:00,2024-07-17 00:00:00,3.1,3.661946271539483,296.11140613113946,279.4922919983045,146.9210681738544,0.2971811674081031,3526.22844,1869.7473,227.40889,489.64153,1227.11825,19.25966
2023-07-19 02:00:00,2024-07-17 00:00:00,3.1,3.661946271539483,296.11140613113946,279.4922919983045,146.9210681738544,0.2971811674081031,3441.34078,1911.86852,230.51579,282.78559,1198.98256,19.8716
2023-07-19 03:00:00,2024-07-17 00:00:00,3.1,3.661946271539483,296.11140613113946,279.4922919983045,146.9210681738544,0.2971811674081031,3331.77974,1966.07842,228.85932,169.71242,1179.91187,19.31996
2023-07-19 04:00:00,2024-07-17 00:00:00,3.1,2.7801580460442032,293.5732074780778,280.00918186035176,73.47082837775409,0.4554323003009246,3275.10112,1868.20738,227.75149,26.29928,1176.31913,20.47029
2023-07-19 05:00:00,2024-07-17 00:00:00,3.1,2.7801580460442032,293.5732074780778,280.00918186035176,73.47082837775409,0.4554323003009246,3194.89171,1833.78577,228.68199,0.0,1134.62669,20.65294
2023-07-19 06:00:00,2024-07-17 00:00:00,3.1,2.7801580460442032,293.5732074780778,280.00918186035176,73.47082837775409,0.4554323003009246,3227.82561,1746.27905,228.54782,0.0,1135.0726,19.99919
2023-07-19 07:00:00,2024-07-17 00:00:00,3.1,2.306431404985937,291.8820054171798,280.1580671914949,0.0,0.1052473785921803,3244.14246,1600.38166,226.52179,0.0,1091.60689,20.16052
2023-07-19 08:00:00,2024-07-17 00:00:00,3.1,2.306431404985937,291.8820054171798,280.1580671914949,0.0,0.1052473785921803,3311.89199,1580.87501,226.94104,0.0,1018.307,20.82389
2023-07-19 09:00:00,2024-07-17 00:00:00,3.1,2.306431404985937,291.8820054171798,280.1580671914949,0.0,0.1052473785921803,3353.38247,1515.75382,224.50501,0.0,962.70849,21.07574
2023-07-19 10:00:00,2024-07-17 00:00:00,3.1,1.9875732108118749,290.62635683246066,280.176924690896,0.02910016041556,0.2305122687571935,3292.16822,1474.95287,225.73577,0.0,939.15978,21.89896
2023-07-19 11:00:00,2024-07-17 00:00:00,3.1,1.9875732108118749,290.62635683246066,280.176924690896,0.02910016041556,0.2305122687571935,3270.73363,1457.80848,226.20833,0.0,926.31582,21.89678
2023-07-19 12:00:00,2024-07-17 00:00:00,3.1,1.9875732108118749,290.62635683246066,280.176924690896,0.02910016041556,0.2305122687571935,3176.62599,1471.51473,228.55188,0.0,908.10692,22.63359
2023-07-19 13:00:00,2024-07-17 00:00:00,3.1,2.05808527191211,296.00018616876974,280.6540844359211,178.60538093511616,0.1499709895527468,3099.78993,1468.91252,225.12233,210.174,901.95475,22.87733
2023-07-19 14:00:00,2024-07-17 00:00:00,3.1,2.05808527191211,296.00018616876974,280.6540844359211,178.60538093511616,0.1499709895527468,2971.93847,1371.48046,226.50736,459.24995,896.68988,23.80944
2023-07-19 15:00:00,2024-07-17 00:00:00,3.1,2.05808527191211,296.00018616876974,280.6540844359211,178.60538093511616,0.1499709895527468,2819.6925,1365.2805,226.59861,731.74796,844.56532,24.44823
2023-07-19 16:00:00,2024-07-17 00:00:00,3.1,3.317654929165874,300.7690126099368,279.5918555052175,429.238273893754,0.3421385760086583,2722.4601,1347.30827,228.95872,992.32773,799.86685,25.20456
2023-07-19 17:00:00,2024-07-17 00:00:00,3.1,3.317654929165874,300.7690126099368,279.5918555052175,429.238273893754,0.3421385760086583,2704.61057,1362.03382,228.13336,1278.50855,781.25233,24.6679
2023-07-19 18:00:00,2024-07-17 00:00:00,3.1,3.317654929165874,300.7690126099368,279.5918555052175,429.238273893754,0.3421385760086583,2712.48085,1371.05477,229.79503,1440.23542,763.94515,25.15393
