,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
0,2023-08-13 00:00:00,2023-08-15 01:14:24,3.0,549.57,3950.0,1608.0,172.0,650.0,1062.0,119.0
1,2023-08-13 01:00:00,2023-08-15 01:14:24,3.0,591.09,4285.0,1771.0,169.0,436.0,829.0,119.0
2,2023-08-13 02:00:00,2023-08-15 01:14:24,3.0,616.02,4384.0,1797.0,169.0,119.0,843.0,122.0
3,2023-08-13 03:00:00,2023-08-15 01:14:24,3.0,589.8,4058.0,1796.0,167.0,4.0,1161.0,125.0
4,2023-08-13 04:00:00,2023-08-15 01:14:24,3.0,544.8,3596.0,1804.0,168.0,0.0,1542.0,128.0
5,2023-08-13 05:00:00,2023-08-15 01:14:24,3.0,541.42,3491.0,1783.0,168.0,0.0,1535.0,128.0
6,2023-08-13 06:00:00,2023-08-15 01:14:24,3.0,559.96,3583.0,1729.0,166.0,0.0,1348.0,130.0
7,2023-08-13 07:00:00,2023-08-15 01:14:24,3.0,567.33,3489.0,1548.0,167.0,0.0,1238.0,133.0
8,2023-08-13 08:00:00,2023-08-15 01:14:24,3.0,547.07,3066.0,1411.0,165.0,0.0,1288.0,134.0
9,2023-08-13 09:00:00,2023-08-15 01:14:24,3.0,562.1,3034.0,1405.0,168.0,0.0,1106.0,136.0
10,2023-08-13 10:00:00,2023-08-15 01:14:24,3.0,593.92,3268.0,1390.0,170.0,0.0,878.0,135.0
11,2023-08-13 11:00:00,2023-08-15 01:14:24,3.0,601.77,3409.0,1344.0,171.0,0.0,860.0,134.0
12,2023-08-13 12:00:00,2023-08-15 01:14:24,3.0,606.89,3433.0,1345.0,169.0,0.0,820.0,137.0
13,2023-08-13 13:00:00,2023-08-15 01:14:24,3.0,618.77,3590.0,1327.0,171.0,6.0,753.0,139.0
14,2023-08-13 14:00:00,2023-08-15 01:14:24,3.0,604.21,3598.0,1235.0,165.0,301.0,648.0,137.0
15,2023-08-13 15:00:00,2023-08-15 01:14:24,3.0,538.08,3167.0,1099.0,166.0,895.0,636.0,135.0
16,2023-08-13 16:00:00,2023-08-15 01:14:24,3.0,510.41,2900.0,1086.0,167.0,1186.0,534.0,128.0
17,2023-08-13 17:00:00,2023-08-15 01:14:24,3.0,526.18,3343.0,1175.0,167.0,1347.0,446.0,127.0
18,2023-08-13 18:00:00,2023-08-15 01:14:24,3.0,532.41,3570.0,1288.0,166.0,1310.0,518.0,125.0
19,2023-08-13 19:00:00,2023-08-15 01:14:24,3.0,539.91,3860.0,1378.0,165.0,1316.0,559.0,123.0
20,2023-08-13 20:00:00,2023-08-15 01:14:24,3.0,541.95,4042.0,1648.0,165.0,1257.0,654.0,121.0
21,2023-08-13 21:00:00,2023-08-15 01:14:24,3.0,530.5,4040.0,1729.0,167.0,1413.0,673.0,122.0
22,2023-08-13 22:00:00,2023-08-15 01:14:24,3.0,562.73,4212.0,1863.0,164.0,1133.0,525.0,120.0
23,2023-08-13 23:00:00,2023-08-15 01:14:24,3.0,563.45,4288.0,1885.0,165.0,1086.0,589.0,116.0
