Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
35304,2023-01-11 00:00:00,2024-07-17 00:00:00,3.1,474.41,3560.0,1384.0,44.0,33.0,1789.0,130.0
35305,2023-01-11 01:00:00,2024-07-17 00:00:00,3.1,498.93,3725.0,1507.0,45.0,0.0,1535.0,133.0
35306,2023-01-11 02:00:00,2024-07-17 00:00:00,3.1,539.81,4224.0,1541.0,44.0,0.0,1203.0,135.0
35307,2023-01-11 03:00:00,2024-07-17 00:00:00,3.1,561.38,4468.0,1540.0,44.0,0.0,1015.0,130.0
35308,2023-01-11 04:00:00,2024-07-17 00:00:00,3.1,578.97,4621.0,1510.0,45.0,0.0,854.0,130.0
35309,2023-01-11 05:00:00,2024-07-17 00:00:00,3.1,583.0,4347.0,1478.0,42.0,0.0,736.0,132.0
35310,2023-01-11 06:00:00,2024-07-17 00:00:00,3.1,599.01,4387.0,1480.0,48.0,0.0,560.0,130.0
35311,2023-01-11 07:00:00,2024-07-17 00:00:00,3.1,621.5,4437.0,1302.0,43.0,0.0,409.0,133.0
35312,2023-01-11 08:00:00,2024-07-17 00:00:00,3.1,602.43,4533.0,1295.0,46.0,0.0,634.0,133.0
35313,2023-01-11 09:00:00,2024-07-17 00:00:00,3.1,569.54,4405.0,1277.0,44.0,0.0,983.0,133.0
35314,2023-01-11 10:00:00,2024-07-17 00:00:00,3.1,537.89,4300.0,1236.0,44.0,0.0,1355.0,133.0
35315,2023-01-11 11:00:00,2024-07-17 00:00:00,3.1,519.95,4021.0,1302.0,46.0,0.0,1449.0,133.0
35316,2023-01-11 12:00:00,2024-07-17 00:00:00,3.1,539.21,4392.0,1311.0,45.0,0.0,1351.0,135.0
35317,2023-01-11 13:00:00,2024-07-17 00:00:00,3.1,531.31,4503.0,1397.0,44.0,0.0,1481.0,133.0
35318,2023-01-11 14:00:00,2024-07-17 00:00:00,3.1,517.23,4355.0,1465.0,45.0,0.0,1597.0,133.0
35319,2023-01-11 15:00:00,2024-07-17 00:00:00,3.1,512.11,4277.0,1526.0,46.0,0.0,1617.0,132.0
35320,2023-01-11 16:00:00,2024-07-17 00:00:00,3.1,484.94,3954.0,1520.0,46.0,170.0,1691.0,132.0
35321,2023-01-11 17:00:00,2024-07-17 00:00:00,3.1,447.37,3796.0,1368.0,45.0,719.0,1690.0,133.0
35322,2023-01-11 18:00:00,2024-07-17 00:00:00,3.1,430.83,3820.0,1285.0,47.0,977.0,1758.0,134.0
35323,2023-01-11 19:00:00,2024-07-17 00:00:00,3.1,423.3,3784.0,1149.0,44.0,971.0,1886.0,100.0
35324,2023-01-11 20:00:00,2024-07-17 00:00:00,3.1,413.48,3566.0,1260.0,50.0,924.0,1921.0,100.0
35325,2023-01-11 21:00:00,2024-07-17 00:00:00,3.1,422.94,3691.0,1247.0,46.0,945.0,1830.0,99.0
35326,2023-01-11 22:00:00,2024-07-17 00:00:00,3.1,415.52,3600.0,1320.0,48.0,1080.0,1750.0,99.0
35327,2023-01-11 23:00:00,2024-07-17 00:00:00,3.1,433.74,3995.0,1435.0,48.0,1135.0,1643.0,98.0
