UTC time,creation_time (UTC),version,coal,nat_gas,hydro,solar,wind,other
2023-08-24 00:00:00,2023-08-25 21:23:44,3.0,4373.0,1853.0,187.0,908.0,878.0,122.0
2023-08-24 01:00:00,2023-08-25 21:23:44,3.0,4315.0,1978.0,185.0,576.0,647.0,124.0
2023-08-24 02:00:00,2023-08-25 21:23:44,3.0,4407.0,2033.0,188.0,151.0,508.0,125.0
2023-08-24 03:00:00,2023-08-25 21:23:44,3.0,4479.0,2038.0,182.0,0.0,396.0,126.0
2023-08-24 04:00:00,2023-08-25 21:23:44,3.0,4464.0,2044.0,183.0,0.0,638.0,128.0
2023-08-24 05:00:00,2023-08-25 21:23:44,3.0,4364.0,2000.0,187.0,0.0,521.0,132.0
2023-08-24 06:00:00,2023-08-25 21:23:44,3.0,4362.0,1921.0,183.0,0.0,318.0,133.0
2023-08-24 07:00:00,2023-08-25 21:23:44,3.0,4202.0,1794.0,181.0,0.0,276.0,134.0
2023-08-24 08:00:00,2023-08-25 21:23:44,3.0,4128.0,1762.0,183.0,0.0,395.0,134.0
2023-08-24 09:00:00,2023-08-25 21:23:44,3.0,3900.0,1756.0,184.0,0.0,448.0,134.0
2023-08-24 10:00:00,2023-08-25 21:23:44,3.0,3883.0,1749.0,181.0,0.0,531.0,137.0
2023-08-24 11:00:00,2023-08-25 21:23:44,3.0,3640.0,1753.0,180.0,0.0,654.0,135.0
2023-08-24 12:00:00,2023-08-25 21:23:44,3.0,3882.0,1752.0,183.0,0.0,728.0,136.0
2023-08-24 13:00:00,2023-08-25 21:23:44,3.0,3882.0,1760.0,179.0,0.0,859.0,137.0
2023-08-24 14:00:00,2023-08-25 21:23:44,3.0,3980.0,1676.0,179.0,142.0,828.0,136.0
2023-08-24 15:00:00,2023-08-25 21:23:44,3.0,3652.0,1622.0,179.0,688.0,711.0,133.0
2023-08-24 16:00:00,2023-08-25 21:23:44,3.0,3124.0,1578.0,177.0,1078.0,609.0,132.0
2023-08-24 17:00:00,2023-08-25 21:23:44,3.0,3447.0,1506.0,181.0,1204.0,433.0,130.0
2023-08-24 18:00:00,2023-08-25 21:23:44,3.0,3569.0,1483.0,177.0,1369.0,208.0,125.0
2023-08-24 19:00:00,2023-08-25 21:23:44,3.0,3811.0,1425.0,178.0,1420.0,99.0,123.0
2023-08-24 20:00:00,2023-08-25 21:23:44,3.0,4030.0,1752.0,180.0,1436.0,63.0,122.0
2023-08-24 21:00:00,2023-08-25 21:23:44,3.0,4121.0,1707.0,177.0,1318.0,64.0,119.0
2023-08-24 22:00:00,2023-08-25 21:23:44,3.0,4277.0,1760.0,178.0,1047.0,75.0,120.0
2023-08-24 23:00:00,2023-08-25 21:23:44,3.0,4312.0,1757.0,178.0,871.0,146.0,122.0
