UTC time,coal,nat_gas,hydro,solar,wind,other
2023-07-26 00:00:00,3922.0,1593.0,236.0,790.0,1645.0,15.0
2023-07-26 01:00:00,4061.0,1632.0,237.0,655.0,1350.0,16.0
2023-07-26 02:00:00,4255.0,1638.0,236.0,314.0,1026.0,19.0
2023-07-26 03:00:00,4484.0,1649.0,236.0,37.0,824.0,20.0
2023-07-26 04:00:00,4622.0,1633.0,237.0,0.0,574.0,17.0
2023-07-26 05:00:00,4654.0,1553.0,232.0,0.0,515.0,18.0
2023-07-26 06:00:00,4353.0,1525.0,237.0,0.0,629.0,19.0
2023-07-26 07:00:00,4103.0,1513.0,234.0,0.0,848.0,21.0
2023-07-26 08:00:00,4051.0,1432.0,238.0,0.0,977.0,22.0
2023-07-26 09:00:00,3732.0,1428.0,235.0,0.0,975.0,24.0
2023-07-26 10:00:00,3238.0,1436.0,237.0,0.0,851.0,23.0
2023-07-26 11:00:00,3090.0,1477.0,237.0,0.0,814.0,26.0
2023-07-26 12:00:00,3153.0,1433.0,233.0,0.0,821.0,24.0
2023-07-26 13:00:00,3400.0,1383.0,237.0,22.0,822.0,22.0
2023-07-26 14:00:00,2956.0,1346.0,238.0,460.0,916.0,22.0
2023-07-26 15:00:00,2822.0,1214.0,236.0,1073.0,792.0,18.0
2023-07-26 16:00:00,2797.0,1298.0,238.0,1273.0,770.0,20.0
2023-07-26 17:00:00,2985.0,1331.0,239.0,1389.0,796.0,16.0
2023-07-26 18:00:00,3502.0,1404.0,239.0,1487.0,839.0,15.0
2023-07-26 19:00:00,4214.0,1356.0,239.0,1258.0,849.0,16.0
2023-07-26 20:00:00,4254.0,1348.0,239.0,1170.0,1034.0,13.0
2023-07-26 21:00:00,4458.0,1447.0,240.0,1133.0,822.0,11.0
2023-07-26 22:00:00,4630.0,1547.0,234.0,1153.0,695.0,12.0
2023-07-26 23:00:00,4775.0,1507.0,236.0,957.0,1042.0,12.0
