UTC time,creation_time (UTC),version,coal,nat_gas,hydro,solar,wind,other
2023-08-25 00:00:00,2023-08-27 18:30:16,3.0,4359.0,1888.0,180.0,746.0,272.0,124.0
2023-08-25 01:00:00,2023-08-27 18:30:16,3.0,4370.0,2010.0,181.0,562.0,333.0,126.0
2023-08-25 02:00:00,2023-08-27 18:30:16,3.0,4388.0,2022.0,183.0,188.0,275.0,126.0
2023-08-25 03:00:00,2023-08-27 18:30:16,3.0,4389.0,2022.0,177.0,1.0,271.0,128.0
2023-08-25 04:00:00,2023-08-27 18:30:16,3.0,4402.0,2052.0,179.0,0.0,336.0,130.0
2023-08-25 05:00:00,2023-08-27 18:30:16,3.0,4073.0,1921.0,179.0,0.0,617.0,131.0
2023-08-25 06:00:00,2023-08-27 18:30:16,3.0,3596.0,1909.0,179.0,0.0,899.0,130.0
2023-08-25 07:00:00,2023-08-27 18:30:16,3.0,3692.0,1762.0,175.0,0.0,728.0,133.0
2023-08-25 08:00:00,2023-08-27 18:30:16,3.0,3688.0,1627.0,174.0,0.0,520.0,133.0
2023-08-25 09:00:00,2023-08-27 18:30:16,3.0,3143.0,1595.0,174.0,0.0,377.0,135.0
2023-08-25 10:00:00,2023-08-27 18:30:16,3.0,3403.0,1499.0,174.0,0.0,364.0,136.0
2023-08-25 11:00:00,2023-08-27 18:30:16,3.0,3510.0,1662.0,174.0,0.0,370.0,136.0
2023-08-25 12:00:00,2023-08-27 18:30:16,3.0,3551.0,1611.0,175.0,0.0,321.0,136.0
2023-08-25 13:00:00,2023-08-27 18:30:16,3.0,3683.0,1599.0,176.0,1.0,401.0,135.0
2023-08-25 14:00:00,2023-08-27 18:30:16,3.0,3594.0,1558.0,179.0,182.0,395.0,136.0
2023-08-25 15:00:00,2023-08-27 18:30:16,3.0,3013.0,1304.0,185.0,974.0,454.0,134.0
2023-08-25 16:00:00,2023-08-27 18:30:16,3.0,2245.0,1399.0,183.0,1375.0,403.0,132.0
2023-08-25 17:00:00,2023-08-27 18:30:16,3.0,2717.0,1428.0,183.0,1485.0,581.0,127.0
2023-08-25 18:00:00,2023-08-27 18:30:16,3.0,2329.0,1257.0,184.0,1506.0,770.0,127.0
2023-08-25 19:00:00,2023-08-27 18:30:16,3.0,2029.0,1279.0,181.0,1466.0,446.0,126.0
2023-08-25 20:00:00,2023-08-27 18:30:16,3.0,2574.0,1514.0,182.0,1368.0,435.0,122.0
2023-08-25 21:00:00,2023-08-27 18:30:16,3.0,3627.0,1591.0,183.0,1313.0,507.0,122.0
2023-08-25 22:00:00,2023-08-27 18:30:16,3.0,4038.0,1660.0,183.0,1199.0,684.0,124.0
2023-08-25 23:00:00,2023-08-27 18:30:16,3.0,3925.0,1748.0,182.0,1156.0,854.0,123.0
