UTC time,creation_time (UTC),version,coal,nat_gas,hydro,solar,wind,other
2023-08-26 00:00:00,2023-08-28 00:48:23,3.0,3845.0,1866.0,174.0,905.0,931.0,123.0
2023-08-26 01:00:00,2023-08-28 00:48:23,3.0,4009.0,1956.0,172.0,771.0,914.0,124.0
2023-08-26 02:00:00,2023-08-28 00:48:23,3.0,4493.0,1985.0,172.0,207.0,906.0,124.0
2023-08-26 03:00:00,2023-08-28 00:48:23,3.0,4577.0,1945.0,171.0,2.0,604.0,128.0
2023-08-26 04:00:00,2023-08-28 00:48:23,3.0,4429.0,1899.0,173.0,0.0,635.0,129.0
2023-08-26 05:00:00,2023-08-28 00:48:23,3.0,4444.0,1930.0,172.0,0.0,776.0,131.0
2023-08-26 06:00:00,2023-08-28 00:48:23,3.0,4365.0,1862.0,173.0,0.0,912.0,130.0
2023-08-26 07:00:00,2023-08-28 00:48:23,3.0,4260.0,1558.0,171.0,0.0,933.0,133.0
2023-08-26 08:00:00,2023-08-28 00:48:23,3.0,4232.0,1572.0,173.0,0.0,1012.0,133.0
2023-08-26 09:00:00,2023-08-28 00:48:23,3.0,4099.0,1570.0,173.0,0.0,912.0,132.0
2023-08-26 10:00:00,2023-08-28 00:48:23,3.0,3899.0,1535.0,173.0,0.0,829.0,136.0
2023-08-26 11:00:00,2023-08-28 00:48:23,3.0,3693.0,1496.0,174.0,0.0,965.0,134.0
2023-08-26 12:00:00,2023-08-28 00:48:23,3.0,3585.0,1507.0,173.0,0.0,1034.0,135.0
2023-08-26 13:00:00,2023-08-28 00:48:23,3.0,3910.0,1539.0,170.0,1.0,1045.0,137.0
2023-08-26 14:00:00,2023-08-28 00:48:23,3.0,3927.0,1561.0,173.0,168.0,843.0,137.0
2023-08-26 15:00:00,2023-08-28 00:48:23,3.0,3006.0,1387.0,172.0,837.0,676.0,133.0
2023-08-26 16:00:00,2023-08-28 00:48:23,3.0,2656.0,1507.0,174.0,1283.0,533.0,130.0
2023-08-26 17:00:00,2023-08-28 00:48:23,3.0,2935.0,1500.0,173.0,1422.0,437.0,127.0
2023-08-26 18:00:00,2023-08-28 00:48:23,3.0,3452.0,1511.0,173.0,1471.0,380.0,126.0
2023-08-26 19:00:00,2023-08-28 00:48:23,3.0,3727.0,1504.0,172.0,1450.0,495.0,123.0
2023-08-26 20:00:00,2023-08-28 00:48:23,3.0,4176.0,1581.0,174.0,1381.0,392.0,121.0
2023-08-26 21:00:00,2023-08-28 00:48:23,3.0,4355.0,1687.0,360.0,1248.0,321.0,121.0
2023-08-26 22:00:00,2023-08-28 00:48:23,3.0,4476.0,1703.0,181.0,1213.0,302.0,120.0
2023-08-26 23:00:00,2023-08-28 00:48:23,3.0,4660.0,1720.0,182.0,1128.0,192.0,119.0
