UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-01-28 00:00:00,5.0,7356.0,2263.0,83.0,768.0,7809.0,1735.0,207.0
2023-01-28 01:00:00,6.0,9716.0,2264.0,84.0,1886.0,2756.0,1835.0,355.0
2023-01-28 02:00:00,7.0,11587.0,2260.0,84.0,2406.0,44.0,2209.0,975.0
2023-01-28 03:00:00,7.0,11666.0,2260.0,84.0,2435.0,0.0,2563.0,1187.0
2023-01-28 04:00:00,7.0,11849.0,2261.0,84.0,2414.0,0.0,2666.0,1019.0
2023-01-28 05:00:00,6.0,11396.0,2261.0,84.0,2304.0,0.0,2828.0,1007.0
2023-01-28 06:00:00,7.0,12204.0,2262.0,84.0,2020.0,0.0,2357.0,315.0
2023-01-28 07:00:00,7.0,12356.0,2264.0,84.0,1800.0,0.0,1749.0,31.0
2023-01-28 08:00:00,6.0,11469.0,2265.0,84.0,1681.0,0.0,1483.0,16.0
2023-01-28 09:00:00,6.0,9359.0,2265.0,84.0,1423.0,0.0,1381.0,328.0
2023-01-28 10:00:00,6.0,9508.0,2264.0,84.0,962.0,0.0,1089.0,286.0
2023-01-28 11:00:00,5.0,9612.0,2264.0,84.0,912.0,0.0,999.0,222.0
2023-01-28 12:00:00,8.0,9489.0,2265.0,80.0,949.0,0.0,1075.0,155.0
2023-01-28 13:00:00,7.0,9634.0,2265.0,78.0,1040.0,0.0,1056.0,382.0
2023-01-28 14:00:00,5.0,10400.0,2266.0,78.0,1436.0,0.0,840.0,695.0
2023-01-28 15:00:00,5.0,10860.0,2265.0,79.0,1504.0,0.0,774.0,1170.0
2023-01-28 16:00:00,5.0,9601.0,2263.0,79.0,1755.0,2410.0,634.0,804.0
2023-01-28 17:00:00,4.0,5806.0,2263.0,78.0,834.0,7953.0,483.0,687.0
2023-01-28 18:00:00,5.0,5218.0,2262.0,78.0,378.0,10026.0,384.0,0.0
2023-01-28 19:00:00,4.0,5607.0,2264.0,77.0,301.0,10256.0,329.0,0.0
2023-01-28 20:00:00,3.0,5701.0,2265.0,77.0,216.0,9797.0,318.0,0.0
2023-01-28 21:00:00,4.0,5691.0,2266.0,78.0,186.0,9337.0,341.0,0.0
2023-01-28 22:00:00,4.0,5446.0,2265.0,78.0,216.0,9337.0,360.0,0.0
2023-01-28 23:00:00,4.0,5161.0,2265.0,78.0,370.0,8970.0,391.0,0.0
