UTC time,nat_gas,nuclear,hydro,solar,wind,other
2023-04-25 00:00:00,820.0,960.0,3630.0,120.0,1665.0,151.0
2023-04-25 01:00:00,869.0,959.0,3680.0,96.0,1753.0,168.0
2023-04-25 02:00:00,871.0,959.0,4626.0,78.0,1760.0,168.0
2023-04-25 03:00:00,870.0,957.0,5053.0,27.0,1833.0,169.0
2023-04-25 04:00:00,871.0,958.0,5189.0,22.0,1934.0,166.0
2023-04-25 05:00:00,873.0,959.0,4274.0,18.0,1924.0,165.0
2023-04-25 06:00:00,875.0,959.0,3831.0,0.0,1770.0,156.0
2023-04-25 07:00:00,873.0,960.0,4213.0,28.0,1565.0,151.0
2023-04-25 08:00:00,876.0,964.0,3799.0,0.0,1451.0,157.0
2023-04-25 09:00:00,876.0,965.0,4001.0,0.0,1268.0,152.0
2023-04-25 10:00:00,878.0,966.0,4113.0,0.0,1290.0,153.0
2023-04-25 11:00:00,877.0,966.0,4171.0,0.0,1058.0,153.0
2023-04-25 12:00:00,878.0,966.0,4595.0,0.0,986.0,156.0
2023-04-25 13:00:00,878.0,966.0,4865.0,0.0,1007.0,160.0
2023-04-25 14:00:00,879.0,966.0,5375.0,16.0,885.0,167.0
2023-04-25 15:00:00,878.0,965.0,5154.0,99.0,744.0,164.0
2023-04-25 16:00:00,875.0,965.0,5009.0,127.0,583.0,164.0
2023-04-25 17:00:00,874.0,962.0,4752.0,131.0,449.0,158.0
2023-04-25 18:00:00,872.0,961.0,4367.0,128.0,346.0,163.0
2023-04-25 19:00:00,868.0,959.0,4148.0,133.0,236.0,160.0
2023-04-25 20:00:00,777.0,957.0,3646.0,134.0,124.0,160.0
2023-04-25 21:00:00,769.0,956.0,3940.0,133.0,82.0,160.0
2023-04-25 22:00:00,742.0,956.0,4145.0,129.0,64.0,158.0
2023-04-25 23:00:00,766.0,956.0,3976.0,133.0,84.0,159.0
