UTC time,nat_gas,nuclear,hydro,solar,wind,other
2023-05-08 00:00:00,5.0,0.0,8753.0,82.0,1154.0,146.0
2023-05-08 01:00:00,5.0,0.0,9335.0,87.0,1059.0,148.0
2023-05-08 02:00:00,5.0,0.0,11169.0,64.0,777.0,150.0
2023-05-08 03:00:00,5.0,0.0,11433.0,42.0,530.0,148.0
2023-05-08 04:00:00,5.0,0.0,11569.0,29.0,384.0,146.0
2023-05-08 05:00:00,6.0,0.0,11300.0,25.0,343.0,146.0
2023-05-08 06:00:00,5.0,0.0,11042.0,8.0,404.0,146.0
2023-05-08 07:00:00,5.0,0.0,10501.0,0.0,312.0,151.0
2023-05-08 08:00:00,5.0,0.0,10064.0,0.0,342.0,146.0
2023-05-08 09:00:00,5.0,0.0,10013.0,0.0,278.0,145.0
2023-05-08 10:00:00,5.0,0.0,9872.0,0.0,222.0,142.0
2023-05-08 11:00:00,5.0,0.0,10035.0,0.0,128.0,144.0
2023-05-08 12:00:00,6.0,0.0,10440.0,0.0,74.0,146.0
2023-05-08 13:00:00,5.0,0.0,10900.0,0.0,41.0,147.0
2023-05-08 14:00:00,5.0,0.0,11264.0,16.0,16.0,157.0
2023-05-08 15:00:00,5.0,0.0,11336.0,50.0,7.0,155.0
2023-05-08 16:00:00,5.0,0.0,11348.0,41.0,0.0,159.0
2023-05-08 17:00:00,5.0,0.0,10871.0,39.0,0.0,154.0
2023-05-08 18:00:00,5.0,0.0,10850.0,47.0,5.0,155.0
2023-05-08 19:00:00,5.0,0.0,10507.0,60.0,51.0,163.0
2023-05-08 20:00:00,6.0,0.0,10051.0,50.0,88.0,159.0
2023-05-08 21:00:00,5.0,0.0,9942.0,42.0,25.0,157.0
2023-05-08 22:00:00,5.0,0.0,9865.0,23.0,171.0,158.0
2023-05-08 23:00:00,5.0,0.0,9751.0,14.0,469.0,155.0
