Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
43608,2023-12-23 00:00:00,2024-07-17 00:00:00,3.1,27.39,543.0,1152.0,7310.0,20.0,2387.0,204.0
43609,2023-12-23 01:00:00,2024-07-17 00:00:00,3.1,26.32,541.0,1152.0,7837.0,4.0,2345.0,205.0
43610,2023-12-23 02:00:00,2024-07-17 00:00:00,3.1,25.47,541.0,1152.0,8069.0,5.0,2429.0,201.0
43611,2023-12-23 03:00:00,2024-07-17 00:00:00,3.1,25.87,543.0,1154.0,7979.0,0.0,2401.0,203.0
43612,2023-12-23 04:00:00,2024-07-17 00:00:00,3.1,26.87,543.0,1154.0,7748.0,0.0,2174.0,203.0
43613,2023-12-23 05:00:00,2024-07-17 00:00:00,3.1,26.87,545.0,1155.0,7754.0,0.0,2170.0,202.0
43614,2023-12-23 06:00:00,2024-07-17 00:00:00,3.1,28.01,547.0,1153.0,7382.0,8.0,2101.0,203.0
43615,2023-12-23 07:00:00,2024-07-17 00:00:00,3.1,30.78,546.0,1154.0,6067.0,0.0,2210.0,193.0
43616,2023-12-23 08:00:00,2024-07-17 00:00:00,3.1,32.01,546.0,1155.0,5833.0,0.0,2034.0,192.0
43617,2023-12-23 09:00:00,2024-07-17 00:00:00,3.1,27.15,398.0,1155.0,5650.0,0.0,2155.0,195.0
43618,2023-12-23 10:00:00,2024-07-17 00:00:00,3.1,27.14,394.0,1155.0,5581.0,0.0,2137.0,193.0
43619,2023-12-23 11:00:00,2024-07-17 00:00:00,3.1,27.76,395.0,1156.0,5667.0,0.0,1950.0,198.0
43620,2023-12-23 12:00:00,2024-07-17 00:00:00,3.1,27.69,396.0,1155.0,5863.0,0.0,1731.0,195.0
43621,2023-12-23 13:00:00,2024-07-17 00:00:00,3.1,27.65,395.0,1158.0,6054.0,0.0,1461.0,191.0
43622,2023-12-23 14:00:00,2024-07-17 00:00:00,3.1,27.44,398.0,1157.0,6621.0,0.0,1200.0,201.0
43623,2023-12-23 15:00:00,2024-07-17 00:00:00,3.1,26.62,394.0,1156.0,7190.0,0.0,980.0,206.0
43624,2023-12-23 16:00:00,2024-07-17 00:00:00,3.1,26.16,396.0,1158.0,7597.0,1.0,790.0,207.0
43625,2023-12-23 17:00:00,2024-07-17 00:00:00,3.1,26.39,397.0,1159.0,7608.0,24.0,662.0,206.0
43626,2023-12-23 18:00:00,2024-07-17 00:00:00,3.1,26.25,395.0,1156.0,7770.0,67.0,507.0,207.0
43627,2023-12-23 19:00:00,2024-07-17 00:00:00,3.1,26.73,395.0,1153.0,7691.0,71.0,403.0,207.0
43628,2023-12-23 20:00:00,2024-07-17 00:00:00,3.1,27.62,395.0,1154.0,7511.0,55.0,300.0,208.0
43629,2023-12-23 21:00:00,2024-07-17 00:00:00,3.1,28.22,393.0,1154.0,7327.0,50.0,180.0,204.0
43630,2023-12-23 22:00:00,2024-07-17 00:00:00,3.1,29.09,393.0,1153.0,7045.0,56.0,104.0,200.0
43631,2023-12-23 23:00:00,2024-07-17 00:00:00,3.1,29.84,391.0,1154.0,6920.0,63.0,48.0,204.0
