UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-01-02 00:00:00,2024-07-17 00:00:00,3.1,2.217998473744074,267.90729595351934,265.88180251924416,212.13296716774445,0.7665071665863902,851.34988,1141.40157,6366.66854,24.33446,111.09013,160.5802
2023-01-02 01:00:00,2024-07-17 00:00:00,3.1,2.2474630089685568,266.1866590805261,264.2087734781061,1.0367996756348428,0.2261570462184807,829.77662,1142.64097,6318.62875,15.13264,122.04064,160.78807
2023-01-02 02:00:00,2024-07-17 00:00:00,3.1,2.2474630089685568,266.1866590805261,264.2087734781061,1.0367996756348428,0.2261570462184807,836.09291,1145.01487,6639.68299,3.71055,149.74772,161.83366
2023-01-02 03:00:00,2024-07-17 00:00:00,3.1,2.2474630089685568,266.1866590805261,264.2087734781061,1.0367996756348428,0.2261570462184807,836.35963,1147.71814,7029.63046,0.0,149.99451,162.10244
2023-01-02 04:00:00,2024-07-17 00:00:00,3.1,2.1964610225369725,265.6058895980616,263.67924071881976,0.5184152644274298,0.3982951483363749,845.57146,1149.74317,7094.48851,0.0,182.55438,162.68292
2023-01-02 05:00:00,2024-07-17 00:00:00,3.1,2.1964610225369725,265.6058895980616,263.67924071881976,0.5184152644274298,0.3982951483363749,847.86592,1148.7564,6894.10414,0.14251,204.10716,163.33869
2023-01-02 06:00:00,2024-07-17 00:00:00,3.1,2.1964610225369725,265.6058895980616,263.67924071881976,0.5184152644274298,0.3982951483363749,851.75707,1148.11761,6405.12754,1.51081,192.41481,164.76816
2023-01-02 07:00:00,2024-07-17 00:00:00,3.1,2.181236935262226,265.4009211513179,263.5428914313329,0.0,0.1421592879619319,856.53373,1149.84546,5879.46429,0.13518,209.91425,165.82936
2023-01-02 08:00:00,2024-07-17 00:00:00,3.1,2.181236935262226,265.4009211513179,263.5428914313329,0.0,0.1421592879619319,834.73391,1148.64911,5367.48044,0.0,233.26569,166.21709
2023-01-02 09:00:00,2024-07-17 00:00:00,3.1,2.181236935262226,265.4009211513179,263.5428914313329,0.0,0.1421592879619319,842.38728,1147.19834,5019.42089,0.0,251.89668,166.08893
2023-01-02 10:00:00,2024-07-17 00:00:00,3.1,2.263671467109277,265.26771818091294,263.44990679018485,0.0,0.2732455658514569,831.51197,1146.90949,4839.79602,0.0,274.02869,165.51569
2023-01-02 11:00:00,2024-07-17 00:00:00,3.1,2.263671467109277,265.26771818091294,263.44990679018485,0.0,0.2732455658514569,832.41851,1151.65687,4798.26664,0.0,235.87778,167.27622
2023-01-02 12:00:00,2024-07-17 00:00:00,3.1,2.263671467109277,265.26771818091294,263.44990679018485,0.0,0.2732455658514569,833.08657,1151.63278,5001.44783,0.0,201.50706,166.67085
2023-01-02 13:00:00,2024-07-17 00:00:00,3.1,2.435913567603952,265.16900268924053,263.3508964286407,0.1292472528220113,0.1189859318253724,826.48829,1150.00116,5355.20143,0.0,206.76856,166.91356
2023-01-02 14:00:00,2024-07-17 00:00:00,3.1,2.435913567603952,265.16900268924053,263.3508964286407,0.1292472528220113,0.1189859318253724,817.59459,1152.02386,5896.12463,0.0,227.51298,166.51377
2023-01-02 15:00:00,2024-07-17 00:00:00,3.1,2.435913567603952,265.16900268924053,263.3508964286407,0.1292472528220113,0.1189859318253724,821.32577,1153.47568,6570.84857,10.54458,228.85406,166.96689
2023-01-02 16:00:00,2024-07-17 00:00:00,3.1,2.776744637868397,268.99985319788857,266.61581529619684,55.66209727554908,0.2253657648297592,828.0135,1153.53105,7104.75694,21.11516,228.58617,166.21475
2023-01-02 17:00:00,2024-07-17 00:00:00,3.1,2.776744637868397,268.99985319788857,266.61581529619684,55.66209727554908,0.2253657648297592,825.09624,1153.65766,7428.81344,31.52804,220.62315,165.88951
2023-01-02 18:00:00,2024-07-17 00:00:00,3.1,2.776744637868397,268.99985319788857,266.61581529619684,55.66209727554908,0.2253657648297592,825.75748,1153.26601,7399.06078,41.71609,237.40116,166.77571
