UTC time,nat_gas,nuclear,hydro,solar,wind,other
2023-09-11 00:00:00,977.0,1133.0,5775.0,104.0,26.0,175.0
2023-09-11 01:00:00,983.0,1134.0,6125.0,74.0,63.0,174.0
2023-09-11 02:00:00,990.0,1134.0,5985.0,57.0,178.0,175.0
2023-09-11 03:00:00,998.0,1133.0,5307.0,29.0,485.0,175.0
2023-09-11 04:00:00,1006.0,1136.0,4812.0,28.0,911.0,178.0
2023-09-11 05:00:00,1004.0,1139.0,4578.0,11.0,1140.0,175.0
2023-09-11 06:00:00,925.0,1141.0,3960.0,0.0,1322.0,174.0
2023-09-11 07:00:00,886.0,1142.0,3326.0,0.0,1340.0,176.0
2023-09-11 08:00:00,887.0,1142.0,3577.0,0.0,1420.0,178.0
2023-09-11 09:00:00,887.0,1143.0,3302.0,0.0,1451.0,175.0
2023-09-11 10:00:00,887.0,1143.0,3412.0,0.0,1459.0,175.0
2023-09-11 11:00:00,889.0,1144.0,3263.0,0.0,1524.0,179.0
2023-09-11 12:00:00,889.0,1143.0,3393.0,0.0,1432.0,182.0
2023-09-11 13:00:00,894.0,1142.0,3755.0,0.0,1226.0,188.0
2023-09-11 14:00:00,971.0,1142.0,3848.0,0.0,1146.0,192.0
2023-09-11 15:00:00,974.0,1142.0,3989.0,31.0,1197.0,192.0
2023-09-11 16:00:00,976.0,1140.0,3922.0,94.0,1254.0,194.0
2023-09-11 17:00:00,972.0,1139.0,3921.0,103.0,1265.0,187.0
2023-09-11 18:00:00,970.0,1134.0,3929.0,127.0,1315.0,181.0
2023-09-11 19:00:00,966.0,1134.0,4580.0,123.0,1343.0,189.0
2023-09-11 20:00:00,965.0,1133.0,4670.0,102.0,1311.0,184.0
2023-09-11 21:00:00,965.0,1132.0,4841.0,106.0,1360.0,186.0
2023-09-11 22:00:00,964.0,1130.0,5306.0,91.0,1215.0,186.0
2023-09-11 23:00:00,965.0,1131.0,5356.0,89.0,1247.0,170.0
