UTC time,nat_gas,nuclear,hydro,solar,wind,other
2023-01-06 00:00:00,926.0,1155.0,7244.0,11.0,160.0,154.0
2023-01-06 01:00:00,881.0,1156.0,8269.0,0.0,173.0,156.0
2023-01-06 02:00:00,918.0,1157.0,9327.0,15.0,100.0,155.0
2023-01-06 03:00:00,830.0,1157.0,9014.0,12.0,87.0,153.0
2023-01-06 04:00:00,830.0,1158.0,8717.0,0.0,233.0,156.0
2023-01-06 05:00:00,832.0,1161.0,7747.0,0.0,117.0,156.0
2023-01-06 06:00:00,791.0,1156.0,7018.0,0.0,80.0,155.0
2023-01-06 07:00:00,641.0,1154.0,6372.0,0.0,118.0,155.0
2023-01-06 08:00:00,637.0,1162.0,6038.0,0.0,163.0,155.0
2023-01-06 09:00:00,679.0,1161.0,5169.0,0.0,249.0,156.0
2023-01-06 10:00:00,688.0,1160.0,5126.0,0.0,179.0,158.0
2023-01-06 11:00:00,686.0,1161.0,5037.0,0.0,179.0,159.0
2023-01-06 12:00:00,690.0,1162.0,5084.0,0.0,222.0,157.0
2023-01-06 13:00:00,688.0,1163.0,5645.0,0.0,199.0,156.0
2023-01-06 14:00:00,689.0,1164.0,6514.0,0.0,134.0,157.0
2023-01-06 15:00:00,661.0,1163.0,8506.0,0.0,111.0,157.0
2023-01-06 16:00:00,665.0,1163.0,9487.0,2.0,79.0,158.0
2023-01-06 17:00:00,663.0,1165.0,9056.0,24.0,39.0,160.0
2023-01-06 18:00:00,669.0,1163.0,8321.0,66.0,30.0,158.0
2023-01-06 19:00:00,665.0,1162.0,7423.0,69.0,54.0,160.0
2023-01-06 20:00:00,662.0,1160.0,7147.0,58.0,76.0,161.0
2023-01-06 21:00:00,665.0,1159.0,6948.0,57.0,43.0,160.0
2023-01-06 22:00:00,662.0,1159.0,6722.0,57.0,62.0,162.0
2023-01-06 23:00:00,663.0,1159.0,6831.0,45.0,68.0,161.0
