Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
35136,2023-01-04 00:00:00,2024-07-17 00:00:00,3.1,79.97,948.0,1162.0,7414.0,2.0,19.0,172.0
35137,2023-01-04 01:00:00,2024-07-17 00:00:00,3.1,73.51,994.0,1161.0,8891.0,0.0,12.0,157.0
35138,2023-01-04 02:00:00,2024-07-17 00:00:00,3.1,69.91,994.0,1163.0,9692.0,11.0,12.0,152.0
35139,2023-01-04 03:00:00,2024-07-17 00:00:00,3.1,68.51,947.0,1163.0,9667.0,0.0,17.0,155.0
35140,2023-01-04 04:00:00,2024-07-17 00:00:00,3.1,71.82,946.0,1164.0,8850.0,0.0,12.0,156.0
35141,2023-01-04 05:00:00,2024-07-17 00:00:00,3.1,73.91,918.0,1163.0,8129.0,0.0,11.0,154.0
35142,2023-01-04 06:00:00,2024-07-17 00:00:00,3.1,77.06,917.0,1163.0,7485.0,0.0,17.0,153.0
35143,2023-01-04 07:00:00,2024-07-17 00:00:00,3.1,83.37,917.0,1165.0,6463.0,0.0,31.0,156.0
35144,2023-01-04 08:00:00,2024-07-17 00:00:00,3.1,85.67,906.0,1164.0,5990.0,0.0,69.0,153.0
35145,2023-01-04 09:00:00,2024-07-17 00:00:00,3.1,75.12,694.0,1165.0,5975.0,0.0,52.0,151.0
35146,2023-01-04 10:00:00,2024-07-17 00:00:00,3.1,75.26,686.0,1164.0,5926.0,0.0,32.0,152.0
35147,2023-01-04 11:00:00,2024-07-17 00:00:00,3.1,75.95,685.0,1165.0,5835.0,0.0,32.0,154.0
35148,2023-01-04 12:00:00,2024-07-17 00:00:00,3.1,74.57,684.0,1165.0,5984.0,0.0,108.0,157.0
35149,2023-01-04 13:00:00,2024-07-17 00:00:00,3.1,72.53,683.0,1165.0,6307.0,0.0,74.0,153.0
35150,2023-01-04 14:00:00,2024-07-17 00:00:00,3.1,68.14,682.0,1164.0,7109.0,0.0,59.0,150.0
35151,2023-01-04 15:00:00,2024-07-17 00:00:00,3.1,60.3,642.0,1165.0,8722.0,0.0,56.0,156.0
35152,2023-01-04 16:00:00,2024-07-17 00:00:00,3.1,57.47,641.0,1165.0,9441.0,0.0,141.0,153.0
35153,2023-01-04 17:00:00,2024-07-17 00:00:00,3.1,57.13,639.0,1164.0,9230.0,5.0,345.0,152.0
35154,2023-01-04 18:00:00,2024-07-17 00:00:00,3.1,57.19,639.0,1164.0,9050.0,7.0,488.0,154.0
35155,2023-01-04 19:00:00,2024-07-17 00:00:00,3.1,59.47,661.0,1163.0,8758.0,10.0,343.0,153.0
35156,2023-01-04 20:00:00,2024-07-17 00:00:00,3.1,59.97,663.0,1162.0,8294.0,7.0,562.0,151.0
35157,2023-01-04 21:00:00,2024-07-17 00:00:00,3.1,61.79,711.0,1161.0,8265.0,8.0,601.0,151.0
35158,2023-01-04 22:00:00,2024-07-17 00:00:00,3.1,62.14,710.0,1160.0,8041.0,4.0,676.0,150.0
35159,2023-01-04 23:00:00,2024-07-17 00:00:00,3.1,61.66,703.0,1160.0,8064.0,4.0,639.0,145.0
