Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
42312,2023-10-30 00:00:00,2024-07-17 00:00:00,3.1,587.24,2939.0,261.0,680.0,26.0,454.0
42313,2023-10-30 01:00:00,2024-07-17 00:00:00,3.1,605.6,3095.0,279.0,743.0,0.0,335.0
42314,2023-10-30 02:00:00,2024-07-17 00:00:00,3.1,620.08,3112.0,284.0,757.0,0.0,220.0
42315,2023-10-30 03:00:00,2024-07-17 00:00:00,3.1,628.23,3094.0,266.0,773.0,0.0,145.0
42316,2023-10-30 04:00:00,2024-07-17 00:00:00,3.1,640.26,3033.0,247.0,709.0,0.0,113.0
42317,2023-10-30 05:00:00,2024-07-17 00:00:00,3.1,639.51,2846.0,228.0,625.0,0.0,151.0
42318,2023-10-30 06:00:00,2024-07-17 00:00:00,3.1,648.88,2834.0,229.0,530.0,0.0,184.0
42319,2023-10-30 07:00:00,2024-07-17 00:00:00,3.1,644.13,2829.0,252.0,463.0,0.0,271.0
42320,2023-10-30 08:00:00,2024-07-17 00:00:00,3.1,649.92,2922.0,256.0,453.0,0.0,270.0
42321,2023-10-30 09:00:00,2024-07-17 00:00:00,3.1,650.43,2871.0,257.0,448.0,0.0,258.0
42322,2023-10-30 10:00:00,2024-07-17 00:00:00,3.1,644.22,2858.0,252.0,438.0,0.0,303.0
42323,2023-10-30 11:00:00,2024-07-17 00:00:00,3.1,637.63,2905.0,257.0,440.0,0.0,354.0
42324,2023-10-30 12:00:00,2024-07-17 00:00:00,3.1,619.34,2947.0,282.0,464.0,0.0,458.0
42325,2023-10-30 13:00:00,2024-07-17 00:00:00,3.1,587.05,2781.0,289.0,579.0,0.0,510.0
42326,2023-10-30 14:00:00,2024-07-17 00:00:00,3.1,554.74,2442.0,369.0,552.0,7.0,602.0
42327,2023-10-30 15:00:00,2024-07-17 00:00:00,3.1,531.31,2341.0,330.0,544.0,103.0,646.0
42328,2023-10-30 16:00:00,2024-07-17 00:00:00,3.1,523.84,2295.0,307.0,493.0,218.0,621.0
42329,2023-10-30 17:00:00,2024-07-17 00:00:00,3.1,529.84,2262.0,250.0,495.0,241.0,538.0
42330,2023-10-30 18:00:00,2024-07-17 00:00:00,3.1,530.78,2183.0,251.0,488.0,211.0,522.0
42331,2023-10-30 19:00:00,2024-07-17 00:00:00,3.1,528.85,2168.0,232.0,476.0,221.0,531.0
42332,2023-10-30 20:00:00,2024-07-17 00:00:00,3.1,538.65,2268.0,226.0,466.0,233.0,516.0
42333,2023-10-30 21:00:00,2024-07-17 00:00:00,3.1,550.99,2353.0,224.0,504.0,269.0,403.0
42334,2023-10-30 22:00:00,2024-07-17 00:00:00,3.1,548.35,2360.0,223.0,484.0,276.0,438.0
42335,2023-10-30 23:00:00,2024-07-17 00:00:00,3.1,542.25,2338.0,243.0,543.0,207.0,475.0
