UTC time,coal,nat_gas,hydro,solar,wind
2023-08-09 00:00:00,2975.0,431.0,1330.0,156.0,529.0
2023-08-09 01:00:00,3097.0,421.0,1350.0,100.0,480.0
2023-08-09 02:00:00,3282.0,418.0,1345.0,16.0,513.0
2023-08-09 03:00:00,3349.0,411.0,1331.0,0.0,443.0
2023-08-09 04:00:00,3186.0,390.0,1300.0,0.0,502.0
2023-08-09 05:00:00,3254.0,325.0,1226.0,0.0,451.0
2023-08-09 06:00:00,3226.0,301.0,1176.0,0.0,392.0
2023-08-09 07:00:00,3201.0,279.0,1106.0,0.0,293.0
2023-08-09 08:00:00,3242.0,280.0,1097.0,0.0,205.0
2023-08-09 09:00:00,3226.0,279.0,1051.0,0.0,180.0
2023-08-09 10:00:00,3175.0,279.0,1035.0,0.0,268.0
2023-08-09 11:00:00,3146.0,279.0,1035.0,0.0,348.0
2023-08-09 12:00:00,3148.0,280.0,1026.0,0.0,444.0
2023-08-09 13:00:00,3174.0,281.0,1050.0,18.0,561.0
2023-08-09 14:00:00,3291.0,280.0,1074.0,104.0,487.0
2023-08-09 15:00:00,3254.0,280.0,1108.0,212.0,437.0
2023-08-09 16:00:00,3255.0,280.0,1084.0,248.0,503.0
2023-08-09 17:00:00,3310.0,279.0,1072.0,260.0,475.0
2023-08-09 18:00:00,3367.0,282.0,1061.0,253.0,453.0
2023-08-09 19:00:00,3352.0,305.0,1112.0,259.0,413.0
2023-08-09 20:00:00,3461.0,340.0,1147.0,253.0,419.0
2023-08-09 21:00:00,3470.0,334.0,1293.0,255.0,381.0
2023-08-09 22:00:00,3431.0,428.0,1339.0,258.0,301.0
2023-08-09 23:00:00,3597.0,477.0,1367.0,246.0,221.0
