UTC time,coal,nat_gas,hydro,solar,wind
2023-09-10 00:00:00,3405.0,622.0,975.0,129.0,213.0
2023-09-10 01:00:00,3243.0,594.0,987.0,29.0,287.0
2023-09-10 02:00:00,3053.0,422.0,963.0,0.0,483.0
2023-09-10 03:00:00,2718.0,308.0,975.0,0.0,687.0
2023-09-10 04:00:00,2554.0,315.0,804.0,0.0,641.0
2023-09-10 05:00:00,2438.0,307.0,665.0,0.0,721.0
2023-09-10 06:00:00,2428.0,310.0,608.0,0.0,597.0
2023-09-10 07:00:00,2383.0,299.0,562.0,0.0,649.0
2023-09-10 08:00:00,2383.0,288.0,521.0,0.0,600.0
2023-09-10 09:00:00,2248.0,273.0,527.0,0.0,675.0
2023-09-10 10:00:00,2220.0,285.0,539.0,0.0,627.0
2023-09-10 11:00:00,2463.0,303.0,542.0,0.0,536.0
2023-09-10 12:00:00,2560.0,307.0,555.0,0.0,431.0
2023-09-10 13:00:00,2691.0,381.0,575.0,0.0,225.0
2023-09-10 14:00:00,2695.0,342.0,660.0,15.0,179.0
2023-09-10 15:00:00,2633.0,309.0,670.0,73.0,290.0
2023-09-10 16:00:00,2521.0,293.0,670.0,142.0,335.0
2023-09-10 17:00:00,2616.0,298.0,689.0,180.0,304.0
2023-09-10 18:00:00,2501.0,277.0,686.0,193.0,561.0
2023-09-10 19:00:00,2616.0,296.0,746.0,179.0,594.0
2023-09-10 20:00:00,2719.0,299.0,763.0,116.0,566.0
2023-09-10 21:00:00,2625.0,362.0,860.0,131.0,500.0
2023-09-10 22:00:00,2700.0,320.0,913.0,82.0,451.0
2023-09-10 23:00:00,2864.0,365.0,930.0,64.0,394.0
