Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
38088,2023-05-07 00:00:00,2024-07-17 00:00:00,3.1,392.7,1550.0,376.0,1002.0,107.0,319.0
38089,2023-05-07 01:00:00,2024-07-17 00:00:00,3.1,400.59,1612.0,357.0,1081.0,76.0,262.0
38090,2023-05-07 02:00:00,2024-07-17 00:00:00,3.1,410.49,1778.0,455.0,1139.0,11.0,319.0
38091,2023-05-07 03:00:00,2024-07-17 00:00:00,3.1,387.71,1734.0,373.0,1150.0,0.0,498.0
38092,2023-05-07 04:00:00,2024-07-17 00:00:00,3.1,400.21,1772.0,385.0,1133.0,0.0,431.0
38093,2023-05-07 05:00:00,2024-07-17 00:00:00,3.1,414.62,1741.0,365.0,1075.0,0.0,336.0
38094,2023-05-07 06:00:00,2024-07-17 00:00:00,3.1,389.35,1476.0,324.0,973.0,0.0,416.0
38095,2023-05-07 07:00:00,2024-07-17 00:00:00,3.1,400.39,1433.0,343.0,911.0,0.0,350.0
38096,2023-05-07 08:00:00,2024-07-17 00:00:00,3.1,404.11,1458.0,344.0,956.0,0.0,299.0
38097,2023-05-07 09:00:00,2024-07-17 00:00:00,3.1,398.02,1353.0,334.0,953.0,0.0,254.0
38098,2023-05-07 10:00:00,2024-07-17 00:00:00,3.1,370.56,1205.0,280.0,959.0,0.0,307.0
38099,2023-05-07 11:00:00,2024-07-17 00:00:00,3.1,359.77,1170.0,295.0,961.0,0.0,349.0
38100,2023-05-07 12:00:00,2024-07-17 00:00:00,3.1,399.46,1386.0,379.0,1013.0,0.0,210.0
38101,2023-05-07 13:00:00,2024-07-17 00:00:00,3.1,436.26,1658.0,391.0,987.0,21.0,163.0
38102,2023-05-07 14:00:00,2024-07-17 00:00:00,3.1,431.77,1654.0,373.0,1006.0,106.0,92.0
38103,2023-05-07 15:00:00,2024-07-17 00:00:00,3.1,417.07,1584.0,358.0,1028.0,157.0,77.0
38104,2023-05-07 16:00:00,2024-07-17 00:00:00,3.1,402.79,1457.0,358.0,994.0,174.0,95.0
38105,2023-05-07 17:00:00,2024-07-17 00:00:00,3.1,389.61,1375.0,361.0,993.0,178.0,118.0
38106,2023-05-07 18:00:00,2024-07-17 00:00:00,3.1,407.44,1576.0,367.0,966.0,164.0,200.0
38107,2023-05-07 19:00:00,2024-07-17 00:00:00,3.1,373.65,1424.0,348.0,972.0,179.0,318.0
38108,2023-05-07 20:00:00,2024-07-17 00:00:00,3.1,379.03,1429.0,391.0,965.0,159.0,303.0
38109,2023-05-07 21:00:00,2024-07-17 00:00:00,3.1,367.44,1495.0,403.0,989.0,169.0,442.0
38110,2023-05-07 22:00:00,2024-07-17 00:00:00,3.1,397.34,1646.0,426.0,996.0,162.0,315.0
38111,2023-05-07 23:00:00,2024-07-17 00:00:00,3.1,399.13,1737.0,431.0,1017.0,139.0,383.0
