UTC time,coal,nat_gas,hydro,solar,wind
2023-09-29 00:00:00,2856.0,210.0,786.0,96.0,440.0
2023-09-29 01:00:00,2843.0,207.0,802.0,13.0,435.0
2023-09-29 02:00:00,2714.0,183.0,796.0,0.0,609.0
2023-09-29 03:00:00,2667.0,158.0,709.0,0.0,742.0
2023-09-29 04:00:00,2533.0,136.0,669.0,0.0,777.0
2023-09-29 05:00:00,2340.0,111.0,613.0,0.0,752.0
2023-09-29 06:00:00,2106.0,171.0,241.0,0.0,742.0
2023-09-29 07:00:00,2084.0,187.0,525.0,0.0,526.0
2023-09-29 08:00:00,2185.0,185.0,525.0,0.0,552.0
2023-09-29 09:00:00,1955.0,162.0,504.0,0.0,535.0
2023-09-29 10:00:00,1896.0,163.0,490.0,0.0,476.0
2023-09-29 11:00:00,1850.0,163.0,488.0,0.0,657.0
2023-09-29 12:00:00,1854.0,163.0,514.0,0.0,867.0
2023-09-29 13:00:00,1914.0,163.0,513.0,0.0,881.0
2023-09-29 14:00:00,2029.0,119.0,523.0,43.0,824.0
2023-09-29 15:00:00,2077.0,61.0,650.0,192.0,670.0
2023-09-29 16:00:00,2092.0,61.0,669.0,245.0,586.0
2023-09-29 17:00:00,2248.0,83.0,672.0,234.0,450.0
2023-09-29 18:00:00,2618.0,104.0,660.0,242.0,331.0
2023-09-29 19:00:00,2849.0,130.0,668.0,237.0,240.0
2023-09-29 20:00:00,3032.0,133.0,677.0,236.0,201.0
2023-09-29 21:00:00,3066.0,133.0,714.0,245.0,235.0
2023-09-29 22:00:00,3208.0,158.0,743.0,244.0,274.0
2023-09-29 23:00:00,3226.0,160.0,770.0,229.0,343.0
