UTC time,coal,nat_gas,hydro,solar,wind
2023-07-31 00:00:00,2855.0,711.0,1498.0,51.0,429.0
2023-07-31 01:00:00,2863.0,723.0,1494.0,29.0,306.0
2023-07-31 02:00:00,2863.0,676.0,1499.0,8.0,353.0
2023-07-31 03:00:00,2751.0,461.0,1488.0,0.0,599.0
2023-07-31 04:00:00,2685.0,390.0,1414.0,0.0,722.0
2023-07-31 05:00:00,2701.0,353.0,1327.0,0.0,707.0
2023-07-31 06:00:00,2620.0,391.0,1203.0,0.0,585.0
2023-07-31 07:00:00,2488.0,353.0,1075.0,0.0,545.0
2023-07-31 08:00:00,2460.0,359.0,1117.0,0.0,494.0
2023-07-31 09:00:00,2288.0,308.0,1071.0,0.0,684.0
2023-07-31 10:00:00,2152.0,308.0,1082.0,0.0,754.0
2023-07-31 11:00:00,2235.0,335.0,1076.0,0.0,550.0
2023-07-31 12:00:00,2251.0,335.0,1048.0,0.0,471.0
2023-07-31 13:00:00,2349.0,370.0,1128.0,13.0,565.0
2023-07-31 14:00:00,2446.0,370.0,1194.0,107.0,438.0
2023-07-31 15:00:00,2480.0,395.0,1225.0,202.0,290.0
2023-07-31 16:00:00,2496.0,430.0,1240.0,244.0,239.0
2023-07-31 17:00:00,2483.0,594.0,1204.0,256.0,198.0
2023-07-31 18:00:00,2658.0,719.0,1247.0,259.0,93.0
2023-07-31 19:00:00,2822.0,745.0,1263.0,257.0,68.0
2023-07-31 20:00:00,2943.0,784.0,1300.0,242.0,132.0
2023-07-31 21:00:00,2937.0,764.0,1359.0,225.0,241.0
2023-07-31 22:00:00,2926.0,796.0,1446.0,217.0,324.0
2023-07-31 23:00:00,2884.0,816.0,1487.0,183.0,398.0
