Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
35160,2023-01-05 00:00:00,2024-07-17 00:00:00,3.1,550.78,3375.0,131.0,580.0,13.0,646.0
35161,2023-01-05 01:00:00,2024-07-17 00:00:00,3.1,548.37,3529.0,132.0,673.0,0.0,646.0
35162,2023-01-05 02:00:00,2024-07-17 00:00:00,3.1,542.37,3523.0,134.0,696.0,0.0,675.0
35163,2023-01-05 03:00:00,2024-07-17 00:00:00,3.1,535.86,3483.0,132.0,674.0,0.0,742.0
35164,2023-01-05 04:00:00,2024-07-17 00:00:00,3.1,525.74,3335.0,135.0,631.0,0.0,815.0
35165,2023-01-05 05:00:00,2024-07-17 00:00:00,3.1,533.52,3287.0,135.0,530.0,0.0,824.0
35166,2023-01-05 06:00:00,2024-07-17 00:00:00,3.1,547.85,3398.0,135.0,419.0,0.0,853.0
35167,2023-01-05 07:00:00,2024-07-17 00:00:00,3.1,555.17,3323.0,135.0,339.0,0.0,842.0
35168,2023-01-05 08:00:00,2024-07-17 00:00:00,3.1,573.84,3409.0,135.0,313.0,0.0,745.0
35169,2023-01-05 09:00:00,2024-07-17 00:00:00,3.1,567.95,3186.0,133.0,313.0,0.0,718.0
35170,2023-01-05 10:00:00,2024-07-17 00:00:00,3.1,568.69,3181.0,132.0,309.0,0.0,715.0
35171,2023-01-05 11:00:00,2024-07-17 00:00:00,3.1,581.5,3313.0,132.0,320.0,0.0,649.0
35172,2023-01-05 12:00:00,2024-07-17 00:00:00,3.1,597.94,3344.0,132.0,315.0,0.0,541.0
35173,2023-01-05 13:00:00,2024-07-17 00:00:00,3.1,598.9,3267.0,133.0,361.0,0.0,467.0
35174,2023-01-05 14:00:00,2024-07-17 00:00:00,3.1,596.67,3392.0,133.0,510.0,0.0,368.0
35175,2023-01-05 15:00:00,2024-07-17 00:00:00,3.1,600.83,3418.0,134.0,568.0,4.0,282.0
35176,2023-01-05 16:00:00,2024-07-17 00:00:00,3.1,608.93,3448.0,131.0,567.0,33.0,204.0
35177,2023-01-05 17:00:00,2024-07-17 00:00:00,3.1,613.05,3429.0,131.0,539.0,53.0,178.0
35178,2023-01-05 18:00:00,2024-07-17 00:00:00,3.1,608.31,3425.0,138.0,548.0,73.0,179.0
35179,2023-01-05 19:00:00,2024-07-17 00:00:00,3.1,615.92,3363.0,157.0,520.0,67.0,137.0
35180,2023-01-05 20:00:00,2024-07-17 00:00:00,3.1,640.37,3405.0,121.0,427.0,71.0,87.0
35181,2023-01-05 21:00:00,2024-07-17 00:00:00,3.1,629.67,3334.0,182.0,419.0,78.0,118.0
35182,2023-01-05 22:00:00,2024-07-17 00:00:00,3.1,607.32,3208.0,188.0,442.0,87.0,204.0
35183,2023-01-05 23:00:00,2024-07-17 00:00:00,3.1,582.71,3018.0,228.0,458.0,66.0,311.0
