Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
40224,2023-08-04 00:00:00,2024-07-17 00:00:00,3.1,522.54,2995.0,510.0,1466.0,69.0,216.0
40225,2023-08-04 01:00:00,2024-07-17 00:00:00,3.1,523.95,2993.0,418.0,1473.0,74.0,195.0
40226,2023-08-04 02:00:00,2024-07-17 00:00:00,3.1,507.89,2903.0,439.0,1452.0,20.0,375.0
40227,2023-08-04 03:00:00,2024-07-17 00:00:00,3.1,522.0,2921.0,433.0,1404.0,0.0,308.0
40228,2023-08-04 04:00:00,2024-07-17 00:00:00,3.1,535.02,2986.0,394.0,1329.0,0.0,294.0
40229,2023-08-04 05:00:00,2024-07-17 00:00:00,3.1,540.86,2901.0,364.0,1249.0,0.0,275.0
40230,2023-08-04 06:00:00,2024-07-17 00:00:00,3.1,593.66,2911.0,335.0,843.0,0.0,247.0
40231,2023-08-04 07:00:00,2024-07-17 00:00:00,3.1,573.04,2852.0,290.0,1067.0,0.0,168.0
40232,2023-08-04 08:00:00,2024-07-17 00:00:00,3.1,561.16,2830.0,288.0,1090.0,0.0,230.0
40233,2023-08-04 09:00:00,2024-07-17 00:00:00,3.1,569.94,2827.0,290.0,1064.0,0.0,184.0
40234,2023-08-04 10:00:00,2024-07-17 00:00:00,3.1,582.4,2859.0,289.0,1051.0,0.0,115.0
40235,2023-08-04 11:00:00,2024-07-17 00:00:00,3.1,581.79,2863.0,289.0,1038.0,0.0,134.0
40236,2023-08-04 12:00:00,2024-07-17 00:00:00,3.1,585.45,2879.0,292.0,1061.0,0.0,90.0
40237,2023-08-04 13:00:00,2024-07-17 00:00:00,3.1,571.82,2879.0,291.0,1118.0,25.0,116.0
40238,2023-08-04 14:00:00,2024-07-17 00:00:00,3.1,552.11,2886.0,283.0,1128.0,153.0,152.0
40239,2023-08-04 15:00:00,2024-07-17 00:00:00,3.1,539.82,2912.0,265.0,1143.0,234.0,184.0
40240,2023-08-04 16:00:00,2024-07-17 00:00:00,3.1,537.93,2917.0,275.0,1155.0,233.0,192.0
40241,2023-08-04 17:00:00,2024-07-17 00:00:00,3.1,538.82,2955.0,381.0,1178.0,218.0,186.0
40242,2023-08-04 18:00:00,2024-07-17 00:00:00,3.1,543.64,3012.0,454.0,1166.0,242.0,153.0
40243,2023-08-04 19:00:00,2024-07-17 00:00:00,3.1,549.73,3102.0,485.0,1191.0,251.0,105.0
40244,2023-08-04 20:00:00,2024-07-17 00:00:00,3.1,554.83,3251.0,442.0,1217.0,247.0,113.0
40245,2023-08-04 21:00:00,2024-07-17 00:00:00,3.1,534.2,3302.0,451.0,1364.0,223.0,227.0
40246,2023-08-04 22:00:00,2024-07-17 00:00:00,3.1,501.83,3121.0,449.0,1405.0,252.0,410.0
40247,2023-08-04 23:00:00,2024-07-17 00:00:00,3.1,484.81,2983.0,451.0,1441.0,241.0,490.0
