Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
41832,2023-10-10 00:00:00,2024-07-17 00:00:00,3.1,495.0,2275.0,178.0,674.0,96.0,403.0
41833,2023-10-10 01:00:00,2024-07-17 00:00:00,3.1,484.14,2309.0,202.0,676.0,4.0,588.0
41834,2023-10-10 02:00:00,2024-07-17 00:00:00,3.1,462.68,2212.0,202.0,674.0,0.0,707.0
41835,2023-10-10 03:00:00,2024-07-17 00:00:00,3.1,460.73,2219.0,200.0,675.0,0.0,727.0
41836,2023-10-10 04:00:00,2024-07-17 00:00:00,3.1,463.0,2217.0,135.0,667.0,0.0,728.0
41837,2023-10-10 05:00:00,2024-07-17 00:00:00,3.1,472.98,2132.0,132.0,600.0,8.0,657.0
41838,2023-10-10 06:00:00,2024-07-17 00:00:00,3.1,481.89,1982.0,107.0,461.0,0.0,658.0
41839,2023-10-10 07:00:00,2024-07-17 00:00:00,3.1,493.96,1888.0,107.0,411.0,0.0,579.0
41840,2023-10-10 08:00:00,2024-07-17 00:00:00,3.1,512.31,1848.0,106.0,403.0,0.0,461.0
41841,2023-10-10 09:00:00,2024-07-17 00:00:00,3.1,523.1,1846.0,106.0,390.0,0.0,415.0
41842,2023-10-10 10:00:00,2024-07-17 00:00:00,3.1,530.36,1857.0,106.0,388.0,0.0,384.0
41843,2023-10-10 11:00:00,2024-07-17 00:00:00,3.1,523.45,1879.0,130.0,387.0,0.0,424.0
41844,2023-10-10 12:00:00,2024-07-17 00:00:00,3.1,514.36,2004.0,132.0,423.0,0.0,497.0
41845,2023-10-10 13:00:00,2024-07-17 00:00:00,3.1,505.91,2197.0,132.0,538.0,0.0,530.0
41846,2023-10-10 14:00:00,2024-07-17 00:00:00,3.1,540.64,2310.0,137.0,549.0,29.0,316.0
41847,2023-10-10 15:00:00,2024-07-17 00:00:00,3.1,540.86,2233.0,205.0,482.0,164.0,194.0
41848,2023-10-10 16:00:00,2024-07-17 00:00:00,3.1,543.16,2212.0,201.0,481.0,240.0,98.0
41849,2023-10-10 17:00:00,2024-07-17 00:00:00,3.1,517.68,2209.0,249.0,636.0,247.0,80.0
41850,2023-10-10 18:00:00,2024-07-17 00:00:00,3.1,538.93,2247.0,299.0,523.0,236.0,69.0
41851,2023-10-10 19:00:00,2024-07-17 00:00:00,3.1,544.04,2260.0,291.0,526.0,232.0,46.0
41852,2023-10-10 20:00:00,2024-07-17 00:00:00,3.1,545.43,2352.0,293.0,548.0,234.0,49.0
41853,2023-10-10 21:00:00,2024-07-17 00:00:00,3.1,543.24,2412.0,293.0,586.0,224.0,59.0
41854,2023-10-10 22:00:00,2024-07-17 00:00:00,3.1,549.06,2482.0,293.0,614.0,192.0,52.0
41855,2023-10-10 23:00:00,2024-07-17 00:00:00,3.1,540.28,2536.0,293.0,688.0,146.0,105.0
