Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
43416,2023-12-15 00:00:00,2024-07-17 00:00:00,3.1,599.22,3178.0,567.0,776.0,6.0,323.0
43417,2023-12-15 01:00:00,2024-07-17 00:00:00,3.1,598.18,3337.0,544.0,842.0,0.0,337.0
43418,2023-12-15 02:00:00,2024-07-17 00:00:00,3.1,594.6,3253.0,541.0,834.0,0.0,344.0
43419,2023-12-15 03:00:00,2024-07-17 00:00:00,3.1,598.07,3177.0,541.0,794.0,0.0,325.0
43420,2023-12-15 04:00:00,2024-07-17 00:00:00,3.1,584.66,3076.0,539.0,753.0,0.0,437.0
43421,2023-12-15 05:00:00,2024-07-17 00:00:00,3.1,580.92,2949.0,440.0,663.0,0.0,519.0
43422,2023-12-15 06:00:00,2024-07-17 00:00:00,3.1,589.71,2765.0,383.0,566.0,0.0,481.0
43423,2023-12-15 07:00:00,2024-07-17 00:00:00,3.1,593.29,2747.0,359.0,456.0,0.0,560.0
43424,2023-12-15 08:00:00,2024-07-17 00:00:00,3.1,591.11,2754.0,361.0,414.0,0.0,619.0
43425,2023-12-15 09:00:00,2024-07-17 00:00:00,3.1,595.75,2678.0,329.0,382.0,0.0,594.0
43426,2023-12-15 10:00:00,2024-07-17 00:00:00,3.1,578.9,2559.0,283.0,388.0,0.0,663.0
43427,2023-12-15 11:00:00,2024-07-17 00:00:00,3.1,547.99,2418.0,274.0,403.0,0.0,802.0
43428,2023-12-15 12:00:00,2024-07-17 00:00:00,3.1,523.86,2434.0,274.0,460.0,0.0,939.0
43429,2023-12-15 13:00:00,2024-07-17 00:00:00,3.1,496.61,2458.0,275.0,630.0,0.0,1020.0
43430,2023-12-15 14:00:00,2024-07-17 00:00:00,3.1,494.67,2596.0,295.0,733.0,0.0,1030.0
43431,2023-12-15 15:00:00,2024-07-17 00:00:00,3.1,499.79,2741.0,339.0,739.0,22.0,1049.0
43432,2023-12-15 16:00:00,2024-07-17 00:00:00,3.1,477.78,2569.0,301.0,680.0,147.0,1094.0
43433,2023-12-15 17:00:00,2024-07-17 00:00:00,3.1,447.05,2306.0,295.0,637.0,290.0,1116.0
43434,2023-12-15 18:00:00,2024-07-17 00:00:00,3.1,441.02,2165.0,292.0,571.0,296.0,1115.0
43435,2023-12-15 19:00:00,2024-07-17 00:00:00,3.1,442.43,2138.0,297.0,544.0,276.0,1122.0
43436,2023-12-15 20:00:00,2024-07-17 00:00:00,3.1,447.5,2142.0,289.0,504.0,281.0,1108.0
43437,2023-12-15 21:00:00,2024-07-17 00:00:00,3.1,447.55,2182.0,292.0,516.0,304.0,1109.0
43438,2023-12-15 22:00:00,2024-07-17 00:00:00,3.1,448.13,2158.0,294.0,531.0,299.0,1073.0
43439,2023-12-15 23:00:00,2024-07-17 00:00:00,3.1,445.96,2134.0,292.0,626.0,187.0,1085.0
