Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
42120,2023-10-22 00:00:00,2024-07-17 00:00:00,3.1,504.76,2463.0,61.0,690.0,61.0,842.0
42121,2023-10-22 01:00:00,2024-07-17 00:00:00,3.1,516.71,2760.0,110.0,761.0,0.0,908.0
42122,2023-10-22 02:00:00,2024-07-17 00:00:00,3.1,484.2,2456.0,111.0,793.0,0.0,973.0
42123,2023-10-22 03:00:00,2024-07-17 00:00:00,3.1,464.07,2153.0,109.0,746.0,0.0,973.0
42124,2023-10-22 04:00:00,2024-07-17 00:00:00,3.1,468.5,2138.0,106.0,716.0,0.0,952.0
42125,2023-10-22 05:00:00,2024-07-17 00:00:00,3.1,478.34,2058.0,101.0,572.0,0.0,951.0
42126,2023-10-22 06:00:00,2024-07-17 00:00:00,3.1,477.07,2000.0,59.0,531.0,0.0,957.0
42127,2023-10-22 07:00:00,2024-07-17 00:00:00,3.1,474.97,1954.0,57.0,501.0,0.0,968.0
42128,2023-10-22 08:00:00,2024-07-17 00:00:00,3.1,479.86,1888.0,56.0,474.0,0.0,910.0
42129,2023-10-22 09:00:00,2024-07-17 00:00:00,3.1,500.82,1892.0,56.0,466.0,0.0,778.0
42130,2023-10-22 10:00:00,2024-07-17 00:00:00,3.1,521.92,2015.0,56.0,469.0,0.0,715.0
42131,2023-10-22 11:00:00,2024-07-17 00:00:00,3.1,563.87,2259.0,56.0,466.0,0.0,584.0
42132,2023-10-22 12:00:00,2024-07-17 00:00:00,3.1,609.93,2502.0,55.0,482.0,0.0,395.0
42133,2023-10-22 13:00:00,2024-07-17 00:00:00,3.1,630.82,2597.0,56.0,575.0,0.0,217.0
42134,2023-10-22 14:00:00,2024-07-17 00:00:00,3.1,603.42,2519.0,80.0,616.0,15.0,289.0
42135,2023-10-22 15:00:00,2024-07-17 00:00:00,3.1,572.96,2462.0,77.0,618.0,161.0,316.0
42136,2023-10-22 16:00:00,2024-07-17 00:00:00,3.1,591.41,2503.0,56.0,556.0,265.0,183.0
42137,2023-10-22 17:00:00,2024-07-17 00:00:00,3.1,604.29,2450.0,56.0,563.0,256.0,88.0
42138,2023-10-22 18:00:00,2024-07-17 00:00:00,3.1,614.62,2514.0,57.0,550.0,258.0,62.0
42139,2023-10-22 19:00:00,2024-07-17 00:00:00,3.1,625.31,2597.0,60.0,549.0,227.0,58.0
42140,2023-10-22 20:00:00,2024-07-17 00:00:00,3.1,616.16,2661.0,105.0,570.0,237.0,93.0
42141,2023-10-22 21:00:00,2024-07-17 00:00:00,3.1,596.83,2580.0,210.0,615.0,255.0,103.0
42142,2023-10-22 22:00:00,2024-07-17 00:00:00,3.1,595.7,2607.0,210.0,627.0,257.0,107.0
42143,2023-10-22 23:00:00,2024-07-17 00:00:00,3.1,587.56,2651.0,241.0,709.0,204.0,143.0
