UTC time,coal,nat_gas,hydro,solar,wind
2023-10-01 00:00:00,2371.0,106.0,806.0,56.0,719.0
2023-10-01 01:00:00,2673.0,108.0,809.0,5.0,748.0
2023-10-01 02:00:00,2608.0,104.0,806.0,0.0,820.0
2023-10-01 03:00:00,2590.0,11.0,701.0,0.0,803.0
2023-10-01 04:00:00,2456.0,6.0,638.0,0.0,800.0
2023-10-01 05:00:00,2166.0,6.0,649.0,0.0,776.0
2023-10-01 06:00:00,2212.0,6.0,553.0,0.0,770.0
2023-10-01 07:00:00,2199.0,6.0,541.0,0.0,727.0
2023-10-01 08:00:00,2139.0,6.0,455.0,0.0,717.0
2023-10-01 09:00:00,1958.0,6.0,445.0,0.0,796.0
2023-10-01 10:00:00,1878.0,6.0,449.0,0.0,801.0
2023-10-01 11:00:00,1832.0,6.0,446.0,0.0,793.0
2023-10-01 12:00:00,1752.0,6.0,485.0,0.0,706.0
2023-10-01 13:00:00,1745.0,6.0,544.0,0.0,717.0
2023-10-01 14:00:00,1758.0,6.0,566.0,23.0,747.0
2023-10-01 15:00:00,1780.0,6.0,582.0,141.0,646.0
2023-10-01 16:00:00,1794.0,6.0,584.0,219.0,675.0
2023-10-01 17:00:00,1789.0,6.0,566.0,223.0,735.0
2023-10-01 18:00:00,1825.0,6.0,566.0,221.0,842.0
2023-10-01 19:00:00,1863.0,6.0,565.0,215.0,892.0
2023-10-01 20:00:00,1861.0,6.0,573.0,212.0,912.0
2023-10-01 21:00:00,1850.0,6.0,607.0,223.0,889.0
2023-10-01 22:00:00,1854.0,6.0,643.0,222.0,890.0
2023-10-01 23:00:00,1909.0,6.0,708.0,204.0,927.0
