UTC time,coal,nat_gas,hydro,solar,wind
2023-10-13 00:00:00,2087.0,196.0,655.0,28.0,880.0
2023-10-13 01:00:00,2065.0,175.0,700.0,2.0,976.0
2023-10-13 02:00:00,2084.0,106.0,726.0,0.0,945.0
2023-10-13 03:00:00,2157.0,106.0,712.0,0.0,879.0
2023-10-13 04:00:00,2350.0,107.0,681.0,0.0,859.0
2023-10-13 05:00:00,2256.0,106.0,516.0,0.0,909.0
2023-10-13 06:00:00,2249.0,108.0,389.0,0.0,883.0
2023-10-13 07:00:00,2305.0,108.0,383.0,0.0,874.0
2023-10-13 08:00:00,2235.0,108.0,381.0,0.0,920.0
2023-10-13 09:00:00,2106.0,108.0,379.0,0.0,843.0
2023-10-13 10:00:00,2098.0,108.0,368.0,0.0,797.0
2023-10-13 11:00:00,2116.0,108.0,378.0,0.0,812.0
2023-10-13 12:00:00,2218.0,110.0,408.0,0.0,902.0
2023-10-13 13:00:00,2360.0,135.0,507.0,0.0,951.0
2023-10-13 14:00:00,2359.0,137.0,547.0,22.0,988.0
2023-10-13 15:00:00,2037.0,132.0,535.0,140.0,1009.0
2023-10-13 16:00:00,1834.0,85.0,526.0,219.0,984.0
2023-10-13 17:00:00,1846.0,84.0,509.0,229.0,1027.0
2023-10-13 18:00:00,1834.0,83.0,507.0,229.0,1056.0
2023-10-13 19:00:00,1844.0,83.0,511.0,227.0,1086.0
2023-10-13 20:00:00,1838.0,83.0,522.0,221.0,1093.0
2023-10-13 21:00:00,1852.0,84.0,545.0,228.0,1090.0
2023-10-13 22:00:00,1889.0,84.0,565.0,233.0,1075.0
2023-10-13 23:00:00,1925.0,83.0,628.0,197.0,1030.0
