UTC time,coal,nat_gas,hydro,solar,wind
2023-06-11 00:00:00,2374.0,184.0,1362.0,49.0,453.0
2023-06-11 01:00:00,2250.0,201.0,1384.0,78.0,440.0
2023-06-11 02:00:00,1988.0,183.0,1418.0,28.0,490.0
2023-06-11 03:00:00,2130.0,203.0,1408.0,1.0,728.0
2023-06-11 04:00:00,2055.0,185.0,1350.0,0.0,737.0
2023-06-11 05:00:00,2122.0,190.0,1231.0,0.0,582.0
2023-06-11 06:00:00,1908.0,178.0,1180.0,0.0,610.0
2023-06-11 07:00:00,1945.0,189.0,1097.0,0.0,462.0
2023-06-11 08:00:00,2363.0,223.0,1069.0,0.0,324.0
2023-06-11 09:00:00,2369.0,187.0,1056.0,0.0,326.0
2023-06-11 10:00:00,2081.0,181.0,1029.0,0.0,257.0
2023-06-11 11:00:00,1926.0,186.0,988.0,0.0,211.0
2023-06-11 12:00:00,2092.0,184.0,1076.0,1.0,143.0
2023-06-11 13:00:00,2067.0,179.0,1098.0,36.0,122.0
2023-06-11 14:00:00,1926.0,179.0,1098.0,93.0,118.0
2023-06-11 15:00:00,1908.0,179.0,1189.0,131.0,104.0
2023-06-11 16:00:00,1900.0,177.0,1216.0,149.0,118.0
2023-06-11 17:00:00,1905.0,178.0,1231.0,157.0,113.0
2023-06-11 18:00:00,1963.0,179.0,1264.0,139.0,129.0
2023-06-11 19:00:00,2170.0,209.0,1234.0,131.0,216.0
2023-06-11 20:00:00,2358.0,195.0,1241.0,119.0,279.0
2023-06-11 21:00:00,2183.0,185.0,1239.0,125.0,392.0
2023-06-11 22:00:00,1928.0,202.0,1218.0,94.0,371.0
2023-06-11 23:00:00,1777.0,200.0,1237.0,70.0,388.0
