UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-07-12 00:00:00,2024-07-17 00:00:00,3.1,5.222840004674016,302.0034133181275,280.6271243656614,761.5172077514637,0.0393119394656097,3603.14625,171.01387,1204.20104,184.11576,501.56
2023-07-12 01:00:00,2024-07-17 00:00:00,3.1,3.056309535306029,295.3576980402861,282.1128679974586,144.3431088851151,0.0319102618310307,3609.29259,172.54559,1217.51171,163.65093,498.09469
2023-07-12 02:00:00,2024-07-17 00:00:00,3.1,3.056309535306029,295.3576980402861,282.1128679974586,144.3431088851151,0.0319102618310307,3512.53571,181.82516,1210.40622,140.64074,487.49303
2023-07-12 03:00:00,2024-07-17 00:00:00,3.1,3.056309535306029,295.3576980402861,282.1128679974586,144.3431088851151,0.0319102618310307,3505.49988,173.73039,1183.70408,122.6622,463.89543
2023-07-12 04:00:00,2024-07-17 00:00:00,3.1,2.56689741698394,292.7668040632631,281.92959320467145,72.19643682733593,0.0707888431564633,3383.68544,182.18599,1203.73347,102.11574,417.57027
2023-07-12 05:00:00,2024-07-17 00:00:00,3.1,2.56689741698394,292.7668040632631,281.92959320467145,72.19643682733593,0.0707888431564633,3157.13847,183.63448,1173.85277,74.29253,407.15326
2023-07-12 06:00:00,2024-07-17 00:00:00,3.1,2.56689741698394,292.7668040632631,281.92959320467145,72.19643682733593,0.0707888431564633,3141.55835,189.65398,1147.56782,38.85922,378.72403
2023-07-12 07:00:00,2024-07-17 00:00:00,3.1,2.49677514556428,291.3211551194969,281.92042851499747,0.0,0.0487690700711116,3050.01708,178.22262,1137.49407,17.12096,372.58019
2023-07-12 08:00:00,2024-07-17 00:00:00,3.1,2.49677514556428,291.3211551194969,281.92042851499747,0.0,0.0487690700711116,2829.87877,169.59303,1092.20785,1.67242,394.05972
2023-07-12 09:00:00,2024-07-17 00:00:00,3.1,2.49677514556428,291.3211551194969,281.92042851499747,0.0,0.0487690700711116,2725.28058,169.28585,1132.01654,0.0,435.9598
2023-07-12 10:00:00,2024-07-17 00:00:00,3.1,2.446821747199252,290.5617839149337,282.0688668619225,1.52078160392802,0.0894306094239665,2676.9493,173.83774,1159.04331,0.0,460.35972
2023-07-12 11:00:00,2024-07-17 00:00:00,3.1,2.446821747199252,290.5617839149337,282.0688668619225,1.52078160392802,0.0894306094239665,2677.81634,184.61877,1146.46462,0.0,477.01128
2023-07-12 12:00:00,2024-07-17 00:00:00,3.1,2.446821747199252,290.5617839149337,282.0688668619225,1.52078160392802,0.0894306094239665,2651.80349,186.25033,1161.03265,0.0,469.43519
2023-07-12 13:00:00,2024-07-17 00:00:00,3.1,3.094956174011432,296.9286942388287,282.74910413981473,266.6037761302968,0.1179113451661205,2784.05218,187.72492,1180.50845,0.0,469.50214
2023-07-12 14:00:00,2024-07-17 00:00:00,3.1,3.094956174011432,296.9286942388287,282.74910413981473,266.6037761302968,0.1179113451661205,2836.42907,185.1232,1160.18078,0.0,451.23398
2023-07-12 15:00:00,2024-07-17 00:00:00,3.1,3.094956174011432,296.9286942388287,282.74910413981473,266.6037761302968,0.1179113451661205,2967.26392,193.10669,1167.08862,0.0,425.9459
2023-07-12 16:00:00,2024-07-17 00:00:00,3.1,4.418333685664389,301.4438330177723,281.4610066620879,507.3110675780373,0.1823821245806141,2986.77803,196.56583,1158.29578,6.3751,421.77074
2023-07-12 17:00:00,2024-07-17 00:00:00,3.1,4.418333685664389,301.4438330177723,281.4610066620879,507.3110675780373,0.1823821245806141,3076.3238,193.1537,1156.71138,29.11011,418.14277
2023-07-12 18:00:00,2024-07-17 00:00:00,3.1,4.418333685664389,301.4438330177723,281.4610066620879,507.3110675780373,0.1823821245806141,3243.0435,188.06047,1135.51554,56.00106,400.17794
2023-07-12 19:00:00,2024-07-17 00:00:00,3.1,5.337335173608556,303.16216700020635,280.3533424890141,871.9948368718251,0.0625116742543644,3354.78366,182.26841,1149.22902,71.39599,386.42039
2023-07-12 20:00:00,2024-07-17 00:00:00,3.1,5.337335173608556,303.16216700020635,280.3533424890141,871.9948368718251,0.0625116742543644,3375.11872,176.38701,1175.73695,92.16456,392.86354
2023-07-12 21:00:00,2024-07-17 00:00:00,3.1,5.337335173608556,303.16216700020635,280.3533424890141,871.9948368718251,0.0625116742543644,3337.41275,174.06916,1170.85299,117.83826,375.23265
2023-07-12 22:00:00,2024-07-17 00:00:00,3.1,5.766235287099857,301.06588366046503,281.0149348972733,720.9630717989919,0.6056816219643948,3355.15092,174.6989,1204.54295,151.47024,401.26558
2023-07-12 23:00:00,2024-07-17 00:00:00,3.1,5.766235287099857,301.06588366046503,281.0149348972733,720.9630717989919,0.6056816219643948,3419.859,175.94066,1192.37553,169.43148,415.96576
2023-07-13 00:00:00,2024-07-17 00:00:00,3.1,5.766235287099857,301.06588366046503,281.0149348972733,720.9630717989919,0.6056816219643948,3538.03149,171.01387,1190.93689,197.96314,434.56587
2023-07-13 01:00:00,2024-07-17 00:00:00,3.1,4.036080817457363,294.8060606333312,281.76995970213164,133.3991927771891,0.8892565145286471,3543.94552,172.54559,1204.64287,175.80383,430.39319
2023-07-13 02:00:00,2024-07-17 00:00:00,3.1,4.036080817457363,294.8060606333312,281.76995970213164,133.3991927771891,0.8892565145286471,3447.73422,181.82516,1197.71962,150.59557,420.57735
2023-07-13 03:00:00,2024-07-17 00:00:00,3.1,4.036080817457363,294.8060606333312,281.76995970213164,133.3991927771891,0.8892565145286471,3437.50134,173.73039,1171.41512,130.91961,397.2495
2023-07-13 04:00:00,2024-07-17 00:00:00,3.1,3.250639315855606,292.10305500404905,281.75284873844555,66.72169445507764,1.5917390984448887,3308.77329,182.18599,1191.09725,108.85686,356.88459
2023-07-13 05:00:00,2024-07-17 00:00:00,3.1,3.250639315855606,292.10305500404905,281.75284873844555,66.72169445507764,1.5917390984448887,3100.23439,183.63448,1161.04421,79.04571,348.47431
2023-07-13 06:00:00,2024-07-17 00:00:00,3.1,3.250639315855606,292.10305500404905,281.75284873844555,66.72169445507764,1.5917390984448887,3086.11815,189.65398,1134.75617,41.11815,323.93796
2023-07-13 07:00:00,2024-07-17 00:00:00,3.1,2.7678298528475462,290.66697792233595,281.6276853590696,0.0,0.2997078516115105,3009.15439,178.22262,1124.54678,17.83832,322.55374
2023-07-13 08:00:00,2024-07-17 00:00:00,3.1,2.7678298528475462,290.66697792233595,281.6276853590696,0.0,0.2997078516115105,2806.71391,169.59303,1079.23158,1.34287,345.1471
2023-07-13 09:00:00,2024-07-17 00:00:00,3.1,2.7678298528475462,290.66697792233595,281.6276853590696,0.0,0.2997078516115105,2712.79168,169.28585,1118.58812,0.0,385.23611
2023-07-13 10:00:00,2024-07-17 00:00:00,3.1,2.655083270931333,289.76310465321023,281.5326290731183,1.3966552781086023,0.377831279935367,2673.37103,173.83774,1145.33272,0.0,410.97416
2023-07-13 11:00:00,2024-07-17 00:00:00,3.1,2.655083270931333,289.76310465321023,281.5326290731183,1.3966552781086023,0.377831279935367,2676.22388,184.61877,1132.34089,0.0,428.32159
2023-07-13 12:00:00,2024-07-17 00:00:00,3.1,2.655083270931333,289.76310465321023,281.5326290731183,1.3966552781086023,0.377831279935367,2656.98604,186.25033,1147.11979,0.0,421.82632
2023-07-13 13:00:00,2024-07-17 00:00:00,3.1,3.3150268209210907,295.8090975841088,281.8915735058183,262.33710087870367,0.0737560664590372,2779.00458,187.72492,1166.49098,0.0,421.8515
2023-07-13 14:00:00,2024-07-17 00:00:00,3.1,3.3150268209210907,295.8090975841088,281.8915735058183,262.33710087870367,0.0737560664590372,2828.33119,185.1232,1145.75645,0.0,404.57341
2023-07-13 15:00:00,2024-07-17 00:00:00,3.1,3.3150268209210907,295.8090975841088,281.8915735058183,262.33710087870367,0.0737560664590372,2948.56075,193.10669,1152.91315,0.0,380.02911
2023-07-13 16:00:00,2024-07-17 00:00:00,3.1,4.258889188065171,300.1744258067479,280.8628308880428,508.30743702605264,0.1388845934951951,2971.49027,196.56583,1144.6326,4.54932,373.92988
2023-07-13 17:00:00,2024-07-17 00:00:00,3.1,4.258889188065171,300.1744258067479,280.8628308880428,508.30743702605264,0.1388845934951951,3054.27254,193.1537,1143.178,28.83705,372.95321
2023-07-13 18:00:00,2024-07-17 00:00:00,3.1,4.258889188065171,300.1744258067479,280.8628308880428,508.30743702605264,0.1388845934951951,3206.04535,188.06047,1122.21574,57.90387,357.01578
2023-07-13 19:00:00,2024-07-17 00:00:00,3.1,5.0240922652288,301.954888278613,280.0848680440133,875.1512716235272,0.0645298394285938,3315.52708,182.26841,1136.15055,74.86123,342.46048
2023-07-13 20:00:00,2024-07-17 00:00:00,3.1,5.0240922652288,301.954888278613,280.0848680440133,875.1512716235272,0.0645298394285938,3328.08512,176.38701,1162.43646,97.63611,348.42037
2023-07-13 21:00:00,2024-07-17 00:00:00,3.1,5.0240922652288,301.954888278613,280.0848680440133,875.1512716235272,0.0645298394285938,3294.85084,174.06916,1157.56407,125.84128,333.19551
2023-07-13 22:00:00,2024-07-17 00:00:00,3.1,5.412275885343503,300.38006582466824,280.31699864512257,728.3437866462959,0.4874000516780377,3310.06461,174.6989,1191.12519,162.21476,353.29086
2023-07-13 23:00:00,2024-07-17 00:00:00,3.1,5.412275885343503,300.38006582466824,280.31699864512257,728.3437866462959,0.4874000516780377,3368.60027,175.94066,1179.22893,181.87409,368.25817
2023-07-14 00:00:00,2024-07-17 00:00:00,3.1,5.412275885343503,300.38006582466824,280.31699864512257,728.3437866462959,0.4874000516780377,3492.61037,171.01387,1177.28886,211.55467,410.01201
2023-07-14 01:00:00,2024-07-17 00:00:00,3.1,3.52239930992643,294.13178660727647,281.12155951029376,137.5641446416612,0.516586212412504,3498.20021,172.54559,1191.40171,187.73224,405.58008
2023-07-14 02:00:00,2024-07-17 00:00:00,3.1,3.52239930992643,294.13178660727647,281.12155951029376,137.5641446416612,0.516586212412504,3404.76654,181.82516,1184.66592,160.3665,396.0523
2023-07-14 03:00:00,2024-07-17 00:00:00,3.1,3.52239930992643,294.13178660727647,281.12155951029376,137.5641446416612,0.516586212412504,3396.02544,173.73039,1158.7705,139.02449,372.8233
2023-07-14 04:00:00,2024-07-17 00:00:00,3.1,2.7487736264570524,291.5809594840581,280.9705229857153,68.80155212703741,0.8725237563571347,3270.73918,182.18599,1178.09531,115.47346,334.64283
2023-07-14 05:00:00,2024-07-17 00:00:00,3.1,2.7487736264570524,291.5809594840581,280.9705229857153,68.80155212703741,0.8725237563571347,3067.24364,183.63448,1147.86499,83.71107,326.96802
2023-07-14 06:00:00,2024-07-17 00:00:00,3.1,2.7487736264570524,291.5809594840581,280.9705229857153,68.80155212703741,0.8725237563571347,3052.51601,189.65398,1121.57371,43.33536,303.85845
2023-07-14 07:00:00,2024-07-17 00:00:00,3.1,2.5337139625061944,290.0261903820481,280.8472821941568,0.0,0.2051675934962644,2975.15466,178.22262,1111.22475,18.54241,304.21872
2023-07-14 08:00:00,2024-07-17 00:00:00,3.1,2.5337139625061944,290.0261903820481,280.8472821941568,0.0,0.2051675934962644,2776.57055,169.59303,1065.87968,1.01939,327.22026
2023-07-14 09:00:00,2024-07-17 00:00:00,3.1,2.5337139625061944,290.0261903820481,280.8472821941568,0.0,0.2051675934962644,2683.71521,169.28585,1104.77106,0.0,366.6455
2023-07-14 10:00:00,2024-07-17 00:00:00,3.1,2.45991076542428,289.1544730443792,280.9446105764084,1.3413455863336876,0.3257972286001696,2644.0753,173.83774,1131.22531,0.0,392.87402
2023-07-14 11:00:00,2024-07-17 00:00:00,3.1,2.45991076542428,289.1544730443792,280.9446105764084,1.3413455863336876,0.3257972286001696,2646.36346,184.61877,1117.80844,0.0,410.4765
2023-07-14 12:00:00,2024-07-17 00:00:00,3.1,2.45991076542428,289.1544730443792,280.9446105764084,1.3413455863336876,0.3257972286001696,2627.99298,186.25033,1132.8042,0.0,404.3773
2023-07-14 13:00:00,2024-07-17 00:00:00,3.1,2.9264441709501785,295.1861485465615,281.588273775563,261.199386984444,0.036668015482133,2749.22817,187.72492,1152.06775,0.0,404.38721
2023-07-14 14:00:00,2024-07-17 00:00:00,3.1,2.9264441709501785,295.1861485465615,281.588273775563,261.199386984444,0.036668015482133,2799.83336,185.1232,1130.91465,0.0,387.47197
2023-07-14 15:00:00,2024-07-17 00:00:00,3.1,2.9264441709501785,295.1861485465615,281.588273775563,261.199386984444,0.036668015482133,2919.64168,193.10669,1138.3275,0.0,363.20029
2023-07-14 16:00:00,2024-07-17 00:00:00,3.1,3.894307657952747,299.6733922704595,280.2285816855661,506.9627077115033,0.0530913592874386,2944.12272,196.56583,1130.57398,2.75726,356.39588
2023-07-14 17:00:00,2024-07-17 00:00:00,3.1,3.894307657952747,299.6733922704595,280.2285816855661,506.9627077115033,0.0530913592874386,3025.29464,193.1537,1129.25296,28.56904,356.3909
2023-07-14 18:00:00,2024-07-17 00:00:00,3.1,3.894307657952747,299.6733922704595,280.2285816855661,506.9627077115033,0.0530913592874386,3174.6046,188.06047,1108.53103,59.77153,341.19652
2023-07-14 19:00:00,2024-07-17 00:00:00,3.1,4.782809469529648,301.68599958180425,279.10356130049934,884.1453804724122,0.0269997556830187,3281.13037,182.26841,1122.69356,78.26245,326.34884
2023-07-14 20:00:00,2024-07-17 00:00:00,3.1,4.782809469529648,301.68599958180425,279.10356130049934,884.1453804724122,0.0269997556830187,3292.63577,176.38701,1148.75099,103.00657,332.13165
2023-07-14 21:00:00,2024-07-17 00:00:00,3.1,4.782809469529648,301.68599958180425,279.10356130049934,884.1453804724122,0.0269997556830187,3258.16567,174.06916,1143.89044,133.69648,317.78861
2023-07-14 22:00:00,2024-07-17 00:00:00,3.1,5.046985129022422,300.6533024745537,279.34253318292434,736.506189010062,0.2806547844633875,3273.82039,174.6989,1177.319,172.76078,335.70779
2023-07-14 23:00:00,2024-07-17 00:00:00,3.1,5.046985129022422,300.6533024745537,279.34253318292434,736.506189010062,0.2806547844633875,3330.98709,175.94066,1165.70174,194.08683,350.773
2023-07-15 00:00:00,2024-07-17 00:00:00,3.1,5.046985129022422,300.6533024745537,279.34253318292434,736.506189010062,0.2806547844633875,3454.72668,171.01387,1171.67472,230.30839,343.66456
2023-07-15 01:00:00,2024-07-17 00:00:00,3.1,3.098991005895976,294.3017698981305,280.1886019561933,138.95172120538754,0.5219935933825184,3460.14912,172.54559,1185.9548,204.19114,338.53205
2023-07-15 02:00:00,2024-07-17 00:00:00,3.1,3.098991005895976,294.3017698981305,280.1886019561933,138.95172120538754,0.5219935933825184,3369.40514,181.82516,1179.29623,173.84853,329.78258
2023-07-15 03:00:00,2024-07-17 00:00:00,3.1,3.098991005895976,294.3017698981305,280.1886019561933,138.95172120538754,0.5219935933825184,3362.43421,173.73039,1153.56894,150.20767,306.82069
2023-07-15 04:00:00,2024-07-17 00:00:00,3.1,2.492006623368137,291.783686680681,280.0149062951026,69.49423840503403,0.9408018321467996,3241.14322,182.18599,1172.74695,124.6031,274.54291
2023-07-15 05:00:00,2024-07-17 00:00:00,3.1,2.492006623368137,291.783686680681,280.0149062951026,69.49423840503403,0.9408018321467996,3041.00485,183.63448,1142.44368,90.14838,268.85545
2023-07-15 06:00:00,2024-07-17 00:00:00,3.1,2.492006623368137,291.783686680681,280.0149062951026,69.49423840503403,0.9408018321467996,3025.57425,189.65398,1116.15103,46.3947,249.60121
2023-07-15 07:00:00,2024-07-17 00:00:00,3.1,2.414253420509091,290.42547127598834,279.8422160632629,69.49423840503403,0.9408018321467996,2946.54614,178.22262,1105.7446,19.51395,254.67518
2023-07-15 08:00:00,2024-07-17 00:00:00,3.1,2.414253420509091,290.42547127598834,279.8422160632629,69.49423840503403,0.9408018321467996,2750.10644,169.59303,1060.38735,0.57307,278.77977
2023-07-15 09:00:00,2024-07-17 00:00:00,3.1,2.414253420509091,290.42547127598834,279.8422160632629,69.49423840503403,0.9408018321467996,2657.29507,169.28585,1099.08727,0.0,316.4114
2023-07-15 10:00:00,2024-07-17 00:00:00,3.1,2.307792334207149,289.67450708133447,279.898091450838,1.1019564878416297,0.320983937238856,2616.56127,173.83774,1125.42211,0.0,343.96518
2023-07-15 11:00:00,2024-07-17 00:00:00,3.1,2.307792334207149,289.67450708133447,279.898091450838,1.1019564878416297,0.320983937238856,2617.99694,184.61877,1111.83037,0.0,362.25681
2023-07-15 12:00:00,2024-07-17 00:00:00,3.1,2.307792334207149,289.67450708133447,279.898091450838,1.1019564878416297,0.320983937238856,2599.70622,186.25033,1126.91546,0.0,357.22796
2023-07-15 13:00:00,2024-07-17 00:00:00,3.1,2.495756569715713,296.073150208663,280.72231472431,255.84395805055425,0.0318154329655068,2721.0418,187.72492,1146.13469,0.0,357.19654
2023-07-15 14:00:00,2024-07-17 00:00:00,3.1,2.495756569715713,296.073150208663,280.72231472431,255.84395805055425,0.0318154329655068,2772.89463,185.1232,1124.8094,0.0,341.26181
2023-07-15 15:00:00,2024-07-17 00:00:00,3.1,2.495756569715713,296.073150208663,280.72231472431,255.84395805055425,0.0318154329655068,2893.08294,193.10669,1132.32754,0.0,317.72677
2023-07-15 16:00:00,2024-07-17 00:00:00,3.1,3.140895562068211,300.9958979813259,279.817621028191,508.19529169292485,0.037750268040602,2918.56477,196.56583,1124.79088,0.28457,309.01679
2023-07-15 17:00:00,2024-07-17 00:00:00,3.1,3.140895562068211,300.9958979813259,279.817621028191,508.19529169292485,0.037750268040602,2998.75471,193.1537,1123.52478,28.19924,311.63753
2023-07-15 18:00:00,2024-07-17 00:00:00,3.1,3.140895562068211,300.9958979813259,279.817621028191,508.19529169292485,0.037750268040602,3147.0093,188.06047,1102.90167,62.34855,298.451
