UTC time,coal,nat_gas,hydro,solar,wind
2023-12-18 00:00:00,2989.0,449.0,720.0,15.0,830.0
2023-12-18 01:00:00,3347.0,420.0,797.0,0.0,828.0
2023-12-18 02:00:00,3338.0,360.0,808.0,0.0,822.0
2023-12-18 03:00:00,3337.0,371.0,797.0,0.0,725.0
2023-12-18 04:00:00,3331.0,393.0,746.0,0.0,606.0
2023-12-18 05:00:00,3515.0,488.0,662.0,0.0,301.0
2023-12-18 06:00:00,3563.0,510.0,575.0,0.0,159.0
2023-12-18 07:00:00,3476.0,485.0,417.0,0.0,139.0
2023-12-18 08:00:00,3465.0,546.0,383.0,0.0,113.0
2023-12-18 09:00:00,3382.0,464.0,342.0,0.0,174.0
2023-12-18 10:00:00,3195.0,410.0,335.0,0.0,235.0
2023-12-18 11:00:00,3054.0,353.0,347.0,0.0,263.0
2023-12-18 12:00:00,3006.0,330.0,448.0,0.0,317.0
2023-12-18 13:00:00,2990.0,328.0,567.0,0.0,368.0
2023-12-18 14:00:00,3000.0,325.0,738.0,0.0,478.0
2023-12-18 15:00:00,2997.0,359.0,769.0,21.0,590.0
2023-12-18 16:00:00,2934.0,319.0,662.0,170.0,636.0
2023-12-18 17:00:00,2914.0,306.0,626.0,245.0,515.0
2023-12-18 18:00:00,3024.0,374.0,577.0,208.0,461.0
2023-12-18 19:00:00,3073.0,448.0,564.0,213.0,431.0
2023-12-18 20:00:00,3037.0,392.0,554.0,232.0,426.0
2023-12-18 21:00:00,3109.0,450.0,557.0,191.0,455.0
2023-12-18 22:00:00,3105.0,438.0,543.0,141.0,441.0
2023-12-18 23:00:00,3068.0,387.0,580.0,90.0,413.0
