UTC time,coal,nat_gas,hydro,solar,wind
2023-09-07 00:00:00,3393.0,574.0,1113.0,181.0,181.0
2023-09-07 01:00:00,3342.0,563.0,1100.0,65.0,313.0
2023-09-07 02:00:00,3151.0,421.0,1106.0,1.0,669.0
2023-09-07 03:00:00,2756.0,291.0,1085.0,0.0,841.0
2023-09-07 04:00:00,2518.0,281.0,1041.0,0.0,899.0
2023-09-07 05:00:00,2373.0,274.0,935.0,0.0,878.0
2023-09-07 06:00:00,2348.0,278.0,846.0,0.0,787.0
2023-09-07 07:00:00,2263.0,274.0,773.0,0.0,703.0
2023-09-07 08:00:00,2235.0,273.0,695.0,0.0,704.0
2023-09-07 09:00:00,2238.0,273.0,666.0,0.0,742.0
2023-09-07 10:00:00,2249.0,274.0,657.0,0.0,765.0
2023-09-07 11:00:00,2422.0,283.0,631.0,0.0,656.0
2023-09-07 12:00:00,2548.0,319.0,666.0,0.0,513.0
2023-09-07 13:00:00,2681.0,358.0,726.0,3.0,400.0
2023-09-07 14:00:00,2547.0,323.0,788.0,87.0,364.0
2023-09-07 15:00:00,2323.0,312.0,860.0,190.0,309.0
2023-09-07 16:00:00,2380.0,325.0,859.0,230.0,308.0
2023-09-07 17:00:00,2330.0,329.0,878.0,245.0,412.0
2023-09-07 18:00:00,2468.0,336.0,888.0,255.0,458.0
2023-09-07 19:00:00,2730.0,342.0,928.0,255.0,570.0
2023-09-07 20:00:00,2825.0,363.0,971.0,255.0,609.0
2023-09-07 21:00:00,2999.0,470.0,1049.0,242.0,538.0
2023-09-07 22:00:00,3109.0,509.0,1109.0,241.0,519.0
2023-09-07 23:00:00,2996.0,537.0,1105.0,209.0,558.0
