UTC time,coal,nat_gas,hydro,solar,wind
2023-07-14 00:00:00,3437.0,496.0,1436.0,207.0,684.0
2023-07-14 01:00:00,3428.0,495.0,1447.0,180.0,668.0
2023-07-14 02:00:00,3389.0,486.0,1444.0,58.0,506.0
2023-07-14 03:00:00,3389.0,452.0,1368.0,2.0,563.0
2023-07-14 04:00:00,3264.0,292.0,1330.0,0.0,683.0
2023-07-14 05:00:00,3058.0,317.0,1149.0,0.0,675.0
2023-07-14 06:00:00,2814.0,308.0,1111.0,0.0,720.0
2023-07-14 07:00:00,2598.0,272.0,1060.0,0.0,665.0
2023-07-14 08:00:00,2648.0,282.0,1118.0,0.0,758.0
2023-07-14 09:00:00,2776.0,293.0,1097.0,0.0,794.0
2023-07-14 10:00:00,2699.0,280.0,1004.0,0.0,814.0
2023-07-14 11:00:00,2800.0,294.0,990.0,0.0,742.0
2023-07-14 12:00:00,2900.0,309.0,1002.0,0.0,728.0
2023-07-14 13:00:00,2977.0,311.0,1101.0,31.0,565.0
2023-07-14 14:00:00,2813.0,298.0,1085.0,126.0,600.0
2023-07-14 15:00:00,2453.0,322.0,1119.0,203.0,835.0
2023-07-14 16:00:00,2398.0,360.0,1130.0,275.0,838.0
2023-07-14 17:00:00,2436.0,291.0,1114.0,281.0,796.0
2023-07-14 18:00:00,2856.0,373.0,1144.0,286.0,617.0
2023-07-14 19:00:00,3007.0,461.0,1144.0,279.0,518.0
2023-07-14 20:00:00,3151.0,462.0,1145.0,278.0,569.0
2023-07-14 21:00:00,3161.0,464.0,1215.0,262.0,497.0
2023-07-14 22:00:00,3215.0,463.0,1308.0,250.0,441.0
2023-07-14 23:00:00,3216.0,463.0,1385.0,261.0,373.0
