UTC time,coal,nat_gas,hydro,solar,wind
2023-08-24 00:00:00,3015.0,688.0,1343.0,132.0,400.0
2023-08-24 01:00:00,2826.0,615.0,1347.0,48.0,371.0
2023-08-24 02:00:00,2812.0,618.0,1354.0,4.0,441.0
2023-08-24 03:00:00,2781.0,569.0,1331.0,0.0,527.0
2023-08-24 04:00:00,2683.0,470.0,1257.0,0.0,601.0
2023-08-24 05:00:00,2593.0,405.0,1216.0,0.0,580.0
2023-08-24 06:00:00,2526.0,408.0,1030.0,0.0,479.0
2023-08-24 07:00:00,2490.0,401.0,892.0,0.0,452.0
2023-08-24 08:00:00,2496.0,337.0,822.0,0.0,400.0
2023-08-24 09:00:00,2385.0,334.0,810.0,0.0,392.0
2023-08-24 10:00:00,2327.0,332.0,800.0,0.0,379.0
2023-08-24 11:00:00,2414.0,378.0,805.0,0.0,323.0
2023-08-24 12:00:00,2564.0,447.0,719.0,0.0,304.0
2023-08-24 13:00:00,2793.0,521.0,785.0,5.0,311.0
2023-08-24 14:00:00,2676.0,444.0,816.0,76.0,244.0
2023-08-24 15:00:00,2665.0,397.0,921.0,150.0,141.0
2023-08-24 16:00:00,2694.0,399.0,1056.0,177.0,139.0
2023-08-24 17:00:00,2784.0,509.0,1054.0,175.0,149.0
2023-08-24 18:00:00,3066.0,619.0,1099.0,180.0,170.0
2023-08-24 19:00:00,3125.0,643.0,1069.0,199.0,166.0
2023-08-24 20:00:00,3163.0,632.0,1105.0,222.0,207.0
2023-08-24 21:00:00,3172.0,678.0,1197.0,223.0,221.0
2023-08-24 22:00:00,3168.0,715.0,1268.0,197.0,218.0
2023-08-24 23:00:00,3038.0,760.0,1252.0,181.0,203.0
