Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
35952,2023-02-07 00:00:00,2024-07-17 00:00:00,3.1,486.13,2497.0,289.0,640.0,35.0,1102.0
35953,2023-02-07 01:00:00,2024-07-17 00:00:00,3.1,491.46,2714.0,272.0,735.0,2.0,1138.0
35954,2023-02-07 02:00:00,2024-07-17 00:00:00,3.1,499.01,2795.0,307.0,724.0,0.0,1128.0
35955,2023-02-07 03:00:00,2024-07-17 00:00:00,3.1,500.04,2804.0,293.0,734.0,0.0,1114.0
35956,2023-02-07 04:00:00,2024-07-17 00:00:00,3.1,507.64,2787.0,327.0,715.0,0.0,1045.0
35957,2023-02-07 05:00:00,2024-07-17 00:00:00,3.1,519.08,2676.0,273.0,575.0,0.0,1009.0
35958,2023-02-07 06:00:00,2024-07-17 00:00:00,3.1,529.31,2629.0,274.0,450.0,0.0,1015.0
35959,2023-02-07 07:00:00,2024-07-17 00:00:00,3.1,530.39,2530.0,281.0,446.0,0.0,954.0
35960,2023-02-07 08:00:00,2024-07-17 00:00:00,3.1,548.57,2504.0,311.0,354.0,0.0,885.0
35961,2023-02-07 09:00:00,2024-07-17 00:00:00,3.1,523.26,2411.0,273.0,399.0,0.0,990.0
35962,2023-02-07 10:00:00,2024-07-17 00:00:00,3.1,522.73,2309.0,273.0,400.0,0.0,934.0
35963,2023-02-07 11:00:00,2024-07-17 00:00:00,3.1,536.53,2412.0,274.0,415.0,0.0,872.0
35964,2023-02-07 12:00:00,2024-07-17 00:00:00,3.1,554.21,2599.0,317.0,450.0,0.0,795.0
35965,2023-02-07 13:00:00,2024-07-17 00:00:00,3.1,567.88,2735.0,338.0,472.0,0.0,730.0
35966,2023-02-07 14:00:00,2024-07-17 00:00:00,3.1,557.88,2776.0,434.0,602.0,0.0,689.0
35967,2023-02-07 15:00:00,2024-07-17 00:00:00,3.1,562.87,2842.0,534.0,625.0,27.0,618.0
35968,2023-02-07 16:00:00,2024-07-17 00:00:00,3.1,560.78,2814.0,383.0,590.0,139.0,571.0
35969,2023-02-07 17:00:00,2024-07-17 00:00:00,3.1,582.82,2751.0,283.0,518.0,187.0,413.0
35970,2023-02-07 18:00:00,2024-07-17 00:00:00,3.1,604.64,2720.0,316.0,489.0,184.0,274.0
35971,2023-02-07 19:00:00,2024-07-17 00:00:00,3.1,620.74,2733.0,274.0,465.0,174.0,215.0
35972,2023-02-07 20:00:00,2024-07-17 00:00:00,3.1,625.25,2746.0,273.0,477.0,170.0,183.0
35973,2023-02-07 21:00:00,2024-07-17 00:00:00,3.1,631.3,2751.0,371.0,465.0,180.0,127.0
35974,2023-02-07 22:00:00,2024-07-17 00:00:00,3.1,625.41,2712.0,397.0,469.0,192.0,131.0
35975,2023-02-07 23:00:00,2024-07-17 00:00:00,3.1,619.26,2733.0,435.0,523.0,184.0,124.0
