UTC time,coal,nat_gas,hydro,solar,wind
2023-09-04 00:00:00,2960.0,420.0,1207.0,95.0,541.0
2023-09-04 01:00:00,2747.0,364.0,1218.0,45.0,606.0
2023-09-04 02:00:00,2701.0,357.0,1156.0,2.0,584.0
2023-09-04 03:00:00,2947.0,373.0,1129.0,0.0,510.0
2023-09-04 04:00:00,2941.0,336.0,1081.0,0.0,364.0
2023-09-04 05:00:00,2922.0,331.0,951.0,0.0,363.0
2023-09-04 06:00:00,2764.0,302.0,834.0,0.0,283.0
2023-09-04 07:00:00,2689.0,302.0,763.0,0.0,138.0
2023-09-04 08:00:00,2650.0,295.0,742.0,0.0,157.0
2023-09-04 09:00:00,2704.0,312.0,716.0,0.0,140.0
2023-09-04 10:00:00,2726.0,314.0,706.0,0.0,87.0
2023-09-04 11:00:00,2723.0,310.0,715.0,0.0,78.0
2023-09-04 12:00:00,2734.0,312.0,749.0,0.0,127.0
2023-09-04 13:00:00,2723.0,306.0,749.0,4.0,189.0
2023-09-04 14:00:00,2704.0,297.0,777.0,89.0,201.0
2023-09-04 15:00:00,2613.0,282.0,764.0,194.0,162.0
2023-09-04 16:00:00,2778.0,302.0,726.0,235.0,168.0
2023-09-04 17:00:00,2818.0,329.0,813.0,240.0,135.0
2023-09-04 18:00:00,2958.0,359.0,843.0,256.0,153.0
2023-09-04 19:00:00,3022.0,360.0,877.0,252.0,220.0
2023-09-04 20:00:00,2854.0,336.0,905.0,233.0,322.0
2023-09-04 21:00:00,2776.0,463.0,964.0,202.0,518.0
2023-09-04 22:00:00,2796.0,552.0,1045.0,172.0,499.0
2023-09-04 23:00:00,2751.0,476.0,1041.0,179.0,543.0
