UTC time,coal,nat_gas,hydro,solar,wind
2023-09-19 00:00:00,3053.0,322.0,814.0,103.0,189.0
2023-09-19 01:00:00,3161.0,450.0,831.0,23.0,76.0
2023-09-19 02:00:00,3327.0,460.0,829.0,3.0,81.0
2023-09-19 03:00:00,3169.0,403.0,774.0,3.0,194.0
2023-09-19 04:00:00,3095.0,348.0,746.0,3.0,196.0
2023-09-19 05:00:00,2682.0,275.0,706.0,3.0,266.0
2023-09-19 06:00:00,2619.0,277.0,646.0,3.0,343.0
2023-09-19 07:00:00,2413.0,272.0,615.0,3.0,487.0
2023-09-19 08:00:00,2276.0,273.0,655.0,3.0,523.0
2023-09-19 09:00:00,2243.0,272.0,613.0,3.0,574.0
2023-09-19 10:00:00,2218.0,272.0,619.0,3.0,625.0
2023-09-19 11:00:00,2089.0,270.0,562.0,3.0,710.0
2023-09-19 12:00:00,2041.0,273.0,599.0,3.0,705.0
2023-09-19 13:00:00,2275.0,342.0,603.0,3.0,739.0
2023-09-19 14:00:00,2423.0,319.0,608.0,57.0,715.0
2023-09-19 15:00:00,2155.0,271.0,693.0,187.0,673.0
2023-09-19 16:00:00,1961.0,270.0,708.0,242.0,685.0
2023-09-19 17:00:00,1952.0,276.0,717.0,248.0,622.0
2023-09-19 18:00:00,2197.0,329.0,744.0,244.0,383.0
2023-09-19 19:00:00,2487.0,383.0,761.0,236.0,230.0
2023-09-19 20:00:00,2623.0,451.0,774.0,186.0,166.0
2023-09-19 21:00:00,2877.0,478.0,799.0,166.0,175.0
2023-09-19 22:00:00,3072.0,559.0,837.0,116.0,136.0
2023-09-19 23:00:00,3125.0,590.0,823.0,109.0,139.0
