datetime,param,level,latitude,longitude,3 hr fcst,6 hr fcst,9 hr fcst,12 hr fcst,15 hr fcst,18 hr fcst,21 hr fcst,24 hr fcst,27 hr fcst,30 hr fcst,33 hr fcst,36 hr fcst,39 hr fcst,42 hr fcst,45 hr fcst,48 hr fcst,51 hr fcst,54 hr fcst,57 hr fcst,60 hr fcst,63 hr fcst,66 hr fcst,69 hr fcst,72 hr fcst,75 hr fcst,78 hr fcst,81 hr fcst,84 hr fcst,87 hr fcst,90 hr fcst,93 hr fcst,96 hr fcst
2023-06-25 00:00:00,UGRD,10 m above ground,32.0,-124.75,4.316262086889674,3.82427469262415,3.697441329851375,3.5494129598384982,3.3405453260999654,4.303757996857317,5.451704218238783,6.261520019996905,5.528606337834583,4.561278882138044,4.235306164203175,4.031345990463368,3.934832537420106,4.754727385295379,6.103157859325998,7.214250134821951,6.443962246472396,5.10196098013059,4.377419142519434,4.147776152874219,3.7742349119641996,4.207332499189668,5.204741050088317,5.873734874108326,5.4215417684118625,4.858508005370484,4.491189883120578,4.2083480025505935,4.0912780233477655,4.879038140690795,5.736986402893901,6.652933243135053
