datetime,param,level,latitude,longitude,3 hr avg,6 hr avg,9 hr avg,12 hr avg,15 hr avg,18 hr avg,21 hr avg,24 hr avg,27 hr avg,30 hr avg,33 hr avg,36 hr avg,39 hr avg,42 hr avg,45 hr avg,48 hr avg,51 hr avg,54 hr avg,57 hr avg,60 hr avg,63 hr avg,66 hr avg,69 hr avg,72 hr avg,75 hr avg,78 hr avg,81 hr avg,84 hr avg,87 hr avg,90 hr avg,93 hr avg,96 hr avg
2023-06-25 00:00:00,DSWRF,surface,32.0,-124.75,247.02478067456389,124.21298622252527,0.0,0.0,111.72528570978943,351.6593050415495,922.0620527178403,849.1068108194164,273.987801992972,137.73782393744693,0.0,0.0,119.93079524275174,362.8563923735845,906.8849292411636,822.3865150364524,252.33038151089343,126.87495975307743,0.0,0.0,119.24579793001101,363.44878971036223,900.5612909696986,814.2651571187266,244.91894605536243,123.18339542435507,0.0,0.0,110.3789860381416,350.4920060238394,883.8135123043545,797.6082983034412
