UTC time,wind,biomass,hydro,nat_gas,nuclear,solar,coal
2023-01-03 09:00,41.0,34.0,139.0,360.0,2167.0,847.0,2655.0
2023-01-03 10:00,42.0,34.0,94.0,367.0,2166.0,880.0,2623.0
2023-01-03 11:00,41.0,36.0,86.0,362.0,2166.0,829.0,2545.0
2023-01-03 12:00,49.0,37.0,91.0,368.0,2166.0,656.0,2659.0
2023-01-03 13:00,44.0,37.0,148.0,369.0,2166.0,357.0,2729.0
2023-01-03 14:00,44.0,36.0,199.0,369.0,2165.0,55.0,2820.0
2023-01-03 15:00,47.0,38.0,495.0,366.0,2164.0,0.0,2868.0
2023-01-03 16:00,62.0,37.0,822.0,368.0,2166.0,0.0,2941.0
2023-01-03 17:00,125.0,35.0,840.0,370.0,2166.0,0.0,2947.0
2023-01-03 18:00,281.0,36.0,546.0,369.0,2167.0,0.0,2887.0
2023-01-03 19:00,285.0,35.0,398.0,368.0,2167.0,0.0,2723.0
2023-01-03 20:00,227.0,34.0,132.0,365.0,2166.0,0.0,2546.0
2023-01-03 21:00,230.0,35.0,95.0,362.0,2167.0,0.0,2513.0
2023-01-03 22:00,220.0,36.0,75.0,364.0,2167.0,0.0,2386.0
2023-01-03 23:00,222.0,36.0,73.0,364.0,2167.0,0.0,2399.0
2023-01-04 00:00,268.0,36.0,70.0,365.0,2165.0,0.0,2223.0
2023-01-04 01:00,362.0,36.0,70.0,365.0,2165.0,0.0,2180.0
2023-01-04 02:00,371.0,36.0,71.0,361.0,2165.0,0.0,2230.0
2023-01-04 03:00,324.0,36.0,75.0,366.0,2165.0,0.0,2180.0
2023-01-04 04:00,309.0,37.0,77.0,365.0,2165.0,0.0,2284.0
2023-01-04 05:00,253.0,36.0,153.0,364.0,2164.0,1.0,2788.0
2023-01-04 06:00,233.0,37.0,196.0,365.0,2166.0,80.0,2886.0
2023-01-04 07:00,145.0,38.0,257.0,364.0,2166.0,307.0,3010.0
2023-01-04 08:00,108.0,38.0,250.0,348.0,2166.0,490.0,2951.0
2023-01-04 09:00,111.0,38.0,210.0,330.0,2166.0,587.0,2971.0
2023-01-04 10:00,110.0,38.0,163.0,336.0,2166.0,563.0,2966.0
2023-01-04 11:00,124.0,37.0,155.0,332.0,2166.0,470.0,2997.0
2023-01-04 12:00,145.0,37.0,133.0,332.0,2166.0,302.0,3015.0
2023-01-04 13:00,111.0,37.0,170.0,347.0,2166.0,160.0,2992.0
2023-01-04 14:00,85.0,38.0,209.0,377.0,2166.0,34.0,2983.0
2023-01-04 15:00,50.0,38.0,637.0,378.0,2165.0,0.0,2987.0
2023-01-04 16:00,33.0,39.0,924.0,377.0,2166.0,0.0,2971.0
2023-01-04 17:00,13.0,37.0,901.0,380.0,2166.0,0.0,3016.0
2023-01-04 18:00,15.0,38.0,766.0,379.0,2166.0,0.0,3011.0
2023-01-04 19:00,7.0,37.0,741.0,375.0,2165.0,0.0,2836.0
2023-01-04 20:00,7.0,37.0,409.0,366.0,2167.0,0.0,2929.0
2023-01-04 21:00,6.0,37.0,167.0,365.0,2166.0,0.0,2769.0
2023-01-04 22:00,19.0,37.0,78.0,364.0,2167.0,0.0,2258.0
2023-01-04 23:00,33.0,37.0,80.0,366.0,2167.0,0.0,2424.0
2023-01-05 00:00,49.0,36.0,78.0,363.0,2167.0,0.0,2205.0
2023-01-05 01:00,76.0,37.0,76.0,363.0,2167.0,0.0,2182.0
2023-01-05 02:00,97.0,37.0,78.0,363.0,2168.0,0.0,2241.0
2023-01-05 03:00,126.0,38.0,78.0,361.0,2168.0,0.0,2195.0
2023-01-05 04:00,150.0,37.0,82.0,364.0,2166.0,0.0,2231.0
2023-01-05 05:00,214.0,36.0,132.0,362.0,2167.0,1.0,2279.0
2023-01-05 06:00,208.0,37.0,171.0,364.0,2166.0,70.0,2218.0
2023-01-05 07:00,174.0,37.0,233.0,365.0,2167.0,283.0,2519.0
2023-01-05 08:00,176.0,36.0,169.0,364.0,2167.0,577.0,2527.0
2023-01-05 09:00,153.0,36.0,145.0,357.0,2165.0,741.0,2398.0
2023-01-05 10:00,140.0,37.0,105.0,362.0,2166.0,757.0,2401.0
2023-01-05 11:00,132.0,36.0,98.0,359.0,2166.0,679.0,2337.0
2023-01-05 12:00,102.0,37.0,93.0,359.0,2166.0,548.0,2372.0
2023-01-05 13:00,117.0,37.0,178.0,360.0,2166.0,254.0,2652.0
2023-01-05 14:00,145.0,38.0,206.0,361.0,2166.0,54.0,2569.0
2023-01-05 15:00,199.0,38.0,530.0,362.0,2167.0,0.0,2822.0
2023-01-05 16:00,245.0,37.0,847.0,363.0,2166.0,0.0,2828.0
2023-01-05 17:00,267.0,38.0,898.0,362.0,2167.0,0.0,2808.0
2023-01-05 18:00,350.0,38.0,779.0,361.0,2167.0,0.0,2764.0
2023-01-05 19:00,406.0,38.0,543.0,359.0,2166.0,0.0,2790.0
2023-01-05 20:00,465.0,38.0,371.0,357.0,2168.0,0.0,2748.0
2023-01-05 21:00,578.0,38.0,116.0,357.0,2167.0,0.0,2574.0
2023-01-05 22:00,318.0,26.0,70.0,354.0,2166.0,0.0,2201.0
2023-01-05 23:00,322.0,24.0,65.0,355.0,2166.0,0.0,2262.0
2023-01-06 00:00,334.0,25.0,63.0,354.0,2166.0,0.0,2190.0
2023-01-06 01:00,324.0,24.0,64.0,354.0,2167.0,0.0,2165.0
2023-01-06 02:00,331.0,24.0,66.0,355.0,2167.0,0.0,2153.0
2023-01-06 03:00,308.0,25.0,67.0,355.0,2167.0,0.0,2148.0
2023-01-06 04:00,296.0,24.0,112.0,357.0,2166.0,0.0,2256.0
2023-01-06 05:00,315.0,24.0,118.0,356.0,2167.0,0.0,2225.0
2023-01-06 06:00,326.0,24.0,172.0,353.0,2168.0,65.0,2335.0
2023-01-06 07:00,310.0,24.0,245.0,346.0,2167.0,257.0,2437.0
2023-01-06 08:00,289.0,26.0,180.0,346.0,2169.0,395.0,2276.0
2023-01-06 09:00,248.0,24.0,140.0,346.0,2169.0,447.0,2247.0
2023-01-06 10:00,213.0,23.0,93.0,349.0,2167.0,452.0,2203.0
2023-01-06 11:00,162.0,23.0,84.0,358.0,2167.0,445.0,2195.0
2023-01-06 12:00,75.0,26.0,81.0,357.0,2167.0,362.0,2207.0
2023-01-06 13:00,61.0,26.0,120.0,351.0,2168.0,217.0,2432.0
2023-01-06 14:00,68.0,25.0,196.0,355.0,2167.0,46.0,2654.0
2023-01-06 15:00,73.0,25.0,530.0,353.0,2167.0,0.0,2795.0
2023-01-06 16:00,82.0,25.0,792.0,355.0,2167.0,0.0,2836.0
2023-01-06 17:00,80.0,25.0,795.0,357.0,2167.0,0.0,2804.0
2023-01-06 18:00,70.0,23.0,677.0,361.0,2168.0,0.0,2748.0
2023-01-06 19:00,85.0,22.0,449.0,357.0,2168.0,0.0,2720.0
2023-01-06 20:00,80.0,23.0,315.0,358.0,2167.0,0.0,2773.0
2023-01-06 21:00,69.0,23.0,76.0,358.0,2166.0,0.0,2489.0
2023-01-06 22:00,44.0,22.0,68.0,358.0,2167.0,0.0,2409.0
2023-01-06 23:00,41.0,22.0,67.0,359.0,2168.0,0.0,2316.0
2023-01-07 00:00,28.0,22.0,60.0,360.0,2168.0,0.0,2315.0
2023-01-07 01:00,30.0,23.0,61.0,361.0,2167.0,0.0,2323.0
2023-01-07 02:00,53.0,22.0,63.0,361.0,2167.0,0.0,2288.0
2023-01-07 03:00,54.0,23.0,65.0,363.0,2167.0,0.0,2297.0
2023-01-07 04:00,54.0,22.0,69.0,362.0,2168.0,0.0,2324.0
2023-01-07 05:00,59.0,22.0,90.0,360.0,2168.0,0.0,2603.0
2023-01-07 06:00,59.0,24.0,178.0,360.0,2167.0,68.0,2965.0
2023-01-07 07:00,53.0,23.0,184.0,360.0,2167.0,263.0,3009.0
2023-01-07 08:00,29.0,24.0,188.0,358.0,2169.0,398.0,2920.0
2023-01-07 09:00,22.0,23.0,115.0,354.0,2168.0,458.0,2713.0
2023-01-07 10:00,7.0,23.0,72.0,353.0,2168.0,467.0,2587.0
2023-01-07 11:00,5.0,23.0,112.0,360.0,2167.0,444.0,2531.0
2023-01-07 12:00,9.0,23.0,109.0,360.0,2167.0,372.0,2440.0
2023-01-07 13:00,6.0,22.0,129.0,354.0,2167.0,235.0,2824.0
2023-01-07 14:00,9.0,22.0,193.0,354.0,2168.0,50.0,2785.0
2023-01-07 15:00,8.0,23.0,395.0,360.0,2167.0,0.0,3084.0
2023-01-07 16:00,7.0,23.0,647.0,360.0,2166.0,0.0,3122.0
2023-01-07 17:00,4.0,22.0,581.0,360.0,2166.0,0.0,3092.0
2023-01-07 18:00,2.0,37.0,409.0,375.0,2165.0,0.0,3088.0
2023-01-07 19:00,2.0,37.0,239.0,365.0,2169.0,0.0,3031.0
2023-01-07 20:00,2.0,36.0,157.0,362.0,2169.0,0.0,2989.0
2023-01-07 21:00,1.0,35.0,103.0,363.0,2167.0,0.0,2865.0
2023-01-07 22:00,9.0,36.0,91.0,363.0,2169.0,0.0,2572.0
2023-01-07 23:00,11.0,36.0,91.0,365.0,2168.0,0.0,2529.0
2023-01-08 00:00,11.0,36.0,89.0,364.0,2171.0,0.0,2492.0
2023-01-08 01:00,9.0,36.0,85.0,365.0,2170.0,0.0,2484.0
2023-01-08 02:00,11.0,36.0,77.0,364.0,2170.0,0.0,2400.0
2023-01-08 03:00,20.0,36.0,77.0,368.0,2167.0,0.0,2444.0
2023-01-08 04:00,24.0,36.0,84.0,367.0,2168.0,0.0,2445.0
2023-01-08 05:00,26.0,36.0,98.0,368.0,2168.0,2.0,2520.0
2023-01-08 06:00,41.0,36.0,119.0,368.0,2170.0,122.0,2573.0
2023-01-08 07:00,61.0,36.0,130.0,369.0,2170.0,453.0,2454.0
2023-01-08 08:00,39.0,37.0,127.0,366.0,2169.0,715.0,2366.0
2023-01-08 09:00,41.0,37.0,103.0,360.0,2169.0,853.0,2340.0
2023-01-08 10:00,59.0,37.0,83.0,362.0,2170.0,896.0,2314.0
2023-01-08 11:00,64.0,37.0,81.0,363.0,2170.0,848.0,2356.0
2023-01-08 12:00,85.0,38.0,80.0,365.0,2169.0,695.0,2321.0
2023-01-08 13:00,81.0,36.0,89.0,368.0,2169.0,395.0,2327.0
2023-01-08 14:00,66.0,36.0,133.0,365.0,2167.0,78.0,2462.0
2023-01-08 15:00,83.0,36.0,488.0,365.0,2167.0,0.0,3081.0
2023-01-08 16:00,118.0,35.0,829.0,366.0,2167.0,0.0,3171.0
2023-01-08 17:00,161.0,36.0,645.0,373.0,2167.0,0.0,3012.0
2023-01-08 18:00,199.0,35.0,382.0,373.0,2167.0,0.0,2934.0
2023-01-08 19:00,223.0,36.0,211.0,371.0,2166.0,0.0,2530.0
2023-01-08 20:00,239.0,37.0,95.0,372.0,2168.0,0.0,2584.0
2023-01-08 21:00,254.0,36.0,77.0,371.0,2168.0,0.0,2571.0
2023-01-08 22:00,291.0,34.0,74.0,371.0,2168.0,0.0,2457.0
2023-01-08 23:00,260.0,34.0,70.0,373.0,2168.0,0.0,2634.0
2023-01-09 00:00,274.0,35.0,66.0,371.0,2169.0,0.0,2536.0
2023-01-09 01:00,297.0,37.0,65.0,371.0,2168.0,0.0,2512.0
2023-01-09 02:00,322.0,36.0,66.0,371.0,2168.0,0.0,2510.0
2023-01-09 03:00,340.0,36.0,67.0,371.0,2168.0,0.0,2461.0
2023-01-09 04:00,371.0,37.0,108.0,372.0,2167.0,0.0,2568.0
2023-01-09 05:00,353.0,37.0,202.0,372.0,2169.0,1.0,2733.0
2023-01-09 06:00,332.0,36.0,356.0,368.0,2169.0,38.0,3227.0
2023-01-09 07:00,352.0,37.0,419.0,369.0,2168.0,141.0,3304.0
2023-01-09 08:00,368.0,37.0,370.0,369.0,2168.0,255.0,3267.0
2023-01-09 09:00,398.0,36.0,187.0,364.0,2169.0,359.0,3292.0
2023-01-09 10:00,368.0,35.0,159.0,367.0,2170.0,427.0,3290.0
2023-01-09 11:00,327.0,36.0,202.0,369.0,2169.0,426.0,3270.0
2023-01-09 12:00,309.0,37.0,203.0,370.0,2169.0,337.0,3263.0
2023-01-09 13:00,286.0,36.0,204.0,373.0,2168.0,161.0,3292.0
2023-01-09 14:00,336.0,36.0,194.0,372.0,2169.0,26.0,3285.0
2023-01-09 15:00,445.0,36.0,387.0,370.0,2169.0,0.0,3324.0
2023-01-09 16:00,483.0,37.0,691.0,372.0,2169.0,0.0,3165.0
2023-01-09 17:00,446.0,36.0,788.0,374.0,2168.0,0.0,3230.0
2023-01-09 18:00,472.0,35.0,588.0,375.0,2169.0,0.0,3164.0
2023-01-09 19:00,485.0,35.0,374.0,372.0,2170.0,0.0,3173.0
2023-01-09 20:00,519.0,35.0,160.0,368.0,2168.0,0.0,3099.0
2023-01-09 21:00,577.0,34.0,79.0,372.0,2169.0,0.0,2501.0
2023-01-09 22:00,578.0,35.0,74.0,370.0,2169.0,0.0,2499.0
2023-01-09 23:00,589.0,36.0,74.0,371.0,2169.0,0.0,2500.0
2023-01-10 00:00,597.0,36.0,71.0,371.0,2168.0,0.0,2499.0
2023-01-10 01:00,576.0,37.0,71.0,368.0,2167.0,0.0,2471.0
2023-01-10 02:00,566.0,37.0,71.0,368.0,2168.0,0.0,2453.0
2023-01-10 03:00,534.0,36.0,76.0,371.0,2170.0,0.0,2555.0
2023-01-10 04:00,511.0,35.0,88.0,367.0,2170.0,0.0,2695.0
2023-01-10 05:00,475.0,35.0,112.0,365.0,2170.0,0.0,2998.0
2023-01-10 06:00,528.0,36.0,158.0,362.0,2170.0,10.0,3287.0
2023-01-10 07:00,544.0,35.0,293.0,342.0,2170.0,34.0,3350.0
2023-01-10 08:00,573.0,35.0,297.0,326.0,2169.0,55.0,3335.0
2023-01-10 09:00,556.0,35.0,248.0,325.0,2168.0,62.0,3269.0
2023-01-10 10:00,541.0,36.0,149.0,323.0,2168.0,58.0,3341.0
2023-01-10 11:00,541.0,35.0,175.0,326.0,2169.0,50.0,3232.0
2023-01-10 12:00,528.0,32.0,178.0,329.0,2169.0,40.0,3219.0
2023-01-10 13:00,520.0,32.0,219.0,331.0,2168.0,32.0,3298.0
2023-01-10 14:00,539.0,36.0,307.0,333.0,2168.0,7.0,3171.0
2023-01-10 15:00,552.0,37.0,464.0,332.0,2167.0,0.0,3305.0
2023-01-10 16:00,567.0,37.0,741.0,338.0,2168.0,0.0,3252.0
2023-01-10 17:00,585.0,36.0,772.0,336.0,2168.0,0.0,3329.0
2023-01-10 18:00,583.0,35.0,613.0,338.0,2167.0,0.0,3314.0
2023-01-10 19:00,566.0,35.0,472.0,337.0,2167.0,0.0,3253.0
2023-01-10 20:00,550.0,34.0,268.0,333.0,2169.0,0.0,2657.0
2023-01-10 21:00,499.0,34.0,174.0,333.0,2167.0,0.0,2533.0
2023-01-10 22:00,442.0,36.0,111.0,337.0,2168.0,0.0,2594.0
2023-01-10 23:00,393.0,36.0,110.0,336.0,2169.0,0.0,2383.0
2023-01-11 00:00,282.0,36.0,105.0,336.0,2168.0,0.0,2380.0
2023-01-11 01:00,293.0,36.0,105.0,336.0,2167.0,0.0,2386.0
2023-01-11 02:00,235.0,37.0,106.0,336.0,2168.0,0.0,2384.0
2023-01-11 03:00,191.0,36.0,121.0,336.0,2168.0,0.0,2380.0
2023-01-11 04:00,112.0,35.0,124.0,336.0,2167.0,0.0,2685.0
2023-01-11 05:00,125.0,34.0,146.0,336.0,2167.0,0.0,3208.0
2023-01-11 06:00,127.0,35.0,238.0,332.0,2168.0,26.0,3162.0
2023-01-11 07:00,129.0,35.0,242.0,334.0,2167.0,132.0,3194.0
2023-01-11 08:00,121.0,35.0,244.0,333.0,2167.0,172.0,3148.0
2023-01-11 09:00,130.0,36.0,203.0,332.0,2167.0,200.0,3258.0
2023-01-11 10:00,119.0,36.0,160.0,331.0,2169.0,185.0,3323.0
2023-01-11 11:00,148.0,36.0,160.0,331.0,2168.0,186.0,3181.0
2023-01-11 12:00,217.0,36.0,156.0,331.0,2169.0,138.0,3152.0
2023-01-11 13:00,229.0,36.0,179.0,332.0,2169.0,64.0,3173.0
2023-01-11 14:00,316.0,38.0,222.0,334.0,2168.0,15.0,3058.0
2023-01-11 15:00,388.0,38.0,405.0,334.0,2167.0,0.0,3108.0
2023-01-11 16:00,385.0,37.0,685.0,333.0,2169.0,0.0,3123.0
2023-01-11 17:00,345.0,37.0,764.0,335.0,2167.0,0.0,3160.0
2023-01-11 18:00,363.0,37.0,583.0,335.0,2167.0,0.0,3160.0
2023-01-11 19:00,381.0,37.0,371.0,332.0,2169.0,0.0,3147.0
2023-01-11 20:00,391.0,36.0,232.0,332.0,2170.0,0.0,3058.0
2023-01-11 21:00,406.0,36.0,125.0,333.0,2168.0,0.0,2919.0
2023-01-11 22:00,446.0,37.0,102.0,338.0,2169.0,0.0,2622.0
2023-01-11 23:00,427.0,37.0,101.0,336.0,2169.0,0.0,2693.0
2023-01-12 00:00,365.0,37.0,97.0,335.0,2169.0,0.0,2551.0
2023-01-12 01:00,376.0,37.0,97.0,334.0,2170.0,0.0,2535.0
2023-01-12 02:00,400.0,37.0,100.0,336.0,2168.0,0.0,2479.0
2023-01-12 03:00,425.0,37.0,105.0,336.0,2168.0,0.0,2604.0
2023-01-12 04:00,393.0,36.0,113.0,335.0,2168.0,0.0,2612.0
2023-01-12 05:00,359.0,37.0,148.0,333.0,2167.0,0.0,3219.0
2023-01-12 06:00,360.0,37.0,190.0,341.0,2168.0,15.0,3265.0
2023-01-12 07:00,342.0,37.0,192.0,343.0,2168.0,59.0,3363.0
2023-01-12 08:00,350.0,37.0,209.0,341.0,2169.0,108.0,3400.0
2023-01-12 09:00,334.0,37.0,254.0,341.0,2169.0,170.0,3425.0
2023-01-12 10:00,262.0,39.0,286.0,344.0,2168.0,211.0,3423.0
2023-01-12 11:00,271.0,37.0,332.0,344.0,2168.0,185.0,3407.0
2023-01-12 12:00,286.0,36.0,327.0,345.0,2169.0,146.0,3405.0
2023-01-12 13:00,282.0,37.0,282.0,345.0,2168.0,82.0,3453.0
2023-01-12 14:00,302.0,36.0,237.0,344.0,2170.0,19.0,3387.0
2023-01-12 15:00,298.0,37.0,481.0,345.0,2169.0,0.0,3400.0
2023-01-12 16:00,339.0,37.0,804.0,346.0,2169.0,0.0,3281.0
2023-01-12 17:00,334.0,37.0,805.0,347.0,2170.0,0.0,3322.0
2023-01-12 18:00,332.0,38.0,665.0,346.0,2169.0,0.0,3284.0
2023-01-12 19:00,328.0,36.0,461.0,344.0,2168.0,0.0,3287.0
2023-01-12 20:00,313.0,34.0,261.0,336.0,2169.0,0.0,3368.0
2023-01-12 21:00,332.0,35.0,107.0,335.0,2169.0,0.0,3254.0
2023-01-12 22:00,175.0,22.0,76.0,331.0,2167.0,0.0,3098.0
2023-01-12 23:00,174.0,21.0,71.0,334.0,2168.0,0.0,2550.0
2023-01-13 00:00,162.0,22.0,68.0,332.0,2168.0,0.0,2510.0
2023-01-13 01:00,155.0,22.0,69.0,332.0,2170.0,0.0,2498.0
2023-01-13 02:00,160.0,22.0,70.0,333.0,2167.0,0.0,2490.0
2023-01-13 03:00,142.0,22.0,72.0,334.0,2167.0,0.0,2535.0
2023-01-13 04:00,133.0,24.0,96.0,332.0,2168.0,0.0,2842.0
2023-01-13 05:00,125.0,24.0,105.0,333.0,2168.0,0.0,3034.0
2023-01-13 06:00,122.0,25.0,132.0,329.0,2168.0,12.0,3092.0
2023-01-13 07:00,116.0,24.0,153.0,330.0,2168.0,61.0,3275.0
2023-01-13 08:00,115.0,25.0,167.0,330.0,2168.0,120.0,3313.0
2023-01-13 09:00,99.0,25.0,226.0,329.0,2168.0,183.0,3311.0
2023-01-13 10:00,92.0,26.0,178.0,332.0,2168.0,179.0,3286.0
2023-01-13 11:00,85.0,24.0,174.0,334.0,2168.0,200.0,3283.0
2023-01-13 12:00,60.0,24.0,205.0,338.0,2168.0,166.0,3281.0
2023-01-13 13:00,51.0,24.0,378.0,293.0,2168.0,61.0,3251.0
2023-01-13 14:00,40.0,25.0,285.0,338.0,2167.0,14.0,3141.0
2023-01-13 15:00,28.0,23.0,509.0,338.0,2168.0,0.0,3219.0
2023-01-13 16:00,23.0,24.0,750.0,334.0,2169.0,0.0,3202.0
2023-01-13 17:00,20.0,24.0,793.0,332.0,2168.0,0.0,3180.0
2023-01-13 18:00,22.0,22.0,557.0,336.0,2168.0,0.0,3118.0
2023-01-13 19:00,23.0,22.0,354.0,337.0,2169.0,0.0,3110.0
2023-01-13 20:00,12.0,22.0,205.0,335.0,2169.0,0.0,3098.0
2023-01-13 21:00,9.0,227.0,76.0,336.0,2168.0,14.0,2956.0
2023-01-13 22:00,3.0,23.0,68.0,335.0,2167.0,0.0,2759.0
2023-01-13 23:00,1.0,23.0,65.0,336.0,2169.0,0.0,2707.0
2023-01-14 00:00,1.0,22.0,62.0,337.0,2170.0,0.0,2616.0
2023-01-14 01:00,3.0,22.0,60.0,338.0,2169.0,0.0,2532.0
2023-01-14 02:00,0.0,22.0,61.0,336.0,2167.0,0.0,2436.0
2023-01-14 03:00,0.0,23.0,68.0,334.0,2167.0,0.0,2439.0
2023-01-14 04:00,1.0,24.0,71.0,335.0,2167.0,0.0,2465.0
2023-01-14 05:00,1.0,23.0,89.0,336.0,2168.0,0.0,2430.0
2023-01-14 06:00,1.0,23.0,216.0,335.0,2168.0,10.0,2943.0
2023-01-14 07:00,1.0,22.0,431.0,337.0,2168.0,38.0,3256.0
2023-01-14 08:00,0.0,22.0,589.0,336.0,2167.0,65.0,3310.0
2023-01-14 09:00,0.0,22.0,529.0,333.0,2168.0,83.0,3309.0
2023-01-14 10:00,0.0,21.0,490.0,333.0,2168.0,94.0,3314.0
2023-01-14 11:00,0.0,22.0,269.0,334.0,2168.0,75.0,3318.0
2023-01-14 12:00,0.0,23.0,139.0,336.0,2168.0,59.0,3271.0
2023-01-14 13:00,1.0,24.0,254.0,336.0,2168.0,40.0,3209.0
2023-01-14 14:00,3.0,24.0,349.0,337.0,2167.0,11.0,3317.0
2023-01-14 15:00,14.0,22.0,633.0,335.0,2168.0,0.0,3229.0
2023-01-14 16:00,18.0,18.0,765.0,323.0,2169.0,0.0,3154.0
2023-01-14 17:00,16.0,18.0,662.0,322.0,2169.0,0.0,3146.0
2023-01-14 18:00,14.0,31.0,506.0,337.0,2169.0,0.0,3123.0
2023-01-14 19:00,16.0,30.0,299.0,336.0,2169.0,0.0,3128.0
2023-01-14 20:00,34.0,30.0,138.0,332.0,2169.0,0.0,3088.0
2023-01-14 21:00,38.0,31.0,52.0,328.0,2169.0,0.0,2871.0
2023-01-14 22:00,58.0,34.0,87.0,339.0,2168.0,0.0,2484.0
2023-01-14 23:00,35.0,35.0,77.0,340.0,2167.0,0.0,2424.0
2023-01-15 00:00,16.0,34.0,75.0,339.0,2167.0,0.0,2439.0
2023-01-15 01:00,23.0,33.0,77.0,339.0,2168.0,0.0,2410.0
2023-01-15 02:00,31.0,33.0,76.0,339.0,2169.0,0.0,2374.0
