datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-06-27 00:00:00,6.095922515592768,291.6793793695015,278.00994278755604,249.78511073728333,0.1367786631629503,3.68697,7022.52131,2264.6711,37.59735,2547.61297,11036.25995,4055.49986,1490.45072
2023-06-27 01:00:00,6.095922515592768,291.6793793695015,278.00994278755604,249.78511073728333,0.1367786631629503,3.78778,7424.71024,2268.89247,38.53078,3205.82677,6677.43984,4104.3699,1508.41111
2023-06-27 02:00:00,6.095922515592768,291.6793793695015,278.00994278755604,249.78511073728333,0.1367786631629503,3.94306,7958.16975,2276.48348,39.45005,3672.82217,1746.82992,4250.09989,1561.96884
2023-06-27 03:00:00,6.095922515592768,291.6793793695015,278.00994278755604,249.78511073728333,0.1367786631629503,3.91895,8153.5713,2282.04482,40.40477,4214.06134,6.09,4194.19014,1541.42126
2023-06-27 04:00:00,5.151728366792992,289.14299131434893,278.7088664600945,249.78511073728333,0.1367786631629503,4.29446,8202.17103,2280.79371,41.86375,4871.39285,0.0,4226.61009,1553.33603
2023-06-27 05:00:00,5.151728366792992,289.14299131434893,278.7088664600945,249.78511073728333,0.1367786631629503,4.35834,8076.72296,2277.99966,38.69239,5399.53282,0.0,4272.14992,1570.07253
2023-06-27 06:00:00,5.151728366792992,289.14299131434893,278.7088664600945,249.78511073728333,0.1367786631629503,4.36437,7786.69407,2273.05665,39.91303,6059.35448,0.0,4312.40002,1584.86498
2023-06-27 07:00:00,4.537811532646397,287.9284599887605,278.75634784796387,125.5863331268633,0.1908300191162438,4.22745,7219.57874,2272.6013,42.9821,6014.18146,0.0,4406.76007,1619.54357
2023-06-27 08:00:00,4.537811532646397,287.9284599887605,278.75634784796387,125.5863331268633,0.1908300191162438,4.34144,6775.92518,2272.73643,41.58801,5510.08316,0.0,4367.3901,1605.07457
2023-06-27 09:00:00,4.537811532646397,287.9284599887605,278.75634784796387,125.5863331268633,0.1908300191162438,4.3093,6397.08615,2272.53428,41.28778,4747.85044,0.0,4311.55011,1584.55263
2023-06-27 10:00:00,4.157745603838801,286.98983209538176,278.65512874715284,0.0,0.2150244242086388,4.22568,6235.76595,2272.09327,42.95965,4236.48075,0.0,4189.36007,1539.64614
2023-06-27 11:00:00,4.157745603838801,286.98983209538176,278.65512874715284,0.0,0.2150244242086388,4.15123,6145.55646,2271.38568,43.80826,3488.56094,0.0,3994.8899,1468.17574
2023-06-27 12:00:00,4.157745603838801,286.98983209538176,278.65512874715284,0.0,0.2150244242086388,4.28586,5939.90887,2272.86433,41.67272,2912.7442,45.7,3730.68002,1371.07506
2023-06-27 13:00:00,3.770876324194914,290.14843758233764,278.6893496488309,0.0,0.2336160177320106,4.21899,5845.11746,2273.00041,43.80475,2710.17878,2600.85001,3335.16995,1225.71979
2023-06-27 14:00:00,3.770876324194914,290.14843758233764,278.6893496488309,0.0,0.2336160177320106,4.51711,5712.07163,2273.19615,39.4208,2688.80956,8045.61038,2753.97005,1012.12102
2023-06-27 15:00:00,3.770876324194914,290.14843758233764,278.6893496488309,0.0,0.2336160177320106,4.45847,5676.04452,2272.16179,40.53954,2500.38554,11741.29979,2145.64993,788.55519
2023-06-27 16:00:00,4.179122038858379,293.73842702973377,277.9611254424656,119.4961928802899,0.2496744710456404,4.35074,5704.22113,2272.48364,43.96123,2499.92601,13072.48003,1692.71994,622.09734
2023-06-27 17:00:00,4.179122038858379,293.73842702973377,277.9611254424656,119.4961928802899,0.2496744710456404,4.11803,5674.1484,2272.13231,40.96333,2522.46175,13704.60978,1415.58995,520.24834
2023-06-27 18:00:00,4.179122038858379,293.73842702973377,277.9611254424656,119.4961928802899,0.2496744710456404,4.14616,5748.86871,2272.02475,42.08621,2447.8236,14054.69937,1301.36,478.26729
2023-06-27 19:00:00,5.264341280671791,295.9413039130622,276.93685741624165,362.5255667971486,0.2673647693615094,3.95119,5826.52718,2270.68082,42.68353,1841.92009,14132.87983,1378.37995,506.57316
2023-06-27 20:00:00,5.264341280671791,295.9413039130622,276.93685741624165,362.5255667971486,0.2673647693615094,4.16636,6005.16903,2270.26178,41.87596,1621.98024,14080.08997,1670.58006,613.96063
2023-06-27 21:00:00,5.264341280671791,295.9413039130622,276.93685741624165,362.5255667971486,0.2673647693615094,4.26503,6263.93006,2270.46052,43.80481,1478.121,13935.2805,2076.47001,763.13064
2023-06-27 22:00:00,6.045611424173165,295.7443422917471,276.8732683278946,903.1578165345516,0.2817706254522246,4.21951,6720.79511,2271.55766,42.14631,1533.38837,13549.28029,2514.57996,924.14194
2023-06-27 23:00:00,6.045611424173165,295.7443422917471,276.8732683278946,903.1578165345516,0.2817706254522246,4.40533,7284.47892,2270.94344,43.31335,2180.4933,12807.84996,2920.31996,1073.25684
2023-06-28 00:00:00,6.045611424173165,295.7443422917471,276.8732683278946,903.1578165345516,0.2817706254522246,4.17241,8192.10005,2271.22243,42.43397,2575.48003,11139.35834,2878.70693,70.02625
2023-06-28 01:00:00,5.326599605092063,292.50996579043067,278.19924864067576,825.9181922290643,0.3639674224847541,4.26708,8645.695,2275.46332,43.24917,3148.14659,7689.46049,3088.94089,71.15327
2023-06-28 02:00:00,5.326599605092063,292.50996579043067,278.19924864067576,825.9181922290643,0.3639674224847541,4.42034,9182.38217,2283.07972,44.05682,3536.86095,5004.2378,3263.42504,68.10717
2023-06-28 03:00:00,5.326599605092063,292.50996579043067,278.19924864067576,825.9181922290643,0.3639674224847541,4.38815,9309.00944,2288.6629,44.9368,4056.4027,3289.14114,3369.98275,81.6071
2023-06-28 04:00:00,4.598522680022397,289.8897198748302,278.7029623916818,260.32348416520364,0.4407492204374386,4.75398,9233.78061,2287.41834,45.20652,4722.2065,2191.40949,3511.55127,77.06076
2023-06-28 05:00:00,4.598522680022397,289.8897198748302,278.7029623916818,260.32348416520364,0.4407492204374386,4.82125,9000.18983,2284.62457,44.165,5300.65651,1426.68363,3611.96354,80.97777
2023-06-28 06:00:00,4.598522680022397,289.8897198748302,278.7029623916818,260.32348416520364,0.4407492204374386,4.83776,8644.44229,2279.65562,44.77187,6023.53564,880.23748,3567.1071,114.38964
2023-06-28 07:00:00,4.212992208146456,288.68215343279974,278.7715784412452,130.98834050258645,0.4887182088225143,4.68145,8062.258,2279.18908,45.66172,6057.08859,0.0,3568.42986,138.95696
2023-06-28 08:00:00,4.212992208146456,288.68215343279974,278.7715784412452,130.98834050258645,0.4887182088225143,4.79539,7666.08635,2279.30756,44.96503,5619.0812,15.96687,3456.84728,128.55846
2023-06-28 09:00:00,4.212992208146456,288.68215343279974,278.7715784412452,130.98834050258645,0.4887182088225143,4.75746,7378.49999,2279.07947,44.37524,4887.64223,699.35622,3340.334,111.49196
2023-06-28 10:00:00,4.078426232936442,287.7354629248269,278.67824082075424,0.0,0.507651937810287,4.6698,7292.59012,2278.61116,44.99644,4342.94586,910.24404,3138.05491,123.45093
2023-06-28 11:00:00,4.078426232936442,287.7354629248269,278.67824082075424,0.0,0.507651937810287,4.5968,7258.99493,2277.87641,45.76168,3533.03517,166.38593,2967.6014,123.51561
2023-06-28 12:00:00,4.078426232936442,287.7354629248269,278.67824082075424,0.0,0.507651937810287,4.72532,7028.06038,2279.33677,47.08316,2856.59034,0.0,2736.98829,102.04135
2023-06-28 13:00:00,3.9436042651734713,290.9800949939935,278.7652764962447,0.0,0.523268882473916,4.64072,6831.27464,2279.45142,45.47113,2563.83398,883.34873,2528.14635,71.29098
2023-06-28 14:00:00,3.9436042651734713,290.9800949939935,278.7652764962447,0.0,0.523268882473916,4.9338,6509.77972,2279.63064,44.48824,2476.06883,3529.29707,2304.05204,48.54467
2023-06-28 15:00:00,3.9436042651734713,290.9800949939935,278.7652764962447,0.0,0.523268882473916,4.88253,6265.85119,2278.57185,44.16835,2267.42513,6254.87538,2166.47059,40.04771
2023-06-28 16:00:00,4.500449064969485,294.7207389632572,277.94171733357564,116.30209482411456,0.5416568243832343,4.77389,6084.4076,2278.88074,44.93802,2295.45789,8263.90383,2104.64492,49.08399
2023-06-28 17:00:00,4.500449064969485,294.7207389632572,277.94171733357564,116.30209482411456,0.5416568243832343,4.53658,5901.83862,2278.51316,44.55887,2389.07804,10487.45032,1900.56893,81.18597
2023-06-28 18:00:00,4.500449064969485,294.7207389632572,277.94171733357564,116.30209482411456,0.5416568243832343,4.58501,5916.792,2278.40069,45.60126,2395.98544,11241.0937,1809.52766,89.80585
2023-06-28 19:00:00,5.348391499267005,296.74072218030847,276.7351977460926,358.051163319058,0.5561007231859881,4.38475,6037.57441,2277.04775,45.89393,1881.64267,11731.71475,1780.16678,75.76822
2023-06-28 20:00:00,5.348391499267005,296.74072218030847,276.7351977460926,358.051163319058,0.5561007231859881,4.59337,6343.46647,2276.61697,45.10551,1745.24451,12896.15351,1755.63982,68.66502
2023-06-28 21:00:00,5.348391499267005,296.74072218030847,276.7351977460926,358.051163319058,0.5561007231859881,4.69276,6779.82579,2276.80752,45.75969,1647.51954,13850.52242,1855.73595,87.871
2023-06-28 22:00:00,6.159387514898059,296.3074308425164,276.822000635133,893.9146729361985,0.5857113959183743,4.64875,7491.47926,2277.90193,45.85761,1694.71219,14627.05991,2042.48365,83.95604
2023-06-28 23:00:00,6.159387514898059,296.3074308425164,276.822000635133,893.9146729361985,0.5857113959183743,4.83244,8259.48823,2277.28225,46.23635,2273.29933,13966.81031,2155.5052,75.21668
2023-06-29 00:00:00,6.159387514898059,296.3074308425164,276.822000635133,893.9146729361985,0.5857113959183743,4.63064,9194.71682,2277.13825,45.6561,2602.89894,12062.53381,2207.74433,70.02625
2023-06-29 01:00:00,5.667562559182823,292.9306273450332,278.5886541758014,813.0769253890278,0.8044156814146172,4.71951,9754.79709,2281.39688,46.40676,3098.17495,10249.67909,2388.11017,71.15327
2023-06-29 02:00:00,5.667562559182823,292.9306273450332,278.5886541758014,813.0769253890278,0.8044156814146172,4.87086,10374.84701,2289.03635,47.18124,3420.61951,7741.15117,2554.16418,68.10717
2023-06-29 03:00:00,5.667562559182823,292.9306273450332,278.5886541758014,813.0769253890278,0.8044156814146172,4.83105,10512.73735,2294.63891,48.02083,3931.57223,5089.25652,2664.2051,81.6071
2023-06-29 04:00:00,4.860729382543905,290.42094883583627,279.3543182756836,248.9053651604821,0.9191542569650816,5.18773,10383.50992,2293.40063,48.07867,4621.98377,2880.05413,2794.16325,77.06076
2023-06-29 05:00:00,4.860729382543905,290.42094883583627,279.3543182756836,248.9053651604821,0.9191542569650816,5.25821,10081.25854,2290.60713,47.27601,5265.86947,1491.33294,2878.54106,80.97777
2023-06-29 06:00:00,4.860729382543905,290.42094883583627,279.3543182756836,248.9053651604821,0.9191542569650816,5.28462,9647.64033,2285.61443,47.77933,6063.70556,1071.06929,2845.70066,114.38964
2023-06-29 07:00:00,4.268942008658764,289.300747192808,279.55236531050645,125.22726547312148,0.9567237361150464,5.11,8992.64019,2285.13806,48.27526,6177.65473,139.52668,2846.88713,138.95696
2023-06-29 08:00:00,4.268942008658764,289.300747192808,279.55236531050645,125.22726547312148,0.9567237361150464,5.22389,8565.48942,2285.24152,47.59122,5801.98601,0.0,2754.03402,128.55846
2023-06-29 09:00:00,4.268942008658764,289.300747192808,279.55236531050645,125.22726547312148,0.9567237361150464,5.1805,8295.60855,2284.98983,46.99452,5093.82516,0.0,2649.59369,111.49196
2023-06-29 10:00:00,4.016927863941612,288.49578743220445,279.48705043051336,0.0,0.967463529084132,5.08903,8226.34471,2284.49708,47.43061,4513.34792,334.54956,2467.67156,123.45093
2023-06-29 11:00:00,4.016927863941612,288.49578743220445,279.48705043051336,0.0,0.967463529084132,5.01739,8215.93043,2283.73763,48.09789,3636.06946,171.91234,2320.4769,123.51561
2023-06-29 12:00:00,4.016927863941612,288.49578743220445,279.48705043051336,0.0,0.967463529084132,5.14015,7962.43716,2285.1816,49.96359,2857.92876,0.0,2125.88024,102.04135
