UTC time,creation_time (UTC),version,avg_solar_production_forecast,avg_wind_production_forecast
2023-08-25T00:00:00-00:00,2023-08-25 21:23:44,3.0,8489.14,1462.11
2023-08-25T01:00:00-00:00,2023-08-25 21:23:44,3.0,3319.5,1565.5700000000002
2023-08-25T02:00:00-00:00,2023-08-25 21:23:44,3.0,242.15,1576.67
2023-08-25T03:00:00-00:00,2023-08-25 21:23:44,3.0,0.0,1589.2
2023-08-25T04:00:00-00:00,2023-08-25 21:23:44,3.0,0.0,1609.08
2023-08-25T05:00:00-00:00,2023-08-25 21:23:44,3.0,0.0,1633.9299999999998
2023-08-25T06:00:00-00:00,2023-08-25 21:23:44,3.0,0.0,1591.75
2023-08-25T07:00:00-00:00,2023-08-25 21:23:44,3.0,0.0,1520.35
2023-08-25T08:00:00-00:00,2023-08-25 21:23:44,3.0,0.0,1396.63
2023-08-25T09:00:00-00:00,2023-08-25 21:23:44,3.0,0.0,1333.1599999999999
2023-08-25T10:00:00-00:00,2023-08-25 21:23:44,3.0,0.0,1324.66
2023-08-25T11:00:00-00:00,2023-08-25 21:23:44,3.0,0.0,1312.25
2023-08-25T12:00:00-00:00,2023-08-25 21:23:44,3.0,0.0,1252.6299999999999
2023-08-25T13:00:00-00:00,2023-08-25 21:23:44,3.0,780.4699999999999,1147.66
2023-08-25T14:00:00-00:00,2023-08-25 21:23:44,3.0,5130.37,1036.8999999999999
2023-08-25T15:00:00-00:00,2023-08-25 21:23:44,3.0,10385.75,913.02
2023-08-25T16:00:00-00:00,2023-08-25 21:23:44,3.0,12662.890000000001,752.0400000000001
2023-08-25T17:00:00-00:00,2023-08-25 21:23:44,3.0,13361.34,591.79
2023-08-25T18:00:00-00:00,2023-08-25 21:23:44,3.0,13639.28,468.57
2023-08-25T19:00:00-00:00,2023-08-25 21:23:44,3.0,13715.17,393.21
2023-08-25T20:00:00-00:00,2023-08-25 21:23:44,3.0,13639.769999999999,378.01
2023-08-25T21:00:00-00:00,2023-08-25 21:23:44,3.0,13475.619999999999,422.4
2023-08-25T22:00:00-00:00,2023-08-25 21:23:44,3.0,13078.3,528.77
2023-08-25T23:00:00-00:00,2023-08-25 21:23:44,3.0,12193.85,676.88
