UTC time,creation_time (UTC),version,avg_solar_production_forecast,avg_wind_production_forecast
2023-08-15T00:00:00-00:00,2023-08-21 20:44:56,3.0,8490.21,665.3
2023-08-15T01:00:00-00:00,2023-08-21 20:44:56,3.0,3869.56,884.92
2023-08-15T02:00:00-00:00,2023-08-21 20:44:56,3.0,504.8,1137.9299999999998
2023-08-15T03:00:00-00:00,2023-08-21 20:44:56,3.0,0.0,1301.06
2023-08-15T04:00:00-00:00,2023-08-21 20:44:56,3.0,0.0,1340.62
2023-08-15T05:00:00-00:00,2023-08-21 20:44:56,3.0,0.0,1299.79
2023-08-15T06:00:00-00:00,2023-08-21 20:44:56,3.0,0.0,1236.2
2023-08-15T07:00:00-00:00,2023-08-21 20:44:56,3.0,0.0,882.83
2023-08-15T08:00:00-00:00,2023-08-21 20:44:56,3.0,0.0,810.6
2023-08-15T09:00:00-00:00,2023-08-21 20:44:56,3.0,0.0,701.68
2023-08-15T10:00:00-00:00,2023-08-21 20:44:56,3.0,0.0,592.5799999999999
2023-08-15T11:00:00-00:00,2023-08-21 20:44:56,3.0,0.0,514.95
2023-08-15T12:00:00-00:00,2023-08-21 20:44:56,3.0,0.01,475.09999999999997
2023-08-15T13:00:00-00:00,2023-08-21 20:44:56,3.0,866.5500000000001,459.43
2023-08-15T14:00:00-00:00,2023-08-21 20:44:56,3.0,4860.91,413.36
2023-08-15T15:00:00-00:00,2023-08-21 20:44:56,3.0,9522.17,329.61
2023-08-15T16:00:00-00:00,2023-08-21 20:44:56,3.0,11764.73,266.07
2023-08-15T17:00:00-00:00,2023-08-21 20:44:56,3.0,12553.220000000001,236.23000000000002
2023-08-15T18:00:00-00:00,2023-08-21 20:44:56,3.0,12866.43,236.19
2023-08-15T19:00:00-00:00,2023-08-21 20:44:56,3.0,12869.18,260.24
2023-08-15T20:00:00-00:00,2023-08-21 20:44:56,3.0,12677.91,299.44
2023-08-15T21:00:00-00:00,2023-08-21 20:44:56,3.0,12353.18,355.84000000000003
2023-08-15T22:00:00-00:00,2023-08-21 20:44:56,3.0,11785.96,444.91
2023-08-15T23:00:00-00:00,2023-08-21 20:44:56,3.0,10743.63,622.9200000000001
