UTC time,forecasted_avg_carbon_intensity
2023-08-05T00:00:00.000000000,203.8561
2023-08-05T01:00:00.000000000,226.86725
2023-08-05T02:00:00.000000000,243.08435
2023-08-05T03:00:00.000000000,248.01188
2023-08-05T04:00:00.000000000,243.77283
2023-08-05T05:00:00.000000000,238.80052
2023-08-05T06:00:00.000000000,233.63412
2023-08-05T07:00:00.000000000,225.29771
2023-08-05T08:00:00.000000000,219.1776
2023-08-05T09:00:00.000000000,216.54278
2023-08-05T10:00:00.000000000,216.08664
2023-08-05T11:00:00.000000000,221.27245
2023-08-05T12:00:00.000000000,229.88145
2023-08-05T13:00:00.000000000,228.11338
2023-08-05T14:00:00.000000000,211.05408
2023-08-05T15:00:00.000000000,185.58348
2023-08-05T16:00:00.000000000,165.07055
2023-08-05T17:00:00.000000000,153.37827
2023-08-05T18:00:00.000000000,152.01278
2023-08-05T19:00:00.000000000,155.01671
2023-08-05T20:00:00.000000000,155.95379
2023-08-05T21:00:00.000000000,156.67892
2023-08-05T22:00:00.000000000,162.81555
2023-08-05T23:00:00.000000000,178.61761
2023-08-06T00:00:00.000000000,197.12418
2023-08-06T01:00:00.000000000,197.39177
2023-08-06T02:00:00.000000000,202.08616
2023-08-06T03:00:00.000000000,209.97005
2023-08-06T04:00:00.000000000,215.36457
2023-08-06T05:00:00.000000000,218.96387
2023-08-06T06:00:00.000000000,223.13051
2023-08-06T07:00:00.000000000,228.85167
2023-08-06T08:00:00.000000000,235.79344
2023-08-06T09:00:00.000000000,239.26928
2023-08-06T10:00:00.000000000,242.19073
2023-08-06T11:00:00.000000000,252.38137
2023-08-06T12:00:00.000000000,264.51671
2023-08-06T13:00:00.000000000,263.95706
2023-08-06T14:00:00.000000000,249.07789
2023-08-06T15:00:00.000000000,230.53409
2023-08-06T16:00:00.000000000,217.12725
2023-08-06T17:00:00.000000000,204.85465
2023-08-06T18:00:00.000000000,193.83349
2023-08-06T19:00:00.000000000,186.98676
2023-08-06T20:00:00.000000000,185.06878
2023-08-06T21:00:00.000000000,188.78529
2023-08-06T22:00:00.000000000,194.69768
2023-08-06T23:00:00.000000000,197.81931
2023-08-07T00:00:00.000000000,234.34505
2023-08-07T01:00:00.000000000,246.84634
2023-08-07T02:00:00.000000000,245.54193
2023-08-07T03:00:00.000000000,240.58454
2023-08-07T04:00:00.000000000,237.58039
2023-08-07T05:00:00.000000000,242.32321
2023-08-07T06:00:00.000000000,249.15368
2023-08-07T07:00:00.000000000,248.67933
2023-08-07T08:00:00.000000000,247.55261
2023-08-07T09:00:00.000000000,250.69048
2023-08-07T10:00:00.000000000,257.5751
2023-08-07T11:00:00.000000000,268.71311
2023-08-07T12:00:00.000000000,281.52433
2023-08-07T13:00:00.000000000,284.37435
2023-08-07T14:00:00.000000000,275.98337
2023-08-07T15:00:00.000000000,262.7197
2023-08-07T16:00:00.000000000,248.44287
2023-08-07T17:00:00.000000000,227.33231
2023-08-07T18:00:00.000000000,203.06419
2023-08-07T19:00:00.000000000,187.19352
2023-08-07T20:00:00.000000000,183.22405
2023-08-07T21:00:00.000000000,189.62504
2023-08-07T22:00:00.000000000,200.82826
2023-08-07T23:00:00.000000000,213.31247
2023-08-08T00:00:00.000000000,230.35514
2023-08-08T01:00:00.000000000,252.43644
2023-08-08T02:00:00.000000000,257.76217
2023-08-08T03:00:00.000000000,253.97749
2023-08-08T04:00:00.000000000,248.78302
2023-08-08T05:00:00.000000000,252.98596
2023-08-08T06:00:00.000000000,261.41266
2023-08-08T07:00:00.000000000,261.06864
2023-08-08T08:00:00.000000000,258.63142
2023-08-08T09:00:00.000000000,260.9123
2023-08-08T10:00:00.000000000,268.07129
2023-08-08T11:00:00.000000000,279.42036
2023-08-08T12:00:00.000000000,293.45975
2023-08-08T13:00:00.000000000,299.30202
2023-08-08T14:00:00.000000000,294.49282
2023-08-08T15:00:00.000000000,280.70035
2023-08-08T16:00:00.000000000,260.2056
2023-08-08T17:00:00.000000000,231.34417
2023-08-08T18:00:00.000000000,201.20521
2023-08-08T19:00:00.000000000,181.09369
2023-08-08T20:00:00.000000000,174.37813
2023-08-08T21:00:00.000000000,180.29387
2023-08-08T22:00:00.000000000,191.44874
2023-08-08T23:00:00.000000000,203.16246
