UTC time,creation_time (UTC),version,avg_solar_production_forecast,avg_wind_production_forecast
2023-08-14T00:00:00-00:00,2023-08-15 01:14:24,3.0,7812.87,948.3699999999999
2023-08-14T01:00:00-00:00,2023-08-15 01:14:24,3.0,3493.43,1130.81
2023-08-14T02:00:00-00:00,2023-08-15 01:14:24,3.0,454.64000000000004,1317.96
2023-08-14T03:00:00-00:00,2023-08-15 01:14:24,3.0,0.01,1500.72
2023-08-14T04:00:00-00:00,2023-08-15 01:14:24,3.0,0.0,1615.18
2023-08-14T05:00:00-00:00,2023-08-15 01:14:24,3.0,0.0,1618.44
2023-08-14T06:00:00-00:00,2023-08-15 01:14:24,3.0,0.0,1481.69
2023-08-14T07:00:00-00:00,2023-08-15 01:14:24,3.0,0.0,1199.14
2023-08-14T08:00:00-00:00,2023-08-15 01:14:24,3.0,0.0,1021.71
2023-08-14T09:00:00-00:00,2023-08-15 01:14:24,3.0,0.0,856.2
2023-08-14T10:00:00-00:00,2023-08-15 01:14:24,3.0,0.0,710.0999999999999
2023-08-14T11:00:00-00:00,2023-08-15 01:14:24,3.0,0.0,559.97
2023-08-14T12:00:00-00:00,2023-08-15 01:14:24,3.0,0.02,431.74
2023-08-14T13:00:00-00:00,2023-08-15 01:14:24,3.0,1019.5799999999999,342.88
2023-08-14T14:00:00-00:00,2023-08-15 01:14:24,3.0,5442.150000000001,248.45
2023-08-14T15:00:00-00:00,2023-08-15 01:14:24,3.0,10239.240000000002,165.94
2023-08-14T16:00:00-00:00,2023-08-15 01:14:24,3.0,12273.16,167.08999999999997
2023-08-14T17:00:00-00:00,2023-08-15 01:14:24,3.0,12937.339999999998,250.92000000000002
2023-08-14T18:00:00-00:00,2023-08-15 01:14:24,3.0,13168.49,367.19
2023-08-14T19:00:00-00:00,2023-08-15 01:14:24,3.0,13100.65,441.21999999999997
2023-08-14T20:00:00-00:00,2023-08-15 01:14:24,3.0,12854.84,452.77
2023-08-14T21:00:00-00:00,2023-08-15 01:14:24,3.0,12475.7,453.84999999999997
2023-08-14T22:00:00-00:00,2023-08-15 01:14:24,3.0,11866.73,480.19000000000005
2023-08-14T23:00:00-00:00,2023-08-15 01:14:24,3.0,10894.72,542.8
