UTC time,creation_time (UTC),version,avg_solar_production_forecast,avg_wind_production_forecast
2023-08-16T00:00:00-00:00,2023-08-18 21:41:24,3.0,8190.3,884.62
2023-08-16T01:00:00-00:00,2023-08-18 21:41:24,3.0,3662.8500000000004,1140.23
2023-08-16T02:00:00-00:00,2023-08-18 21:41:24,3.0,475.79,1349.75
2023-08-16T03:00:00-00:00,2023-08-18 21:41:24,3.0,0.0,1486.6
2023-08-16T04:00:00-00:00,2023-08-18 21:41:24,3.0,0.0,1576.38
2023-08-16T05:00:00-00:00,2023-08-18 21:41:24,3.0,0.0,1697.6100000000001
2023-08-16T06:00:00-00:00,2023-08-18 21:41:24,3.0,0.0,1810.42
2023-08-16T07:00:00-00:00,2023-08-18 21:41:24,3.0,0.0,1842.02
2023-08-16T08:00:00-00:00,2023-08-18 21:41:24,3.0,0.0,1775.09
2023-08-16T09:00:00-00:00,2023-08-18 21:41:24,3.0,0.0,1671.37
2023-08-16T10:00:00-00:00,2023-08-18 21:41:24,3.0,0.0,1526.92
2023-08-16T11:00:00-00:00,2023-08-18 21:41:24,3.0,0.0,1349.54
2023-08-16T12:00:00-00:00,2023-08-18 21:41:24,3.0,0.01,1191.82
2023-08-16T13:00:00-00:00,2023-08-18 21:41:24,3.0,685.97,1047.97
2023-08-16T14:00:00-00:00,2023-08-18 21:41:24,3.0,4165.95,860.48
2023-08-16T15:00:00-00:00,2023-08-18 21:41:24,3.0,8486.33,608.95
2023-08-16T16:00:00-00:00,2023-08-18 21:41:24,3.0,10756.4,404.5
2023-08-16T17:00:00-00:00,2023-08-18 21:41:24,3.0,11638.42,289.34
2023-08-16T18:00:00-00:00,2023-08-18 21:41:24,3.0,11976.43,233.9
2023-08-16T19:00:00-00:00,2023-08-18 21:41:24,3.0,11939.230000000001,239.81
2023-08-16T20:00:00-00:00,2023-08-18 21:41:24,3.0,11719.310000000001,290.2
2023-08-16T21:00:00-00:00,2023-08-18 21:41:24,3.0,11342.2,407.77
2023-08-16T22:00:00-00:00,2023-08-18 21:41:24,3.0,10684.539999999999,624.43
2023-08-16T23:00:00-00:00,2023-08-18 21:41:24,3.0,9596.75,842.42
