UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-08-03 00:00:00,2023-08-13 18:54:59,3.0,2.0,15280.0,2252.0,87.0,3369.0,12724.0,2287.0,125.0
2023-08-03 01:00:00,2023-08-13 18:54:59,3.0,2.0,17023.0,2254.0,88.0,3746.0,11126.0,2331.0,26.0
2023-08-03 02:00:00,2023-08-13 18:54:59,3.0,1.0,17503.0,2254.0,88.0,4485.0,6278.0,2490.0,2854.0
2023-08-03 03:00:00,2023-08-13 18:54:59,3.0,2.0,19604.0,2253.0,88.0,5060.0,919.0,2759.0,3566.0
2023-08-03 04:00:00,2023-08-13 18:54:59,3.0,0.0,18931.0,2255.0,88.0,4932.0,0.0,3147.0,3100.0
2023-08-03 05:00:00,2023-08-13 18:54:59,3.0,1.0,18083.0,2255.0,89.0,4719.0,0.0,3471.0,1855.0
2023-08-03 06:00:00,2023-08-13 18:54:59,3.0,1.0,16202.0,2256.0,88.0,3991.0,0.0,3531.0,246.0
2023-08-03 07:00:00,2023-08-13 18:54:59,3.0,1.0,14808.0,2257.0,89.0,3864.0,0.0,3435.0,0.0
2023-08-03 08:00:00,2023-08-13 18:54:59,3.0,1.0,14098.0,2253.0,89.0,3710.0,0.0,3314.0,0.0
2023-08-03 09:00:00,2023-08-13 18:54:59,3.0,0.0,13104.0,2253.0,89.0,3375.0,0.0,3555.0,0.0
2023-08-03 10:00:00,2023-08-13 18:54:59,3.0,0.0,12728.0,2252.0,89.0,2848.0,0.0,3652.0,0.0
2023-08-03 11:00:00,2023-08-13 18:54:59,3.0,0.0,12042.0,2252.0,89.0,2502.0,0.0,3629.0,0.0
2023-08-03 12:00:00,2023-08-13 18:54:59,3.0,0.0,12117.0,2251.0,88.0,2370.0,0.0,3415.0,0.0
2023-08-03 13:00:00,2023-08-13 18:54:59,3.0,0.0,12751.0,2250.0,89.0,2912.0,0.0,3128.0,0.0
2023-08-03 14:00:00,2023-08-13 18:54:59,3.0,0.0,13088.0,2251.0,89.0,3118.0,1364.0,2853.0,51.0
2023-08-03 15:00:00,2023-08-13 18:54:59,3.0,0.0,12850.0,2251.0,89.0,2246.0,7410.0,2522.0,0.0
2023-08-03 16:00:00,2023-08-13 18:54:59,3.0,2.0,12426.0,2252.0,89.0,1767.0,11831.0,2221.0,0.0
2023-08-03 17:00:00,2023-08-13 18:54:59,3.0,0.0,11516.0,2254.0,89.0,1480.0,13257.0,1832.0,0.0
2023-08-03 18:00:00,2023-08-13 18:54:59,3.0,0.0,11457.0,2255.0,88.0,1395.0,13918.0,1659.0,0.0
2023-08-03 19:00:00,2023-08-13 18:54:59,3.0,0.0,11361.0,2255.0,78.0,1335.0,14275.0,1831.0,0.0
2023-08-03 20:00:00,2023-08-13 18:54:59,3.0,0.0,10989.0,2255.0,77.0,1791.0,14313.0,2302.0,0.0
2023-08-03 21:00:00,2023-08-13 18:54:59,3.0,0.0,11660.0,2254.0,88.0,2032.0,14170.0,2701.0,0.0
2023-08-03 22:00:00,2023-08-13 18:54:59,3.0,0.0,11609.0,2255.0,88.0,2620.0,13920.0,3242.0,0.0
2023-08-03 23:00:00,2023-08-13 18:54:59,3.0,0.0,12225.0,2255.0,89.0,3078.0,13523.0,3735.0,148.0
